start	end	text
0	3440	Hello and greetings my little wolf babies
3960	5960	Welcome to my crib
6400	14720	Welcome to your crib that sits safely inside of my crib lay down and get ready to get swaddled
15120	22920	Because auntie wolf is here to present yet another broadcast from the radio station known as six nine four point two
23760	24680	PTBP
24680	30280	Warm up the milk and scream to the heavens because we got a new howling with wolf
30400	33120	This week's howling with wolf is from at
33720	41360	LED Lorenzo who tweeted about the show and tagged at pretending pod hear that you can be just like
41680	49360	LED Lorenzo if you also tweet about this show in tag at pretending pod, it's easy
49360	50480	Easy
50480	54400	Eleanor writes, so I'm still recovering from a bad flu
54560	56280	So my head's in a fog
56280	63700	But I'd like to make a shout out for the state of Missouri and the fine people who seem to live there based on you
63700	71380	Guys, and also people should follow me on Twitter for new fun updates on my projects and follow me on
71720	77400	Instagram for butt stuff, but not actually butt stuff, but like vanity stuff
78320	82160	IDK whatever you think is best wear a condom
82680	88520	The state of Missouri more like the state of misery. Am I right ladies?
92240	97200	Make sure y'all follow whom'st ever this human being is now Eleanor
97200	104880	I don't know what following means or what the internet is or whom and Instagram is
105200	112040	Now my producer usually handles all that stuff because I keep forgetting my AOL login
112480	118740	Information if someone could email AOL for me and tell them that wolf is trying to get online
119280	121960	That'd be great. And oh, thanks again
122400	128160	Eleanor De Lorenzo from the internet if you want to write up something for your wolf to how
128240	135920	Tag at pretending pod on the internet if you want to support this show financially in exchange for 29 bonus
136240	140000	Episodes well then go on and go ahead to patreon.com
140800	146040	slash pretending pod this most recent episode on the contention
146520	150080	Confidential feed is called how to be a bad GM
150520	155420	The crew breaks down 10 minutes of audio that was cut from control copy
155780	161960	Because Zach was embarrassed by his countless failures found within this is an episode about learning
162540	164460	about growth and
164460	169340	Mostly about laughing at Zach poor guy just gets torched in this one
169640	173620	Probably has the most laughter of any single episode ever
173780	179500	I actually cried a whole wolfy tear from chortling so god dang hard
179820	183100	But now is not the time for tears in the blues
183460	187140	No doubt it's time for cheers and the news
188220	194340	Last time a paranoid. Dr. Rusty hooch tackled Jerome Dyer to the ground
194980	202560	After some words the two agreed to join forces to wipe all the camera equipment of any evidence out in the van
202980	204980	agent Doreen Maureen
205280	208220	amputated her own foot to avoid an unspeakable
209180	216660	Transformation she bled and bled and almost passed out on the stretcher in the back of the mobile lab while dr
216660	218420	Olivia Miller
218420	223000	Continually failed to find the supplies necessary to aid the situation
223420	227900	Thankfully the Chuckster was there to throw Doreen's remove foot mid
228560	235780	Transformation into the deep freeze rip his shirt off and properly bandage the surely fatal wound
236580	243620	Alright dear listener, I'm taking next week off to get ready for another wild time change
243740	247580	I won't say much else, but here's a quick hint
258980	260980	Y'all best get excited
261620	266980	Now for the last time a brand-new song premiered here on
268260	269600	694.2
269600	274380	PTBP for its coming-out debut. It's an infant of a track
274380	282320	It is indeed this bangers first rodeo for the last time. It's Molly Healy with circles
290980	292980	Oh
320980	322980	I
348060	350060	Was seeing how many times I could do
350980	354460	Ssippis sssippis sssippis sssippis
354980	359460	so Zach and I were talking last night pillow pillow talking pillow talking and
361260	365220	We were we were talking about the podcast and like the funny moments of it
371540	378580	Yeah, he actually like if sometimes if it's like taking too long and I really try to get it done
378580	380580	I just say like I whisper is here
392340	397380	Him laughing in his in his hands right now means that it's kind of true probably
402700	407060	But it was funny because never takes too long because I was like we were talking about the funny jokes
407060	413500	I was like like when I said piss a sippy and then he was I think I said like piss a sippy and he said
413500	418660	Yeah, that was funny when I made that joke and I was like Zach. I made that joke
419820	421820	Like I spelled out
422260	428960	Pissississippi and then you said piss a sippy and I'm like I was like we have to roll back the tape
430060	432620	Almost immediately. She was like, let's go to the tape
433220	438380	Which we didn't but because I thought Eleanor made that I thought it was Eleanor too
438660	445620	She said yeah, she started that she started the joke train talking about pissing in the Mississippi. I just made the word
447140	452420	This is the thing my my role is to serve and then you guys smash
456020	461760	Just like in high school just like in high school you serve somebody else smashes
462860	465140	Volleyball through fifth grade, so I'm really familiar with
473060	475060	Similar to your dick
477820	479820	Sorry, I
480340	481960	Eleanor thank you for apologizing
481960	487720	Well, I hate having this delay because it literally is me saying like similar to your dick and then one two three
488560	494880	And I'm like kill me which is funny cuz now it's gonna be a delay of us making the joke of the delay laughs
496040	500560	Exactly. That's exactly what I do and I want to right now, but it's fine. Oh
502000	504000	We really enjoy this too. Yes
504000	506000	I
513160	521440	Well, that's great though, I think I think you guys I'm curious to hear more about how you how you talk in bed, but
523520	529880	Real question though, but now I forgot about it. Nevermind. All right, we're now out of combat order. Oh my god
529960	531560	Let's start
531560	538720	With a quick recap of where we ended maybe just some like nice shots. I'm not gonna lie
538720	544520	I thought I just solved all the problems. Yeah, like like I thought the game is over like I fixed it
544520	549720	Well, you do have a point that you have to take the Bigfoot corpse to also
549720	553960	I wouldn't leave a boy's corpse or a Bigfoot foot or
554960	561920	Technically two civilians who know that the unnatural exists. Oh, it's just cleanup. It's cleanup. This episode is cleanup
561920	564160	Oh, that'll be so fun for everyone to listen to no
564160	570520	No, but like I think I think what was a really cool thing that that happened because Chuck like dr. Miller
570520	575960	She was fumbling like crazy, but then Chuck steps in Chuck like the most underrated character
579800	582120	Everyone thinks he's a fucking dumbass, right?
583960	585960	Hey
586000	588800	I've gotten like attack emails to me
590160	592160	associated with this monster, but
592800	599160	He stepped up and freaking saved a day and I feel like we have to play that out because dr
599160	604820	Miller, you know, she thought he was like a buffoon. Maybe I'll get a real purple heart now. Yeah
604820	608720	What do you think from who the government giving you shit?
609200	613680	The president it would be so funny if he's like this wasn't hard at all
613960	619740	You know like this this this is your job that you needed an education for, you know, and she's just like, yeah
619740	621740	He just like goes to medical school
625000	627000	Dr. Cheese, okay
629920	637600	Yeah, could I get like an honorary diploma or something to be a doctor they do that that's who are you asking the government
638360	645480	The people with the money, dr. Miller is gonna seriously, dr. Miller is gonna step up and and kneel next to him and
646400	652480	Put a hand on his shoulder to be like that was absolutely amazing Chuck or I shall call you Charles
652480	658560	Yeah, I turned completely red and have a big smile on my face. Are you jealous during look at this attention?
658560	660560	I'm getting from this other woman
661640	663840	He's not a love interest of mine
663840	668360	Yeah, but someone else is scratching behind my whippet ears and I'm liking it don't you
668840	674880	Wait, when you said that the only thing that mattered to you is your whippet. I just assumed that that relationship was
679960	681960	Yeah, it's a whippet
685320	687320	We went there, huh
688680	690680	Play with small town folk
690680	692680	You
693020	696120	Don't do that in Sweden, I don't I don't
700200	705400	It's not a bestiality what's darker than BC we have to do something
707760	709760	Okay, so you're having this moment with
710560	714920	Charles now you've called him. Yeah, but I think also but then I on the target, right?
714920	719060	So she's like we need to clean this up though, and we need to figure out what the hell is going on in there in
719060	724020	The cabin. Hey Doreen. Are you going to be okay here? Yeah, do you need anything? Do you need anything like
725820	729220	But I think I'm gonna I think I'm gonna pull through water medicine
730220	733940	Would be important. I connect my phone to the Bluetooth and play
734700	736780	tick by big homie G
739820	741820	Just cuz I think she might be bored
742440	748180	Poor Dory might be a little bored. It starts playing through the dope surround sound system in the Sprinter van
