start	end	text
0	6120	It's your moon howling and scowling.
6120	10400	Pepperoni with the side of extra cheese wulf the dog.
10400	14660	The moistest DJ this side of the solar highway.
14660	22480	And I am a-woo-ing at you live from 694.2 PTBP, the greatest radio station that ever
22480	23480	did.
23480	27280	Now lets move on to the greatest things y'all ever did.
27280	28960	Write me fan mail.
28960	35140	This week's howlin with wulf is from at black goat underscore m10 who instagrammed about
35140	38160	the show and tagged at pretending pod.
38160	41800	What a super cool way to let your friends know you're a freak.
41800	44880	He writes greetings Mr. Wolf.
44880	48480	Pretty new listener and first time howler here.
48480	49480	Great show.
49480	56160	I've not really been into RPGs before but I really enjoy the gangs escapades and contention
56160	57160	and the city.
57360	59040	Keep up the good work.
59040	61800	Big shout out to Victor for sending me your way.
61800	66280	Appreciative howls from Mattias in Sweden.
66280	71480	Mattias are you telling me that THE Victor sent you?
71480	73200	What did he tell you?
73200	75360	Who do you work for?
75360	80700	Mattias you're on thin ice buddy and you better watch your back.
80700	86280	And you tell Victor tell him that wulf says hello.
86400	91800	If you want to write up something for your wulf to howl tag at pretending pod on twitter.
91800	98540	Tag at pretending pod on instagram like Mattias or tag at pretending to be people on facebook.
98540	104960	Wolf and his producer haven't spent a single dime on advertising so y'all all here because
104960	110420	of words in mouths or words in posts or words in comments sections.
110420	113040	The point is words are powerful.
113040	119880	Please use yours to share this show with your friends, your co-workers, your grandparents
119880	121640	and step cousins.
121640	124920	And as a reward for your sharing I'll do two things.
124920	131540	One, I might choose you to submit a howling with wulf and two I might and definitely always
131540	134380	do put the links in the show notes.
134380	142520	And while you're posting on them socials about 694.2 PTBP keep them ear holes open and receiving
142520	144480	my dulcet tones.
144480	147360	It's time for the news.
147360	153120	Last time the field team at City Action News showed the good people of TikTok a glimpse
153120	159660	into the calzone on their way to a potential story from a woman named Kaylee Silver.
159660	163680	What they found was the scene of a gruesome homicide.
163680	168760	After watching footage from the Furbo it's clear that Kaylee Silver walked over to her
168760	174600	fridge, cracked a beer and her friend Kaylee Gold's head unnaturally snapped toward the
174600	180820	kitchen before this differently dispositioned Kaylee Gold lunged at the apartments resident
180820	182200	Kaylee Silver.
182200	188320	The attack took place out of view behind the kitchen counter but it seems Kaylee Silver
188320	193760	stabbed her friend repeatedly in the neck with her broken beer bottle until Kaylee Gold's
193760	196320	head was all but decapitated.
196320	202160	Thankfully for this story the Cannes crew called the city cops, made statements and
202160	206320	headed off to cleanse their palates with a drink at the foundry.
206320	212280	Taking us there now is a bop that don't stop, good shit that don't quit, an anthem for the
212280	213520	handsome.
213520	218560	It's Altagirl with My Life is Great and It's All My Phone.
226320	255360	And it's all mine, cause my life is great and it's all my phone.
