start	end	text
0	7360	Greetings, all my wolf pups, it's your radio dad, Wolf the dog, howling at y'all from
7360	11840	Contentions best radio show that is recorded in the basement.
11840	19080	Tell your friends to tune in to 694.2 PTBP for all the goings on in our wonderful little
19080	21600	town.
21600	24880	Now let's dive right into some local news.
24880	31640	Julie Maxwell, back from the dead, kidnapped Leo Piston and took him to Splashylvania.
31640	35800	She shot Leo Piston at the top of the two-fanged plunge.
35800	37920	Officer Clark Bishop was on the scene.
37920	40240	He shot and killed Julie Maxwell.
40240	46320	Your buddy Wolf will now ride the two-fanged plunge with a heavy, heavy heart.
46320	51760	Now it says here the two bodies were slammed into the ground by an unseen force before
51760	52760	disappearing.
52760	55320	That's gotta be wrong, right?
55320	61360	Somebody get Sam and Dean down here because that is some supernatural business.
61360	65560	Officer John Lee Pettymore took a weird picture of the missing John Peters.
65560	71240	If I had a dollar every time someone took a weird picture of me, I'd have zero dollars
71240	77000	because your boy Wolf knows that cameras will steal your soul.
77000	83120	Drew Andrews, upstanding citizen and police station secretary, translated the binary that
83120	84960	the hooded fella gave John.
84960	88720	It said, I killed the chief's pops, John.
88720	93680	Sounds like this hooded boy is up to no good if you ask me.
93680	98080	Keith is in a wheelchair, which is a damn shame because I don't think there's a single
98080	101580	place with a wheelchair ramp in this whole town.
101580	106220	The officers broke into a missing person's property, John Peters' storage units to
106220	110180	be exact, and they found a whole bunch of goodies.
110180	116020	One thing they found was so smelly, they decided not to open it until back in the police station,
116020	118900	which makes total sense, I guess.
118900	123300	They took everything back to the station in a U-Haul truck.
123300	128660	In the plastic trunk, a woman's head, split in half with a small silver sphere in the
128660	132380	middle, sat upon what was likely her own chopped up body.
132380	136020	I'm gonna have to stop reading the news if it's all this fucked up.
136020	139580	Your buddy Wolf is becoming scared of the dark.
139580	143900	Which reminds me, you know, I had a weird dream last night.
143900	150500	In the dream, I was walking my dog, Wolf, and he looked at me, and when he looked at
150500	157780	me, he had my face, and then I looked in a mirror and I had his face.
157780	164300	So anyway, never fear, because Contention's newest band is here with a hot one for y'all.
164300	183580	It's Kudzu with no backbones.
183580	184900	Okay let's do it.
184900	185900	Did you not record that?
185900	189260	What the fuck is wrong with you, Zach?
189260	190260	Every opportunity.
190260	193520	From the top.
193520	195740	It's literally every time something good happens.
195740	200180	Yeah, I was almost like, well maybe we should record soundcheck just in case.
200180	202780	So you admit this is your fault?
202780	203780	No.
203780	204780	You sound weird now.
204780	209060	Yeah, I think we need to go through it all again.
209060	211340	Alright, Joe, if you could test your mic for me.
211340	212340	Oh, no.
212340	213340	I'm just kidding.
213340	214340	Peep up.
214340	216860	So, Christian, before we get started, where's the four-wheeler?
216860	217860	We rode it back to...
217860	219980	I rode it back shirtless to the station.
