start	end	text
0	4620	Namaste and Cthulhu photography. It's KITI city radio
4620	9760	But the only thing softer than the modern human body is the K in our name. I'm your host
14660	18400	What's up my babies, it's your daddy from another laddie
18680	26560	Your mister from Westminster your den leader and late-night trash bin eater wolf the dog
27520	31120	And I'm taking over your radio like mr. Swack hammer
31520	37680	So welcome to six nine four point two PTBP the city's newest and only
38760	40760	pirate radio station
41120	47080	Let's hit him right off the top with a little bit of howlin with wolf. This one comes from at tread
47600	51720	Underscore 26 on Twitter who tagged at pretending pod
51960	53960	What a beautiful thing to
53960	60600	Intentionally spend 30 seconds of your day to make old wolf the dog smile like that this cat at
61040	62120	tread
62120	67560	Underscore 26 sent me a hell of a tale the infamous story of 9pens
67720	71540	I told him the people need to dig into this written word
71680	77040	So he posted the story on the subreddit r slash pretending to be people
77040	82040	So I just wanted to give a shout-out to my good buddy Cyrus 9pens
82040	88360	If you're listening over there at the kitty cat lounge stay safe. I hope everyone is behaving themselves tonight
89200	93320	Well, I'm sure bouncing a bit easier when there isn't much clientele
93480	98440	Which is may I just say an excellent transition into the news?
99440	102160	Contention is a ghost town
102680	110320	The silence is eerie. I guess the disappearance has freaked people out enough to bail and take a panic vacation
110560	117240	I don't blame them my wolf pups. I don't at all shit was getting real spooky up in here
117480	124940	An FBI agent showed up and made an announcement that included the phrase the boys in blue are here for you
125020	128740	And now the contingent police officers are nowhere to be found
129500	131980	So I go out to with a love for
132500	137820	Contention from above came a mission to deliver the tones that will rattle your bones
138060	143300	It's a brand fucking new one folks. It's good zoo with no
144060	146060	backbone
154940	156940	Oh
167660	171140	Welcome to contention. That's that's careful. Yeah
176540	181260	We made it like 30 episodes well, it's still not in there contention
182100	184340	Also also never been said or
185180	187180	cunt tension
188440	190440	Slap that explicit sticker on
191060	196280	We earned it. I liked earning the explicit. Yeah, of course important
196280	200660	We work hard if you're a baby stop listening to this unless you want to know bad words
200660	206220	Yeah, and if you are a baby then listen up while Ally tells you who she is. Hey Ally. Hey, what's up?
207100	210240	My name is Ally Jepsen. I'm a woman
211260	219220	We got one. We finally got one. We got another Zach's wife. I mean, I'm a wife too to myself. Oh, that's cool
219220	224840	Yeah, we have an open relationship those Dennis Rodman style. Yeah, exactly. Are you also friends of North Korea?
226340	227660	Hey, what do you think about this?
227660	233940	Zach and I were talking about a good way to get the divorce rate down is to enact the Bobbitt Act of
234380	238580	2019, you know, like you're fighting over property, you know like
239580	245300	Zach gets if Zach and Taylor got divorced like Zach would get the car. Maybe maybe the house but
246020	248980	Taylor would get to keep sex penis, right? Oh
250700	256960	We think it would drive divorce rates down yeah for sure like what would she do with it though? Well, it's more of a
260140	263660	But then we said Zach said stub porn would
263660	265660	I
269940	275820	Mean people would get pretty into it. They'd have to well, I'm thinking with all the abortion stuff going on right now
275820	277900	You could easily slip this Bobbitt Act
278820	280820	unnoticed
281300	284260	You could do you could throw anything in anywhere right now. Oh
287820	291060	Sometimes I open my mouth and I think about what's happening
291420	296200	Zach is just a sexually aggressive man who can hardly keep his urges
300940	303360	Yeah, so I take out all that energy on this
304740	308020	For you the listener for just for you. Yeah, Ally
308720	314860	Have you ever role-played before literally never unless you can't with myself weird your wife. Yeah
315980	318840	Well, if it's in the marital bedroom, it's fine. That's what I always say
319400	323600	Nope never role-played. I'm very excited to be here. Welcome. We're excited to have you here. Yeah
324160	328060	We're not gonna get to plugs at any point at the end of the show
328580	332900	so go ahead and plug away now if you if you have anything you'd like to
333800	338000	Hmm. Let's see. I sell stud penises from divorcees
338880	340760	And where can we find you?
340760	342760	You can find me online at
343320	344960	www dot
344960	346960	stub peen dot
347040	348820	Calm
348820	356040	I'm surprised that wasn't taken. It wasn't well, I mean, yeah, we'll talk about that later. It's a live journal
358200	359920	I'm a
359920	366840	Comedian and a local gal pal comedy show called basement cats and we have great shows once a month in
367640	373200	Spring Vegas, Missouri and where's where is that compared to Springfield?
373840	378680	In the same place cool cool cool. It's a lifestyle. It's a state of mind. Yeah, exactly
379800	387000	Anywhere in particular you you move around we move around but you can find us on Instagram at basement cats with a K
387320	392400	Anywhere else and also Facebook and LinkedIn. Whoa. Do you really have a LinkedIn?
397280	399280	Because people will be looking for
399600	402960	A lot of our listeners we found are on LinkedIn
410080	415280	We get the strangest analytics for this show tell us a little bit about basement cats though, yes, please
415760	419280	Basement cats like I said is a all-female comedy show
420600	425600	We are here to give women a voice in comedy and we are a nonprofit
425760	428860	So we're a free show we accept donations
429160	435940	Which we give to a to a local girls home that assists with girls aging out of the foster care system
435940	442320	And we love being funny. That's awesome. Luke and I actually came to a show when we were
442880	444880	scouting you
447000	452360	Went to the one at Big Mama's. Yeah, and it was so much fun. I was it was pretty great
452360	458480	That was I have to say one of my least favorite really we had so you still very good another one
458480	460880	All right, good to know. Yep. Mm-hmm. I like the
461400	463400	Chowder house. Oh
463440	468240	That was my favorite thing of the night. It was the Chowder house is up still up and running
468240	471700	She does she did a corn on the cob eating contest. Yeah
474600	479320	Well, so she sold it to and I quote her Facebook the Peruvian
482360	483800	Who
483800	490440	Well, they they for like two weeks and then I think like now she's back there
490440	495760	So I don't really know how that worked out. So are her and the Peruvians in cahoots. No, they got an annulment
495920	502820	Yeah, yeah, this is a brief so brief marriage. Did she get their penis? Absolutely. She got their pupusas
504600	506600	All right, let's dive into the show
507020	512000	Keith Vigna you are violently holding a pillow over someone's face when the pillow itself
512460	518480	Transforms into an oily black ooze and it washes over the face below it not of a person
518480	525200	But the face of the watch your father William gave your brother Ferguson so many years ago looking down at your wrist
525200	526860	You see you are wearing this watch
526860	530180	But when you look up you do not recognize the world around you
530460	536740	Dust clouds settle to reveal a horse pulling a wagon through a small frontier town and the bald man
536740	541520	You know is Billy Harrison the one who took your uniform and gun in the clinic
541520	548300	He is walking in your direction and he keeps repeating. I did everything that you asked me to do officer Vigna
548300	554120	He holds up the strange-looking camera officer petty more found in the car of Julie Maxwell and takes a picture of you
554540	559700	The light is blinding and as it fades you were standing in darkness stank and chilly
559820	565100	Right in front of you is a massive tank filled with the now eerily too familiar opaque ooze
565480	569660	you press your face against the tank to see something creeping toward you and
569940	575980	As the face of tilde be Mitchell comes into focus you are standing in an open field
576280	582660	The dead grass covered in a thin freeze crunching under your feet as you approach a metal hatch
583020	590080	But water gross murky water with bits of grass and sludge begin spewing from the creases of this metal hatch
590180	593660	The water begins to flood this field at an alarming pace
593940	599540	You look down and see your reflection in the rippling water, but something looks off
602380	605260	Opening your eyes you see a bright light shining dead
605260	612300	Yeah, yeah shining directly down into your face and a strange silhouette looms over you as your eyes adjust
612340	619340	You see it is a head that is shaped like a football with spiky white hair frantically flopping atop a pointy head
619540	625840	She is wearing a large white lab coat and those big chunky evil scientist goggles that evil
626180	628740	Scientists wear this pair is wonky
628740	634020	However, one goggle pointing down in a way to accommodate the odd head shape of the wearer
634140	640780	She begins slowly tapping her long wobbly fingers against your cheekbone and jawline
641420	643500	But you don't feel anything
644100	648420	Looking around this room. You see you are in some sort of laboratory
648700	655420	You are strapped down on one of several operating tables. The others are currently vacant
655940	661100	Mounted all over one wall are different surgical looking devices some old and rusty
661460	669100	Saws and hammers and the like and some shiny and futuristic with long needles or strange battery packs attached and such
669340	674900	Another wall is covered in shelves with beakers and mason jars of different shapes and sizes
675220	680660	All filled with different colored liquids and body parts some eyes and fingers
680660	684660	But also internal organs some of which you don't even recognize
685280	691300	Running all throughout this room are tubes like in a mail room and they all lead to three large vats
691340	698580	That hang on their sides from the ceiling these tubes and vats seem to be some sort of funhouse style aquarium
698660	702660	with different species of fish swimming throughout this tall
703300	706900	lady scientist walks over to the corner of the room and
707420	709420	reaches behind a
709460	711460	humanoid figure
711700	716340	What is this humanoid figure look like Allie this humanoid figure?
718900	721900	Oops a beer can is a
722780	723820	male
723820	729180	With brown hair with blonde highlights that could easily be mistaken for frosted tips
729780	735420	He is wearing coral shorts a coral shirt, but a slightly different tone of coral
736220	738220	white crew socks and
738220	745260	Sperry's he also has a shell necklace around his neck and as the tall scientist reaches behind
745580	749020	she seems to click or flip something and
749860	751860	this humanoid figure
752140	754140	Starts to move
754180	757880	This is an audio podcast so you don't like my visual humor
758880	762820	the scientist pulls out a little remote that she has and
763220	769480	Walks towards the door the only door in this room and as she turns around looking at you before she leaves
770060	772060	she clicks this button and
772420	774420	both of you feel
775140	782420	Extreme pain shoot through your entire bodies like an electrical current that is attached to
782820	786960	every single nerve ending that you have it is
787980	792740	excruciating and torturous and then she clicks another thing and it's gone and
793620	795620	Then she kind of laughs
800820	802820	And then she walks out of the door
805420	807420	I
809500	815360	Take that in for a second, so I'm strapped down on this operating table you are
815940	817940	How good Oh pretty good
821940	823940	Help me help me
826020	828460	I'm a fifth of vodka in and I'm ready to go
828460	830460	I
831260	837700	Look as Keith looks around the room. He sees the humanoid figure that is started
838220	840220	waking up in the corner and
840620	845500	You see the the front pocket the frockett the dad pocket if you will on
846140	853020	This humanoid figure begins to wriggle. It's a polo, right? Correct. It's a polo with a frock Southern Tide
853260	860740	Polo and as it begins moving you see this little this little fish head pops out and
861620	867460	It's roughly the size of a softball. You have no idea how it fit so well inside this small pocket
867460	875580	but this softball sized fish head pops out and begins moving out of the pocket and you see that it's got a tiny little
876380	877420	human
877420	882140	frame body underneath the fish head, but the head is a
882740	888860	Bit too heavy. So as it flops out onto the lap of this humanoid figure
888860	893100	It's trying to lift its head up and it says hi. Oh
894020	896020	gosh, oh
896300	898060	gosh, oh
898060	899380	so
899380	905100	It's so crazy being me and it looks up at its friend this bro dressed
905580	907580	Humanoid figure and it says hey
908100	909660	Hey there
909660	915740	Hey there, remember me, uh, yeah fucker I remember you why you always talk to me like that
915740	922060	So I just don't really care for any of the language being so intense, but that's that's fine. Oh, hey
922060	922700	Oh my gosh
922700	929260	And the little fish character looks looks over at the table and says we got we got we got a friend in here
929260	931260	There's another friend. Oh
931500	933020	Oh
933020	934060	Hey
934060	935940	Yeah, we got a friend
936260	941460	And he hollers out and he says hey hey friend I look over at him but I
942100	948180	Right now i'm a little too concerned with making new friends. Am I still in my underwear or am I clothed?
948740	951460	I I died in my under or I almost died
951540	953540	I died in my underwear
953620	958420	You died in your underwear you woke in your underwear and it's weird as you move your head around you realize
958580	965300	That you can't move your limbs your legs and your arms are like am I paralyzed or just tied down? It feels
965840	971780	Paralytic in nature. Okay. Hey friend. What's your name? I'm keith vigna contention police department
971860	979300	Hi keith vigna pollution police department. I am uh, I I i'm i'm wondering have you ever been on the outside?
980100	981780	Outside of this room. Yeah
981780	986980	Yeah, I have only recently been inside of this room. Oh welcome. It's a room
987060	993060	It's uh, there's a lot going on here. Are you are you from here? Yes. Yes. Absolutely. Where are we?
993220	997620	Oh, I am in the room and so are you that's where i'm from and this is a very good room
997700	999060	This is my friend
999060	1004740	His name's brett and he's a bit mean but that's okay. Hey brett. Uh, sup biatch
1005300	1009860	No homo, but looks like you're pretty fucking tied up right now. You see what I mean?
1010020	1012900	Yeah, I already don't like this guy. You're you seem
1013540	1014580	young
1014580	1016180	and you're a
1016180	1022260	Fish i'm not a fish. I'm a me and i've always been this way and it's okay
1022900	1026500	I I may not be like all my other friends, but that's that's fine
1026900	1033620	Do you know the the scientist lady that just left the room? Oh mean laid mean mean laid mean tits, too
1038980	1043300	I'm not a sexual being by nature. But yeah, she's got some pretty mean tits
1044020	1047380	Can you get me out of it here? Can you do you?
1047780	1051940	Help me. Can you help me? Oh, yeah for sure. Um, what do you mean though?
1051940	1055380	Like like get me off this table. I can get you off for sure
1055380	1058660	I don't know if you know what that you just said. I'm not
1059380	1061380	He's not a sexual being
