start	end	text
0	7480	Come tidings to all of our listeners here on KITI City Radio, where the only thing softer than the vibe is the K in our name.
7480	12720	I'm your host, Steve Innsmouth, filling in for Barry Nasti for the foreseeable future.
12800	19140	Let us slide right into what is, personally, to me, my favorite segment, in my opinion, within the show.
19260	20580	It's time for,
20580	27400	Hey There Steve, where listeners here in the city can send thoughts and opinions to be read by me, your host, now and forever,
28080	32740	Steve Innsmouth, your host. This listener wants to remain anonymous,
32740	37920	but I think we all know there is no hiding when you open your stupid fucking mouth and try to speak truth to power.
38000	39040	They write,
39040	42760	Hey there, Steve. Big fan. Love the new direction for the show.
43200	49960	Anywho, wowee, are things getting out of control here in the city. When the hospital caught fire and killed all those innocent children,
49960	53280	we all said, wowee, it can't get worse than this.
53640	60680	But Goobers Gracious did it. With the death of Ferguson Beans following Bruce Robin to sell off Raw Beans Industries to an overseas
60920	66080	conglomerate, the unemployment rate has skyrocketed. We need someone to step up and do something about it.
66520	71640	Wow, yes, and that's not to mention the catastrophic news of the evacuation of our neighboring town,
71800	74920	Contention, due to a chemical spill from what was once Perdition,
74920	80160	but is now unincorporated land west of the soon-to-also-be unincorporated town of Contention.
80200	87120	Well, if there's one thing we here at KITI City Radio know, the only thing most people do in the face of abject horror and
87120	93280	conscious destruction is to chill the fuck out and listen to House Fire by Someone Still Loves You Boris Yeltsin.
110160	112160	Oh
114560	116560	I distinctly remember where we left off.
117600	119320	Are we all sounding good?
119320	127120	Checka one two penis in the poo. Checka da chiney the Chinese chicken. Okay, so this morning I woke up at eight and
127920	132020	Taylor is normally gone for work by
133200	137600	seven. What time does school start? I don't know. I think she has to be there like
138360	143920	720 or 730 or something like that and they're really not sure when it starts, but I woke up at eight and
144920	149920	My phone is over by my bathroom. So I immediately went and had my morning
150920	152920	constitutional and
153040	155180	During said poop. I
155900	159020	Heard footsteps in the living room that walked
159720	163160	very carefully into the guest bathroom and
163680	166800	Then closed the door and then it was silent
167720	170440	And my heart was beating
171360	175120	So fast like out of my chest and my contacts weren't in and I was pooping
175560	180040	So I like and you're also like super small and cannot defend yourself
183880	185880	Exactly so I
186320	189100	silently wiped and then like
189440	194980	got up and like tiptoed across my room in my underwear and put in my contacts and then
195300	198840	Got my phone and dialed 911 and like had my
199420	203820	thumb like ready to call it and I like creeped down the hallway and
204620	210260	The door is closed to the guest bathroom and I couldn't hear anything coming from inside
210380	216380	and so I tiptoed past to the kitchen and I grabbed my chef's knife and
217380	219860	Then in my boxer briefs
220860	228300	Holding my cell phone with 911 ready to go and a chef's knife in my other hand busted into our guest bathroom and
229020	231020	She she was home sick
233500	239140	Busted in on my sick tired early morning wife with with a knife
240420	244000	That's hilarious. How was that? We were both horrified
244000	246000	Damn
246720	248720	Dude
248840	255580	So anyway the winner that's hilarious though the winner of this bloody beating stumbles to his feet
255960	259240	Exhausted and panicked. Hold on. I want to hit that one more time
262160	265800	You gotta give it a little contact every little heads up
265800	275000	The winner of this bloody beating stumbles to his feet
275480	279560	Exhausted and panicked he begins to run back to his personal cage
279960	284420	Open and locked into place on the side of the hanging plexiglass room
284600	289940	But he slips on the blood from the young boy beaten and prostrate. He looks terrified
290660	295740	You realize why when the ceiling begins to lower it is slow
295780	301220	But ceaseless the weekend champion boy scrapes and crawls just quickly enough
301420	309300	To slide into his cube of metal bars as the ersatz ceiling closes in on the perforated floor
310140	313380	eliciting a guttural moan from the now deceased
314140	315460	crushed
315460	317460	juiced boy
317820	325620	The blood rains down onto the gaudy and deranged crowd below many holding their mouths open and tongues out
325940	329100	Like an innocent child trying to taste snowflake
329340	335940	The cages attached at either end of this hanging chamber one holding the tired winner and the other vacant
336580	344420	Unlock and detach moving along the ceiling mounted conveyor belt and through a dark exit in the far corner away from you
345100	347780	John Lee Pettymore Keith Vigna Clark Bishop
348100	354900	you sit smushed into cages alongside Doug Jacobs and FBI agent Trent Chad's body a
355100	362100	Man, so massive his muscles are bulging against the metal bars and a boy who looks so underfed and sickly
362240	366280	He could likely slip right out of the cage. I want to fight the boy
368500	370500	Man this is
371220	374100	This won't be good it sounds good to be rich
374580	381340	Dude, I would love to watch someone get smushed through tiny holes and then try to drink their blood. Yeah, who we
382580	384580	You're juiced
385900	388380	Juiced okay. Tell us what happens next
389960	392160	Like the world's most elaborate ninja
393700	395700	That's a juicer, right
396420	398420	What
398940	403320	Yeah, okay and then just like a blender like a smoothie blender, oh
404140	407100	Wow, Oh blender would be cool for another like
407740	414260	That for later blender would be a great name for a bisexual dating app. Yep. I was gonna say like grinder blender
414260	418640	It's extremely good. Yeah, it probably is. Yeah likely anyway
419700	426000	Bloodsport. Is there anything on my person? No, I've got my underwear and I've got a gun and you can feel
426560	432560	You can feel your tiny powerful gun in your underwear Keith throbbing in my pants. I
433640	438360	Watch all of this in horror. Oh, yeah, everyone roll sanity
440040	442040	Whoops oh
444440	448360	Shit I rolled it too and then knocked my microphone over as I
449200	455800	Can I use some celebration but I got it too. Hell yeah the last time I'll probably pass sanity for a while
456640	458320	I
458320	460960	Passed I got a 15 in class buddies. I
462200	465360	Did not pass. Okay, Keith you lose one sanity
465360	471760	How did I I think Clark and John are likely confident that they can win in a fistfight?
473520	475520	Well Keith just saw himself
476520	478520	Did get juiced?
479520	481720	In his own mind so
482240	489040	We're in cages like all along the walls of this cube basically, so I'm picturing it as the cube is
490200	498360	Like an elongated room in the middle hanging above and then separately on the walls like all along the ceiling are
498360	503120	Different conveyor belt lines and they can move the cages all around the room. Gotcha
503120	507120	Okay, and you guys are on one side of them up against the wall
507120	511320	Yeah, the six cages how soon does it look like we're gonna be up on the conveyor?
511320	514520	Well, there are only six cages and you're three people
514520	520200	So it's the boy the guy the huge guy us three and Doug
521640	527160	Yeah, Chad in agent Chad's body. Hey, hey Doug
528280	530280	Yeah
530320	532320	Calm down buddy. It's alright
533840	537080	Do you still feel like you need to do everything we say
538480	540240	Just do you want me to
540240	546160	What do you mean? Don't worry about it. I yell over it. I am not worried about it anymore. I yell over Doug
546160	552400	I'm like also, yeah, if if you fight one of us and you lose your nightmare is over and you'll wake back up
555120	557840	Yeah, does anybody have anything on them
557840	559640	I don't know who's listening right now
559640	565320	So I kind of like look at both of you and I kind of like make like the shooty gun
565680	569920	hand and then point to my underwear and I'm like
571160	577960	Trying to give a sign like do you know you've got visibly shaking? He said no, like I don't want that my man
577960	579760	Okay, I don't want to say it out loud
579760	584880	So I don't I like kind of like do some kind of motion to try to get you guys to know
585360	589700	But I'm not gonna be like, yeah, I have a gun in my pants Keith
589700	594640	Just whisper what you're trying to say in my ear and then do the same for I'm in a cage
594640	599120	Are we that close? Oh, I thought we were all in one. You're extremely close, but you're in separate cages
599360	605280	Yeah, so that's why I was doing that. So I was picturing. Yeah, I do not I do not say
605880	607400	That I have it out loud
607400	611240	Can I swing my cage back and forth the cages connected on?
611560	615480	Some kind of sturdy rod at least like two points gotcha
615480	619900	So you could probably shake a little back and forth, but it's not gonna move very much
620440	626840	Doing so however elicits no response from the crowd below as they are far too concerned. Just
627360	629360	Raging like they're drinking
630080	637080	Okay, so if we if I look around hold on let's I want to pee on them
638200	640200	Yeah, okay
640360	647940	How powerful is John Lee Pettymore stream solid you just make him do a p-roll. Okay. Yeah, that's right. Can you roll?
648600	650600	Constitution
651560	653560	At a negative 20
654760	656760	Sure
661560	669120	99 a crit fail involving my penis. Yep. That's absolutely correct. I
671080	672920	John Lee Pettymore
672920	674920	struggles to remove
675760	677000	his
677000	681560	penis from his underwear to urinate on the crowd below
682200	685360	He slips within the cage and falls
686120	689960	dick first onto the bottom of the cage and
690740	694920	you fall right on the bottom of your shaft and
695840	698680	as you begin to urinate it is
699320	707000	Red as it comes out and a couple people who are closest to where you're at who are part of the crowd
707480	709040	notice and
709040	710360	begin to
710360	712240	bathe in your
712240	714680	Bloody your urine. Yeah, I thought they might
719360	721360	You lose one hit point
722280	726160	Okay, I want to scan the faces of the crowd right now know anybody yes
726200	731880	You would notice I think especially Clark Bishop wouldn't would know the faces of these people
732120	738840	The mayor the DA and the chief of police are all in attendance of the city of the city
738840	743640	Oh, okay. I want to look around the crowd and see if I can see if there's like
744480	746880	Someone in a position that looks like they are
747600	754000	Controlling this event like a MC or like the host of the game that's going on
754000	760840	so there is a bar on one far side of the room with one bartender and
761640	765240	Sitting at the bar is a lone figure who is
765920	769400	Dressed in all black. He is of
770060	774480	Average build he's about six feet tall. He has light brown hair and a mustache
775200	782000	He is wearing tight black pants and he has a dead stare with scars on his forehead and neck
782600	785120	Do they look like wounds or like ritual?
786440	790440	ritualistic scars they look medical from
792120	794800	You can see very well from what you're at
795920	797920	Luke the room is
798040	800040	Laid out pretty bare
800360	805440	Really? There's just this bar on one side. They're seating all around not in the splash zone
806560	813040	that some people are in but the majority of the crowd is in this middle section with couches and
813600	817960	recliners and pallets of pillows and and papa songs in which I had
822600	825020	Yes, absolutely papa songs from Pier one
825740	827020	I
827020	833460	Thought you'd made a fancy word for beanbag chair. Probably not from Pier one at a party. That's fancy. No, it's gone now here
835220	838960	They blew their budget on the blood dome, yeah
840620	845500	It must have been pretty expensive so so when I look down at the bar and I see that guy do I
845740	850160	Does he stand out as somebody whom he's the only guy at the bar, right? Yeah, okay
850160	855000	He seems like he's just watching over everyone and not partaking of anything
855600	860500	Necessarily and most people aren't in the blood pit. Most people are Oh are okay
860500	864860	Most people are there's just a few sitting about and even they might be, you know a bit splattered
865120	870920	But they have since walked away to regain their composure. Okay, but everybody looks like they're taking part
870920	875960	There's no people like sitting out except for bar a bar guy. Okay bartender
875960	882960	Can I do a quick estimate in my head about how blood drenched all the people are and how many fights they've seen
883080	891600	These people were pretty clean. Okay up until this this recent and about how many people are we talking 25 30? Okay
892480	900200	Slightly intimate blood Bowl exactly. So how far away from each other? Are we in our cages two feet? Okay. Hey
901720	903720	John Clark
903880	905880	Like try to get their attention
905960	910760	Yeah, are we gonna wait until we fight or or like do you have a plan to get out?
910760	912760	I have no idea what to do right now
914240	915240	Oh
915240	922600	I thought you were talking about your dick falling off which mine just kind of did know that looked very painful, but
923680	926580	What the fuck are we what are we gonna do right now?
927600	929800	Clark is purposefully remaining silent
929800	933920	but Keith just kind of sent him into a panic realizing that there is no plan and
934080	937880	He wants to start like shaking at the tops of the cage the sides of the cage
937880	943960	see if you can get anything to give way as you begin doing so you feel the conveyor belt begin to move and
944660	949680	Clark Bishop's cage begins moving no, no, no, no, no boys boys. No
950400	955160	I try to reach my hand out through the bars to like grab his hand
955160	959240	I reach out to grab and as your hands embrace
960040	962440	they just as quickly release as
963440	965080	Clark begins
965080	972480	moving inside of his cage toward the plexiglass room hanging above and one other cage also
972760	979320	begins moving to the other side of the plexiglass cage and in it resides a
980400	981720	sickly
981720	983360	sad
983360	984880	tired looking
984880	991040	boy, the cages make their way to either side of the plexiglass room and
991520	994400	Lock into place before the doors
995440	997440	Open and a buzzer
997760	1000200	Sounds the crowd goes wild
1002160	1004160	John shouts kick his ass Clark
1005640	1012680	What's the kid how's the kid look what's he doing the kid is sitting in his cage and as his door opens he slowly
1013400	1019760	crawls out and stands as tall as he can and then begins hitting his chest as
1020480	1025420	Hard as he can and he begins screaming at his feet just
1026920	1029120	And this is a 12 year old boy
1035800	1039680	Clark is yelling down through the holes in the ground
1040720	1044320	So somebody stop this. I'm not gonna kill a kid
1045160	1050640	Are you still in your cage, I'm gonna say no, I've already said I was screaming down through those holes. Oh, right
1052000	1055480	Okay, nothing happens. Well, he's down there
1055680	1060600	Can I like look at my cage and see like obviously one end opens up into the plexiglass?
1061120	1063120	what I'm trying to do is
1063760	1071500	Find which edge that is and see if there's any way to like get it open before it hits the plexiglass
1071980	1079620	Got you I have 50 lock picking you do I do but you don't under craft lock picking tools with you
1079620	1085200	I know that you have the skill of locking but you don't have the tools with you and there's no lock on your cage
1085620	1089920	So, but he knows stuff things. So I but he knows how things open and close, right?
1090020	1094100	So I am able to identify which side of the cage opens up
1094300	1100200	Yeah, and I'll let you roll that Oh when you want to attempt to try to open that door, okay
1100200	1101900	It's not gonna be right now, but for sure
1101900	1109140	Clark is pounding on the plexiglass trying to see if there's any person giving more attention than anybody else roll alertness
1113000	1115000	Fail okay
1118160	1125080	Clark you feel a tiny foot run straight into the side of your head as this boy is
1125280	1133000	Flung himself through the air at you and you did not see him coming you take one point of damage as he rolls across you and
1133640	1135240	You hit the ground
1135240	1141720	The fight has begun. What would you like to do that kick in the head sent me into a rage
1143440	1150400	And I yell and I turn and I I want to pummel the kid I roll on armed combat I
1155080	1157080	Hit my number exactly exactly
1157760	1163800	That's the best thing you can roll without hurting. I've got a negative now, don't I you have a negative 20, dude
1163800	1165440	We all do. Yep
1165440	1171920	Yeah, oh, we're all gonna suck it come bad if we I didn't set it up. Did you guys on our combat?
