start	end	text
0	7280	What's good, my friends? Y'all want to know what's really good? Your boy Wolf the dog sure does
7720	14960	What's really good is me being your host on the greatest show in the known and unknown universe
15680	19400	six nine four point two PTBP
20720	26660	The only show that will let y'all know what's really going on in all the dimensions
27060	31540	Suck it NPR. What do you fools even know about the 27th dimension?
32620	38640	Speaking of other dimensions this week's howling with wolf comes from Justin Jay from the Twitter
38980	45420	Dimension who tagged that pretending pod in a tweet about benching the whole show in four days. Whoa
45940	49480	Hell yeah, Justin Jay on Twitter. They write
49620	53740	Hey wolf long time listener first time howler
53740	56580	I wanted to give a shout out to my best friend Dan
56660	62940	Well best friend besides my wife your taste in music and games and podcast is unparalleled
63300	67880	And I'm glad I could turn you on to the adventures of our boys and contention
67880	74460	You're also an invaluable asset and we couldn't make our show without you. What show you ask?
74640	81220	Well, if y'all want more supernatural nonsense in your lives, you should check out the cryptid cases
81300	85900	See you Friday, probably hell yeah, Justin Jay from Twitter
85940	91580	Thanks for writing about the show and spreading the good word of the fine folks of PTBP
92060	94060	I like your name
94500	100380	Justin it reminds me of a name I once had in a past life in another dimension
100900	106740	I look forward to seeing you Friday probably but you will not see me on Friday
107700	114300	Probably I like to hang out from afar usually using some binoculars or telescopes just
114780	115860	watching
115860	118940	Waiting until the time is just right
120740	125780	Remember if you want to write up something for your wolf the how tag at pretending pod on
125940	133540	Instagram or Twitter tag pretending to be people on Facebook or write a five-star review and email us at pretending pod at gmail.com
134540	138320	Also the contest happening over on the subreddit ends at
138900	142460	1159 p.m. Central time on September 23rd
142620	148900	all entries have a shot at winning a D&D 5th edition starter set and the winner will receive a
149140	152460	hardback slip case set of Delta green the role-playing game
152820	160060	Check out all the gorgeous entries on the thread so far as they are all stunning in their own delightful ways
161020	163020	Gorgeous stunning
163140	167620	Delightful it can't be but it is it's the news
168740	170420	with Keith vigna
170420	178620	Unconscious Clark Bishop and John Lee Pettymore took turns tossing grenades into the maw of the atrociously massive fish person creature
179180	183300	Doug Jacobs in the body of agent Trent Chad was
183820	186420	decapitated by the scythe of a fishy humanoid
186820	193440	This same gamey bipedal amphibian then lodged that scythe into the skull of Kathy piston
193580	200860	John Lee Kevin Moore was swallowed whole by Big Daddy fish monster, but swam through the whole Keith made previously
201380	208700	However, an unseen force dragged his body down to the bottom of the tank up against the glass of that
209340	215940	gargantuan aquarium in Kevin Lee Pettymore made direct eye contact with Marvin glass as
216460	218460	lungs filled with water
218900	226520	Like the lead singer the pussycat dolls once said don't hold your breath. It's kudzu with no backbone, baby
246420	248420	Oh
249940	253500	My mama made me miss my M&Ms. Oh my
255020	260280	Hey Clark, hey Joe, you can you can call me Clark you can call me Clark
261100	263100	Clark you are
263220	269260	Standing on the wet catwalk above this murky water in this dank room
269540	274700	Keith vigna is in your arms and in front of you both is the lone
275620	277620	Standing fish man
278220	281460	Just previously the giant monstrosity
282460	287180	That is in the deep and four times bigger than the normal fish man
287900	292660	swallowed John Lee Pettymore John Lee Kevin more hole and
293660	296420	Then dove into the depths below
298020	303700	We are still in combat and shit it is the top of the order which means
304740	306740	It is Clark Bishop's turn
307060	309900	Looking down into the water. Can I see big fish boy?
309900	315020	Or is he just completely out of sight at this point completely out of sight at this point? Okay
315020	318340	I'm going to take a shot at the fish man in front of me
318500	323820	Go ahead and roll firearms as you kind of back up with Keith vigna in your arms
323820	330340	You are backing into a part of the catwalk that has been ripped down by the giant monstrosity
330340	335180	So there's water behind you. Do you roll a successful firearms check?
335180	340300	I did a 13 on an 80. All right, go ahead and roll a d10 for me for damage
341660	346420	For all right, so there's no catwalk behind me at all. No, it has been ripped down
346940	353580	Could I make a maneuver across that corner? You would have to roll an athletics check at a negative 20%
354620	359580	Because you're holding on to Keith vigna. I would give you a negative 40 but Keith vigna
360060	365100	He's a rubbery guy. He's pretty easy to hold on to I don't feel like I can risk it
365100	367900	So I'll just wait and see what happens. All righty
367900	373420	But it's the fish man that's in front of me is blocking my way us ostensibly ostensibly
373420	376500	He is even though he's on the opposite side of the elevator door
377100	381260	He is still blocking your way because behind you in between you in the elevator door
381740	387200	It's just this torn down catwalk and you're not sure if you jump down into it with a couple
387360	389360	Feet of water up on to your knees
389880	395440	It might break all the way off and fall into the depths plunge below
396320	398320	so it is this
399160	406720	It looks like a human. Honestly, it does it looks like a human person that has been genetically modified or
407280	410200	grown and birthed in some
410920	415440	Unnatural way to make them look like this and sure your everyday monstrosity
416040	420440	Exactly, and this everyday monstrosity is coming at you with a massive scythe
421280	424840	And it fails its rule. Thank God
424960	431560	So it kind of lunges toward you and you move just right out of the way as it comes for you and it's back to
431560	435880	You it's just gonna go back and forth here. Oh for real. Yes, sir. So what would you like to do?
435880	442240	What are damage mechanics if I wanted to use that scythe against him
442240	446640	Could I use an unarmed combat to take that flail at me and turn it on him?
446640	448640	I think we've done that before. Yeah, actually
449200	456960	You can you can absolutely do that. Yes. Okay, I'm gonna show that would mean you're gonna basically do unarmed combat
456960	458960	Okay against him. So go ahead and roll that. I
459960	461960	I
462960	469080	Pass a 38 on a 70 he's gonna try to fight back and he failed with a 91 fuck
469080	475640	yeah, so what you're gonna do is it with this you can take control of his scythe and
476520	483320	Do damage with it. So that damage is a d8 plus two. So go ahead and roll that for me. Oh, dude
483320	485780	I don't think I have a d8 sitting out. Do you I have a d8?
486540	491620	It's one of the nice metal ones that you gave me sweet. I hope it rolls an eight
492740	494740	It fucking did
496580	502780	Yeah, that is it had six hit points left with fuck two armor
505340	511300	You take it just down to zero do you want to describe how you take control of this fish man's
511700	519140	Main weapon and take it down when he came swinging at me and he totally whiffed in the air my gun hand I
519740	526780	Reached out and wrapped my arm around at that peg or that the stick of the scythe. Absolutely and just lunge forward
527180	533340	I was probably wanting to aim as high as I could to decapitate but we'll see how high that got me
533460	535920	It got him like maybe oh it goes
535920	537600	It goes straight
537600	544220	Straight through one of its gills on the side of its neck and you actually see a the scythe goes
544520	550160	Into the gills and comes out of the fish man's mouth with the human teeth
550640	557520	And so the point of the scythe is coming out through its big smile. That's a nice little kung-fu move. I put on that boy
558720	561560	And as you do that it falls
562440	566980	Onto the catwalk next to you and you are standing in this
567760	569080	murky
569080	571080	damp dank
571540	576200	prison torture chamber aquatic mess by yourself
577360	582000	Keith vigna is in your arms. You did all that with him like as a puppet and
582760	584920	Like a marionette like in front of you
585320	587080	Yeah
587080	593480	Are we still in combat orders do I need to know and as you stand there kind of reeling from this
594320	596320	you feel a
596800	602280	Rumble from beneath and looking down you see this massive explosion
602560	609100	Happen deep down in the water and the bubbles start coming and they don't stop coming
610020	615460	John Lee Pettymore got fed to the fish and he hit the ground running did him. All right, so
616460	621060	as these bubbles are hitting top of the water so to a
622660	624920	Massive fish side
627020	630860	Humanoid flank of fish flank of fish
632860	635980	Floats to the top of the water
636260	640540	That's either a really good sign or a really bad and then on the other side of you
640980	646560	You see the bottom half of this monstrosity with its weird legs
646860	650700	Fused together and it's tight tight genitals
651860	653860	in between and
653980	660720	Next to it. You see the bottom half of George piston and the top half of George piston
660720	662240	I
662240	666320	Said that's an okay half to see as far as knowing that John's down there
666840	670160	And I need you to roll a sanity check. Oh shit
676960	685120	I do not pass. It's a 30 on a 16. Okay. I need you to go down to 15 losing one sanity and
686080	688840	you just break down in this room and
689560	693720	As you're standing there holding the body of Keith Wigner
694200	696640	crying as a God
697360	699200	Who has failed?
699200	700480	ding
700480	702780	The elevator door opens up
706600	708600	Oh, do you want it to be empty
709920	711920	Did you think it would be empty
712360	717160	a little afraid of getting at all this and then fighting some in an elevator, so
717480	720920	I guess we'll see what's happening. It's empty. Oh
723000	729280	Thank God is Keith in my arms do I think he's dead as I'm holding him or do I know that he's
730080	732840	Unconscious or whatever roll a first aid check. Okay. Oh
737080	739000	Fuck
739000	743040	Shit at 38 on a 30. All right, so close he is
744700	746700	Super dead
747160	749040	I
749040	751040	Drop him in the water
752360	755040	Burial at sea. No, I'm not gonna drop him in the water
755040	759720	I'm gonna try I want to get to the elevator and I just want to throw him between
760120	764560	The threshold like over the threshold so that the doors can't close. Okay, it keeps the elevator there
764560	769320	You're doing this and then I want to go back to what the last place I saw John Lee Pettymore
769320	775600	Is it in the same place that the now body has reemerged resurfaced or is it in a different area now the?
776600	782800	There's not a current in here so everything that floated to the top is where it was earlier
783560	785360	Is that what you asked essentially?
785360	789680	I was wondering if the when the when the big guy got him did he swim away with him?
789760	791760	Seems like you went straight down. Okay
792480	797840	Fuck there's other people hanging in this room. Yes. Do I a recognize any of them and B
797840	803100	Can I tell if any of them are alive or actually I'm more looking for any of them that are already dead
803180	805580	There's the nearest one to you is already dead
805580	811100	The other three seem to be unconscious that you can see but one is like very clearly
811740	812940	skin
812940	820340	dilapidating to the point of the fish hook has ripped its way from the middle of the forearm all the way up to the
820340	825420	Hands and it's just hanging clearly by bones at this point
825600	830220	Yeah, I was thinking I was gonna use him to like see if there were other monsters in the water
830220	836540	But I'm nervous about time with that if John Lee Pettymore is still alive and under the surface
836540	838820	I think I'm going to have to
839580	841220	dive in
841220	844500	And look for him. Okay. How do I do that?
845820	852160	You dive in Clark takes off his contention uniform and he's in his tidy whiteies off to do so amazing
852500	856820	Alright, are you bringing anything? Are you bringing the the scythe with you? Yeah
857820	860260	Yeah, that's not gonna leave my side for as long as I can keep it
862500	865300	That's a cool weapon of destruction right there
867100	868220	All right
868220	870220	according to the rules you have
870540	875700	Con times five rounds if you take a full breath before you jump in
875980	879340	So you have a shitload of rounds? Yeah, that's a lot
879340	885680	So I am going to I also have that thing that makes it so that my con is extra high
885680	888320	Oh my gosh. Yeah, so you have plenty of time
888320	892980	Yeah, so if your search is above a 40 you'll find what you're looking for
893120	900060	But if it's not if it's a 40 or below then I'll have you roll search. So what is your search skill?
900060	905180	I don't have any in search. So I have the baseline of 20. Okay, so you'll need to roll. Okay
907600	909600	Shit
909600	911600	Oh
912160	916680	Zach you want to take a picture of this? I rolled it. I rolled a 19
920080	926780	My god, I rolled a fucking 19 on a 20. I'm like shaking
926780	928780	Hahaha
933260	940640	Joe Terry's ability to roll successes in the most dire of situations keeps me on my toes as a GM more than
941140	942920	anything else
942920	950260	More than Luke just like claiming that things exist like more than Thomas doing jokes like
950820	955780	your ability to roll successes when you have nothing in the skill is
956220	961380	Mind-blowing that that was incredible. I literally have an adrenaline surge right now
962980	966020	Joe Clark is swimming through this murkiness and
967340	969340	swimming and swimming and
969820	973800	You're trying to find anything but the water is so
974260	978660	So opaque with how dirty and disgusting it is every once in a while
978660	985020	You find these pockets of like cool water that are a little bit easier to see through but for the most part
985180	986860	it is
986860	990540	Impossible to see more than a foot in front of your face down here
990740	994380	but all of a sudden you reach out and you feel
998020	1000020	Clothes
1000380	1005420	And you feel the body of John Lee Pettymore in front of you and
1005940	1010620	Continuing to reach for it. You see he is pressed up against glass
1011220	1013720	Some sort of a wall here. What do you want to do?
1013900	1019820	You're on the other side of John Lee Pettymore from this glass as you swim up are my eyes open enough underwater that I can
1019820	1025460	See him at this point. Yes, are his eyes open or closed? He is faced away from you and he seems to be
1025980	1029620	Forcibly pushed up against this glass. Oh shit
1030140	1032140	Can I run a hand?
1032420	1034260	Kind of toward the front of him
1034260	1038100	Here's Joe's theory and probably Clark's too is that maybe he's being
1038180	1041940	Suctioned into that window because there's a hole in it and the water is trying to be rushed out
1042100	1047300	So can I feel that hole if there is one you feel all the way down? I'm gonna roll
1048100	1050100	dice I
1051980	1056140	Need you to roll stealth as I roll something else
1057820	1059820	I've got a 30 in that I
1061940	1067020	Got a 36 on a 30 so I fail I'm not gonna tell you what I rolled fuck
1068340	1070740	Fuck but I rolled dice
1073140	1078000	So, but so I just I don't feel that hole right you do not feel a hole
1078000	1081120	Okay as you run your hand, but you do feel pressure
1082740	1089420	Pulling his body up against this glass. Can I get my face closer to the glass and maybe see what's on the other side?
1089660	1094460	Yes, you can what lastly looking on the other side of the glass
1095020	1100580	You push your face up against it and open up your eyes in this disgusting water and
1101420	1103420	You see a large
1103940	1108100	office and in the middle of this office, there's a desk and
1108960	1111940	Marvin Glass is standing at this desk
1112940	1118980	Holding up a picture in his hand and he's showing it to Rosemary
1119140	1121940	who's standing on the other side of the desk and
1122540	1125060	He is like shaking it in her face and
1126300	1129620	With his other hand. He is holding it out
1130540	1135880	Toward the glass toward you toward John Lee petty more
1136580	1143300	Fuck so I'm pressed against the glass and I'm seeing that can I look like down as if I were looking down at myself and see
1143300	1147780	If there's any water coming out of where John is there's there's not right? There's not okay
1147820	1154900	I'm gonna try and pull him away from the glass and see what happens. Okay, I need you to roll strength. Okay. Okay, okay. I
1158620	1166060	Pass a 32 on a 65 as you pull at John Lee petty Moore's body you feel
1167260	1169260	Absolutely, no change
1169740	1174660	You feel it is as if you are trying to pull a statue
1175260	1179340	Away from its place on the ground or trying to pull a
1179940	1185820	Car to the side with your hands. Like it's just not gonna move not gonna budge
1187180	1193580	Fuck does Kevin John have any grenades left on him? No. Yeah, I didn't think so. I don't think I could do either
1194380	1198840	I'm afraid to ask a question because the you'll think about it. It'll be no
1199360	1204300	Can I fire my gun underwater in real life? I don't think you can I don't think so
1204540	1210020	Right. I don't think you can I think there are guns in this world that you can fire underwater
1210060	1215060	But I don't think that you're like service pistol is one of them. Fuck
1215620	1219480	Can I get a sense of how far down below the catwalks?
1219480	1225060	I have traveled to find the John Lee petty Moore's body against the glass role intelligence for me. I
1227260	1231740	Pass a 20 on a 55 like 40 meters. It's pretty deep
1234340	1240080	I want to roll first aid to see if John Lee petty Moore is actually alive or not
1240100	1243260	Okay, reach for that pulse while you roll first aid. I
1246180	1252940	Pass five on a 30 John Lee petty Moore's heart is no longer beating
1256220	1260060	He's kind of robot II though, I don't know if he needs a heart anymore I
1261060	1264460	Don't have a heart you wouldn't find a heartbeat on me and I'm dandy
1267540	1269740	And that's why you don't have to roll sanity
1272820	1277180	I'm kind of at a loss here. Here's what I think I'm gonna try because I've got such good
1277740	1281360	underwater swimming skills that I've just made up just now
1282940	1285420	Can I swim up to the top here's what I want to do
1285420	1287340	I'll tell you the whole action that I want to hit me with it
1287340	1290380	So I want to swim back up to the top jump onto the catwalk run over to
