start	end	text
0	4400	We're probably going to need a content warning on this episode.
4400	9760	Because I'm sitting here and I'm like, I don't like being here.
9760	11240	Julius looks at...
11240	14040	Content warning, not fun.
14040	15040	This one?
15040	16040	Not so fun.
16040	18040	Not fun, man.
18040	22160	Let's go to an ad.
22160	23160	It's...
23160	24160	Wait, we're gonna...
24160	25160	Do we do an ad?
25160	26160	We're gonna go to an ad?
26160	27160	We do an ad?
27160	28160	We're gonna go to an ad.
28160	29160	An ad.
29160	31840	Hey, listeners!
31840	33880	And Joe and Thomas and Luke, I got some questions for you.
33880	37600	You need to go back, that automatically indicates the first bit I had.
37600	38600	What?
38600	41640	It's the start of your day peaceful...
41640	42640	What?
42640	43640	Hey, listeners.
43640	46440	Oh, are we the listeners?
46440	47440	Got it.
47440	48440	Fucking nailed it.
48440	49440	So good.
49440	57760	I got some questions for you.
57760	59240	Luke, is the start of your day peaceful?
59240	60240	No.
60240	64040	Are you tired of being scared awake by your alarm every day, Joe?
64040	65960	It's like waking up to a jump scare every morning.
65960	69400	Do you wake up feeling groggy as hell, Thomas?
69400	70400	Yeah.
70400	74440	Are you losing out on precious sleep because of your partner's different schedule?
74440	76440	Yeah, my freaking partner.
76440	77440	Not anymore.
77440	83680	Either way, I am.
83680	89200	That's why I must tell you about the hero of my morning, silent wake up.
89200	90200	Silent wake up?
90200	91200	Silent wake up?
91200	93680	I've heard of an angel of the morning, but a hero of the morning?
93680	95400	A hero of the morning.
95400	96700	What is silent wake up?
96700	100480	It's the having a sandwich for breakfast of the alarm clock game.
100480	101480	It is...
101480	102480	Is that in the copy?
102480	103480	No, it isn't.
103480	104480	You just gave him something free.
104480	105480	I don't know if you should say that.
105480	109280	Well, I don't know if it's good.
109280	112280	Having a sandwich is the best meal you can have, so having it in the morning...
112280	113280	That's not true.
113280	114760	I mean, I do like the...
114760	118520	Well, wrong.
118520	123520	The wearable alarm that gradually wakes you up using soothing vibrations and silent wake
123520	124600	up.
124600	130000	Sound alarms instantly wake you up by spiking your adrenaline and blood pressure, causing...
130000	131000	Oh, that's sound...
131000	132000	Okay, that's sound alarms.
132000	133000	Because I was like, that sounds bad.
133000	135000	I don't want that.
135000	136000	That is not this product.
136000	139920	That's like eating a turd sandwich for breakfast of the morning.
139920	140920	Yes.
140920	141920	Exactly.
141920	148680	That solution slowly transitions you from a deep to light sleep over 10 minutes before
148680	150960	gently awakening you.
150960	157120	That sounds better than like seven cell phone alarms every seven minutes.
157120	160720	It's like the nuclear meltdown sound and I'm like, God, now I gotta get up.
160720	165560	Do you feel shame when you've like hit the snooze like a certain amount of times?
165560	171840	I feel accomplishment, but I think this would eliminate that.
