start	end	text
0	5000	Happy holy days, my friends and my families.
5320	10320	Me, Wolf the dog, and my dog, Wolf the dog,
10480	15480	are wishing you a happy one live from 694.2 PTBP,
16840	20220	the holiest and jolliest station
20220	22880	this side of the northern pole.
22880	26380	My producer also sends his eternal love
26380	30340	through a mix of wild vibrations and chatterings.
30340	31980	What a fun dude.
31980	34060	And speaking of fun dudes,
34060	36400	this year howling with Wolf is from Curtis
36400	40220	and his friend Jared, both in St. Louis.
40220	44080	Curtis tweeted about the show and tagged at Pretending Pod,
44080	47380	the merriest and most cheerful act of giving
47380	50300	outside of ripping a hole in the corner
50300	52540	of a grease-filled diner dumpster
52540	55940	and squeezing that big old nasty metal box
55940	59880	like a piping bag until the sludge slips and slides
59880	63540	right into Wolf's gaping inscrutable maw.
63540	66200	Mm, baby.
66200	68980	But the tweet thing is pretty good too.
68980	72920	Curtis writes, hello Wolf, master of grease,
72920	75860	time travel, trash, and dumpster grease.
75860	79840	First off, thank you for all the new songs you always bring
79840	82540	and for continuing to keep us up to date
82540	86140	on the continual and confusing adventures
86140	89740	of the Contention PD and City News crew.
89740	92820	My friend who's listened to all the episodes
92820	96300	made sure to ask you not to spoil anything for me
96300	98220	like the Christmas episodes,
98220	101900	the fate of Jack Russell's soft, velvety eye bags,
101900	105820	or the Contention Creek Critter Coalition, or the turtle.
105820	108220	Stay frosty and fuck the zuck.
108220	111620	Well, damn, thanks, Curtis.
111620	113580	I appreciate that you acknowledge
113580	117600	that I am the master of both grease and dumpster grease,
117600	120020	two different food groups that I use
120020	122660	for very different reasons.
122660	125580	And Curtis, stay greasy.
125580	127740	Now, if you wanna write up something
127740	131140	for your jolly wolf to how, it's real simple.
131140	133620	Post about pretending to be people on the internet
133620	137700	and tag at PretendingPod, or write up a five-star review
137700	140340	in the podcast app of your choice.
140340	144100	Screenshot that stunning work of art
144100	147180	and get that proof in front of my eyeballs
147180	150760	so that I may provide you with your just rewards.
150760	153300	Your reward of putting words in wolf's mouth
153300	156380	is just a few taps of the fingers away.
156380	159580	Those taps go on links, and the links,
159580	163260	the links are in the show notes.
163260	165660	Quick reminder, we're taking new
165660	168420	and upgrading Patreon subscriptions.
168420	171380	We're matching them and we're donating the total
171380	173820	to a crisis cold weather shelter
173820	178580	in the PTBP Boys' hometown of Springfield, Missouri.
178580	181580	Join the Patreon and you'll get fun rewards
181580	186260	like exclusive merch, access to behind-the-scenes live video
186260	190140	of the Patreon recording sessions in the Den of Sin,
190140	194380	the ability to submit an NPC and location
194380	195980	to be used in the show,
195980	200980	and a confidential audio feed with 38 bonus episodes.
201260	204460	Coming later this month, the first episode
204460	207560	of Thomas' Oops All Petty Mores arc.
207560	209620	You're gonna wanna hear the boys
209620	212580	make their way back to contention.
212580	214620	And since we're raising money this month
214620	216380	to help folks stay warm,
216380	218980	we're combining this thing with a raffle.
218980	222500	Every five bucks subbed or upped on Patreon
222500	224800	gets you an entry to the raffle.
224800	226160	At the end of December,
226160	228800	we'll randomly select three winners.
228800	232000	The first two will receive a PTBP shirt
232000	234760	with the design of their choice from the merch store
234760	237200	or the Patreon exclusive options,
237200	241120	including the new season two Patreon exclusive designs
241120	243440	that will be announced at the end of this month.
243440	247160	And that third winner of the raffle can also have a shirt.
247160	250920	Oh, and they will be invited to play in a one-shot homebrew
250920	252760	written and run by Zach,
252760	257080	alongside Joe, Luke, and Thomas as their fellow players.
257080	259880	So if you want to maybe get a shirt
259880	263080	or play at the PTBP virtual table,
263080	265560	join up before December is over.
