start	end	text
0	1800	Welcome, y'all,
1800	6440	to the raddest, baddest radio show in the city.
6440	9480	The time is sometime.
9480	13460	The day is July 6, 2022,
13460	16620	a day that may or may not be important.
16620	18760	Who even knows anymore?
18760	22300	And the host is I, Wolf the Dog.
22300	27280	Oooooooowwwwwwww!
27280	29020	I hallett, y'all,
29060	31540	so y'all will hallett me.
31540	34140	This hallettin' with Wolf is from Wren,
34140	39020	AKA Trash Bandicoot, in Manchester, UK.
39020	41340	They tweeted about the show and tagged
41340	45180	at Pretending Pod, a thing you should do too.
45180	47740	Be like the Trash Bandicoot.
47740	50220	You know you have it within.
50220	51680	Wren writes,
51800	53000	Hey, Wolfie.
53000	57480	I've been writing this email since 25 slash 09
57480	60120	slash 2002 too.
60120	64380	That's the 25th of September for you contentioners.
64380	69160	Time's a fuckin' lie, and ADHD is a wild ride.
69160	72240	I just wanna reiterate whatever Mads wrote
72240	74800	in season two, episode 10.
74800	77600	How dare they beat me to thanking Cameron
77600	82240	for introducing the Neo Scum Discord to PTBP
82240	87240	and introducing me to Mayday Roleplay and Penumbra Pod.
87280	88820	You've improved my life,
88820	91400	and I can't wait for you to ruin it.
91400	96080	Neo Scum good, love hugs and kisses, Wren.
96080	99440	Well, damn, thanks to Wren for writing a thing
99440	100780	for me to read.
100780	103240	I don't know what all these random words are
103240	105620	that you made me say, but I'm happy
105660	108900	they seem to make you happy, I think.
108900	111780	If you wanna write up something for your wolf to how,
111780	114500	tag at PretendingPod on Twitter,
114500	117340	tag at PretendingPod on Instagram,
117340	120420	and tag PretendingToBePeople on Facebook,
120420	123660	or write up a five-star review on the podcast app
123660	125580	of your choice and get it in front
125580	128900	of these here hairy wolf eyeballs.
128900	133000	And while we're at it, can I get a quick fuck Elon Musk
133040	137560	from the people in a car or bus or other wheeled vehicle?
137560	141360	And can I get a fuck Mark Zuckerberg from people at work
141360	144280	or from people just sitting in a coffee shop
144280	145800	waiting for their coffee?
145800	149880	And if you're not in a car or bus or other wheeled vehicle
149880	154880	or at work or a quiet coffee shop, congratulations.
155080	157320	Y'all just won the opportunity
157320	159840	to support this show financially
159840	163840	over at patreon.com slash pretending pod.
163840	166720	There you'll find bonus content,
166720	171720	the chance to name a PTBP NPC or location,
172120	177120	BTS live streams, exclusive merch, and more.
178120	180160	And guess where the links are?
180160	181000	Do it.
181000	181840	Guess.
181840	185460	No, like out loud, come on, don't be shy now.
185460	187240	Say it with me, y'all.
187240	190840	The links are in the show notes.
190840	193480	Where even are the show notes?
193480	195280	Have you ever seen them?
195280	197760	Are they even real?
197760	200920	Have the show notes been reported on?
200920	205680	Because it ain't real if it ain't on the news.
205680	210680	Last time, after a quick flashback to fill in a time gap,
211080	213680	Julius Summers went a tad off the map
213680	216720	and revealed that he's strapped when he pop, pop,
217160	218480	popped a couple of gops
218480	221960	and the brother of the wife of his pops.
221960	225880	And SG, Stevie Godel, revealed the plan
225880	229320	to blackmail their dad with the footage they were acquiring
229320	232880	from officers Richard Riley and Wilson Wiley,
232880	236400	who are new on the Godel payroll and easily swayed
236400	240480	by the daughter of the great Fred Godel himself.
240480	242720	The main issue, seemingly,
242720	245640	is that Julius just thinks he's a bit wet
245640	248560	instead of covered in blood and viscera.
248560	251280	Taking us now to a pearl of a scene
251280	253880	that would make a weaker wolf hurl
253880	256920	and scream for a bowl of curdled cream,
256920	260560	it's altar girl with my life is great
260560	263560	and it's all my fault.
263560	267560	And it's all my fault
267560	272560	Cause my life is great
272560	277560	And it's all my
282000	287000	Cause my life is great
287000	292000	And it's all my fault
292000	297000	And it's all my fault
299880	303040	All right, so Thomas and Joe, you both got luck then.
303040	303880	Yeah.
303880	304720	Yeah.
304720	306320	You can see it from my shiny luck token here.
306320	307600	Look at there.
307600	309880	Why don't you flick that in the air for me?
309880	311200	Oh, that's nice.
311200	312160	Joe, how about you?
312160	314000	No, no, no, wait, wait.
314000	317440	Whoa, wow, that was good.
317440	318520	I liked it.
318520	319480	Let's go.
319480	320400	You guys wanna go?
320400	321240	You were just, okay.
321240	322280	You were just taking the temperature
322280	323320	as far as the luck is.
323320	324160	Sorry.
332680	333520	Luca.
333520	335600	It's impossible to explain that joke.
338720	341080	Luca reached over the entire table.
343320	345040	It was very funny.
345040	349400	Oh, it was the, it's four 20 everybody.
351400	352240	Wow.
352240	354480	This is the energy we're bringing to the four 20.
354480	357320	It's the day where you smoke weed and don't ask for help.
359000	362000	That might be an issue for the gang tonight.
364560	366400	Can you guys, can you let me in?
366400	368080	Let's set the scene real quick.
