start	end	text
0	2320	Hello, my friends.
2320	8080	It's once again your fabulously ferocious furry friend, Wolf the Dog.
8080	11040	And I am your host with the most,
11040	13600	your hoist with the moist,
13600	15440	your greasy baby,
15440	18400	your large friend with the good hair.
18400	26080	And I'm talking at y'all live from sometime here at 694.2 PTBP,
26080	29680	wherever I am's best whatever this is.
29680	34480	This week's Howlin' with Wolf is from Alchemy Yeti with Two T's,
34480	38080	who tweeted about the show and tagged that pretending pod.
38080	41680	Have you considered doing something similar, listener?
41680	45680	I liked it when Alchemy Yeti with Two T's did it.
45680	48560	Alchemy Yeti with Two T's writes,
48560	51360	Well, hello there, my dearest Wolf.
51360	53760	You can call me Alchemy Yeti.
53760	55600	Appreciate the howl.
55600	58720	How's the gourbage been treatin' ya?
58720	62800	Hopefully extra slimy for your eclectic tastes.
62800	68720	PTBP has been a favorite of ours ever since the trailer you fine boys put out.
68720	75200	We run various TTRPGs on my Twitch and YouTube with the wife,
75200	81520	and you've all been a wonderful inspiration to start up another mystery horror series.
81520	85200	Can't wait to ingest your future projects.
85200	90800	Wishin' you the spiciest and most fetid under grime, Yeti.
91520	94720	Well damn, thanks Yeti with the Two T's.
94720	96080	But uh, Twitch?
96720	98000	YouTube?
98000	100560	What about MeTube?
100560	102160	TTRPG?
102880	106000	Trash today's really pissin' good?
106000	108080	What else could that even mean?
108080	112000	You may speak in words that only bring confusion to me,
112000	117200	but I appreciate the kind words you said at me through the World Wide Web.
117200	124480	You truly seem to be a gourmand like myself, with only the finest tastes in trash.
124480	129760	If you wanna be like Yeti with the Two T's and write up somethin' for your wolf to howl,
129760	132320	tag at PretendingPod on the internet,
132320	137280	or write a five-star review on Apple Podcasts and holler at us about it.
137280	143840	If you wanna hear 30 bonus episodes, that's the $5 tier on Patreon.
143840	147440	And if you wanna submit a name and description
147440	154720	for a potential NPC and location to be used in the show, that's the damn $10 tier.
154720	159840	And if you wanna watch a monthly livestream and play some Jackbox with the cast,
159840	163520	get your mitts on some shirts that kicketh ass,
163520	168560	or even play a gaming session homebrewed and GM'd by Zach,
168560	173360	alongside Joe, Luke, and Thomas, as your fellow players.
173360	180000	Now that's all also available over at patreon.com slash pretending pod.
180000	181280	You know what they say.
181920	183520	The links are in the show notes.
184080	189680	Thanks to everyone who reached out with appreciation for last week's puns.
189680	193280	I hope you can also enjoy creative segues.
195440	197120	It's time for the news.
197520	204080	Last time, our intrepid hero smashed part of Cicero Mordaunt's new invention
204080	210000	in rages that ranged from dutiful to envious to cocaine fuel,
210000	215920	before Lafayette J. Honeycutt showed off his radical fucking jetpack.
215920	219600	And that certainly should've been the coolest thing in the episode.
219680	223600	But then, after finding a dead woman in the snow,
223600	226560	in a room upstairs with the window open,
226560	230560	Elden Ring reached out through the philanthropist's mind
230560	233680	to call out to the power he swore to help,
233680	236160	let himself be used as a vessel,
236160	240640	and psychic attack the top of Cicero Mordaunt's head off.
240640	245280	And now, using a word that encapsulates that scene,
245280	248080	it's Isabel Crane with Hollow.
248960	259840	I didn't know a body could be hollow before its blood ran cold
263520	274240	I didn't know that the wind could sew the tissue and ragged bone
274240	282240	You were hollow when you spoke to me
285200	288800	Hollow when you sang
292080	296880	I thought you might be starving
297680	307680	So I gave you everything
307680	311520	I feel like I'm presenting a children's show or something when I'm doing it.
311520	312400	You kinda are.
312400	314640	Yeah, you absolutely are.
316480	317600	That's how we promote the show.
317600	319040	Tell us the story, Scott!
320880	322720	It's an RPG show for kids.
322720	324800	Once upon a time, there was an inventor called Cicero Mordaunt,
325760	329360	and he made wonderful toys for all the boys and girls in the world.
329360	330400	What happened to his head?
336960	339280	He ended up a redhead at the end of the day.
341040	341920	Oh, man.
341920	344080	Yeah, Zach, you did something last episode.
344080	345600	Welcome to Pretending to Be People.
346320	350080	This is the fourth episode of The Thing You're Listening To.
350080	351360	Oh, yeah, Pretending to Be People.
351440	352000	I'm Zach.
352000	356080	I'm playing Elden Ring, and I did not kill anyone last episode.
356720	358160	Zach is not playing Elden Ring.
358160	362240	He doesn't play video games, but his character's name is Elden Ring.
362240	363760	Oh, that's why it's funny.
367440	369440	Like, I just thought it was a kick-ass name.
369440	370400	It is cool.
370400	372000	I've been hearing people saying it so often.
372000	373120	I thought I could use that.
373120	374080	I saw it on Twitter.
374800	376000	I thought it was a TikToker.
376640	377520	Luke, who are you playing?
377520	380320	I'm playing Checkers, a cult leader who talks like this.
380400	385680	He's only 19, and he is in the middle of climbing down some ladder rungs.
386400	387200	Is it going to be hard?
387920	390800	He passed it already, it seems like, so no.
390800	391680	All right, see you, Joe.
393680	395200	Yeah, I'm Harvey Brewer.
395200	399280	I'm a big, strong guy, but I hurt myself when I'm punching out a window upstairs up there.
400880	403200	After some difficulty, I made it down to the ground.
403200	408720	And my buddy here, my boss, he's an inventor,
408720	411840	and I just saw him take off in his new invention.
411840	414080	It's a sight to behold, I can tell you that much.
414720	418720	Well, and who knows where Lafayette J. Honeycutt is.
418720	422880	He was last seen flying off into the snowstorm with his jetpack.
422880	426560	Yeah, because there is no better time to test a prototype jetpack
427600	429280	than in a 50 or 60 mile per hour snowstorm.
429280	437920	Lafayette J. Honeycutt did not bring a prototype anything to upstage Cicero Mordent.
437920	439920	He brought a fully fleshed out.
439920	441840	Do you know how many Harveys died?
441840	443040	Do you know there's flesh on it?
443040	445840	How many Harveys crashed and burned in these things?
446960	448320	To get ready for this one?
448960	449460	Yeah.
451760	454080	Do you call it a jetpack, or do you have like a-
454080	455920	Do you call them all Harvey, or do they-
457360	460080	Do you think that my Harvey actually has tested this one,
460080	462320	and it's the one that worked, and that's why he's still with you?
462320	462720	Yeah.
462720	463840	Or have I not touched it yet?
463840	466480	No, you've tested it, and it could move your bulk around and everything.
467040	468480	He's like, this is the one.
470400	472880	Do you call it the jetpack, or do you have like a-
472880	475040	It's called the X1 right now, but-
475040	477040	It's not called the fuck you gravity.
479200	480400	It's a pretty cool name.
480400	481360	That is pretty cool.
483360	485440	This is my my fig.
488960	489460	FYG.
489460	490560	The fig X1.
492960	495120	Oh, that's it. I think that's who we are.
495120	500560	You probably are like binging all of these so you know what just happened,
500560	501680	but what just happened?
501680	503280	Okay, but I didn't kill anyone.
503280	504800	I, again-
504800	506080	You exploded his head.
506080	509360	Yeah, but again, because-
509360	511760	More manslaughter than murder because you didn't really want to do it.
511760	512960	How is it manslaughter?
514080	515760	A guy died because of him.
