start	end	text
0	7240	How do you do fellow wolf pups? It's your fellow teen wolf. Wolf the dog pup.
7240	13080	I like to skateboards, roller them blades, and vape that juice.
13400	17240	When I spit them hot stinky thick gunky clouds
18040	25840	Shoot, dang. I get so many likes and so many subscribes and I am streaming at you live from
25840	34480	694.2 PTBP, the only radio station that is also where I am currently living.
34480	36480	I am the influencer.
36880	40400	My influence shall know no bounds.
40400	47840	I shall eat Mark Zuckerberg's eyes so that he may see the dark void for all eternity.
48160	50160	Smash that like button.
50680	53600	This episode's Howlin' with Wolf is from Zach.
53640	61680	But not the one you know. From occupied Piscataway and Anacostian land known as Washington, DC
62240	69600	who tweeted about the show and tagged that pretending pod. A very productive use of 15 seconds.
69600	75040	He writes, I have a little love song for a very special something in my life.
75600	78560	My baby takes the morning train.
78960	86800	As shelter from the rising sun, she will return to me again to finally waitin' for her.
86800	93360	My baby's eyes can see through time. She sings to me what must be done.
93360	98880	The life I had's no longer mine. The world is waitin' for her.
100000	105200	Wow, Zach. What a wonderful ditty you done and gone and composed over there.
105760	110800	The only songs I write cannot be interpreted by human ears.
110800	114640	I think yours can though, so that's probably good.
115200	120240	Anyway, if you want to write up something for your influencer wolf to how,
120240	123920	tag it pretending pod on Instagram or Twitter.
123920	128320	These fuckers at pretending to be people repost amazing fan art,
128320	130480	share behind the scenes moments,
130480	137360	and dish out hot visual content with every new episode over on that there social media.
138080	145360	Life is full of grays, complex situations, so fuck Mark Zuckerberg and smash that follow button.
145360	149360	Fuck Jack Conte and support us on Patreon. Fuck me?
149360	154960	And picture whatever it is you think I look like the next time you're about to bust a whole nut.
154960	160800	Then you'll inevitably want to have a little snooze, but keep it up. It's time for the news.
161840	166720	Last time, Clark ran away from the site of the shimmering silver sea
166720	173120	and into Dr. Marie Jacobs and Salem the cat in Doug Jacobs' body.
173120	178800	He kept fleeing, but the next door brought him through the same threshold he had just crossed.
178800	182960	He bumped into John, who had just opened up the same hatch,
182960	188560	and the two stumbled forward to greet the witch doctor and her cat man familiar.
188560	194560	Down the ladder, Keith lied to the boat's hosts, Don D. Pettymore and Jack Russell.
194560	198800	He told them he knew where the door Jack searched for was located.
198800	205440	From this sea level view, Keith saw a rope bridge on the adjacent wall to the ladder he had just
205440	211840	used that led to a second stilted bunker above this shiny sterling surf.
211840	217200	Back in the room that wasn't filled with junk and a helpless Leo piston,
217200	221760	Clark and John yucked Dr. Marie Jacobs yum for a while,
221760	228000	and then John found solace in his quantumly colorful orifice ooze.
228000	234480	I think the image of old John squirting goo out his face holes would make for some sick album art.
234480	240480	Speaking of, take a moment. Check out Bandcamp or Spotify or MySpace
241440	247280	For those of you who are too young to remember, MySpace is my temperature contrasting basement
247280	253040	studio where I find the hottest new tracks with the coolest album art.
253600	259120	An example might be Dragon in 3 with What Kind of World Are You Livin' In?
270480	300320	Uh, Thomas, Joe, any last words?
300560	301280	Last words.
302400	307680	Yeah, sorry we ended on such a banger for you last time that you really want to...
307680	308560	Okay, headphones off.
310720	313360	You want to, you just want to shut us down, you just don't want to...
313360	314240	Like, all of us?
314240	317040	Yeah, this was just an exercise to like,
317040	321440	oh, thanks for doing that, but that's worthless to me now. Now's a new moment.
321440	322720	Yeah, that was a week ago.
322720	325040	Is it all disposable to you? Is that what this is?
325600	327200	Yeah, right?
328160	330000	Disposable, like a camera.
330480	332400	Or thumbs on a human.
332400	334160	Yeah, disposable thumbs.
336880	338560	That's what makes me a human.
338560	339920	That's what sets us apart.
340720	342080	Yeah, our disposable thumbs.
342080	346560	Uh, Zach, if we say anything else, it's basically going to be half this episode
346560	350880	in conversation with Marie Jacobs, so why don't you just go on over to those other boys?
350880	353760	Thank you. I appreciate it.
353760	356640	Take your headphones off. Thomas, take your headphones off.
356640	357140	Joe.
358160	358640	Thank you.
358640	362080	Hello, Luke and Justin. Hi.
362080	362800	Hello, Rosanne.
362800	367840	Hi. You guys are climbing a ladder. You guys are climbing a ladder.
368800	374880	First on the ladder is Jack Russell, this man in a beanie, big fluffy beard.
374880	379520	And behind him, Keith Vigna, who's looking up and just said, nice view.
380640	384400	And then behind him, Don D. Pettymore, the three of you are climbing the ladder,
384400	391360	just after Keith Vigna came to a realization about where the hatches were
391360	394080	in the room you're about to walk up into.
394080	400560	And then where the rope bridge is that is seemingly not attached to a door
400560	404320	that you could see in this bunker-like room that you were in before.
404320	410160	This bunk yard, junker bunker, junker junk yard bunker, piston junk yard bunker yard.
410800	414480	The man above you kind of looks down between the ladder
414480	419280	and his big belly and sees you below and is like, oh, you new boy.
419280	420160	How'd you get here?
420800	421840	Are you talking to me?
421840	425600	Yeah, me and the other fella here was old cats.
425600	426960	We got here different ways.
426960	427680	How'd you get here?
427680	428800	I kind of floated in.
429360	430240	Floated?
430240	430800	Yeah.
430800	433840	No, I mean, what got you before you fell up?
433840	436080	What got me? Goo.
436080	436580	Goo?
437040	438400	Where are you from, boy?
438400	440880	Contention, USA.
440880	441840	What about you?
441840	444560	You sound like you're from across the pond.
444560	446880	I'm from Contention too, but...
446880	448720	Well, not you, this other guy.
449280	450240	Oh, this guy.
450240	452480	You sound like you're from across the pond.
452480	453920	No, I'm from Contention.
453920	456320	I thought he was talking about like the actual creek.
456320	458720	You sound like you're from across Bean's Pond.
460640	463600	You know, the dialect, it do change if you go, yeah.
463600	466800	It's very distinct from one side of Contention to the other.
466800	469840	Honestly, mate, I feel like I've lived so many lives.
469840	473520	I'm so old, you know, my memories just feel like someone else's.
473520	474480	How old are you?
474480	475360	I don't even know.
476000	478000	I have a lost period of time there.
478000	479600	How did you guys get here?
479600	480720	What is here?
480720	481760	Where are we?
481760	485200	No fucking clue, but we're looking for the door out.
485760	487680	Do you know where it is or...
487680	490960	And at this point in time, you've easily climbed a 10 yard long ladder.
491520	497600	And so the three of you will go back into this junkyard of a room
497600	503600	where you do hear the crying sounds of Leo Piston as he is just in tortured pain.
506960	511520	Jack Russell turns around, helps you finish up the ladder trek,
511520	513280	does the same for Don D. Pettymore.
514160	515840	Leo, I feel awful bad.
516800	518720	Are you just gonna lay there or...
518720	521760	Nah, I can't do anything else.
521760	523040	It hurts too bad.
523040	523840	Are you gonna...
523840	525040	Do you think you're gonna make it?
525040	527680	Are you gonna be better or is this the rest of your life?
530880	532400	Forever, probably.
532400	535040	If you find a way out, I guess come get me.
535840	536800	Okay, okay.
536800	537760	Will do, will do.
538640	541120	I'm sure that I will not forget about you.
543200	545280	Hey, what's your name again?
545280	546560	Who, me?
546560	548080	The kid, you, yeah.
548080	549520	That's Leo Piston.
549520	549840	Ligma?
549840	550880	No, but you.
550880	553120	Me? I'm Keith.
553120	553760	Yeah.
553760	554960	Keith Vigna.
554960	556400	Keith, who the hell is that?
556400	558560	That, I just told you, it's Leo Piston.
558560	560800	Oh, I thought you said Ligma Piston.
560800	561760	Ligma Piston.
567040	570080	Yeah, Leo runs the up dog.
570080	578480	God damn it.
578480	580800	I wanna know what the goo is, mate.
580800	584800	I got here because I got eaten by some fucking monster in a lake.
584800	589680	He got here because he jumped through, I don't even fucking believe him.
589680	593040	I took a step in a, in a bag.
593040	593680	What?
593680	594320	A bag?
594320	595520	And I got here.
595520	596880	What sort of bag?
596880	599760	Here's a Nike bag.
601840	602160	Oh.
603680	606320	Things go in, they, they usually don't come out.
606880	607680	Where'd you get it?
608240	609200	I've always had it.
609760	610880	You've always had-
610880	612720	It's, I, I use the bag.
612720	613760	You still have it?
613760	614640	Do I still have it?
614640	614880	Yeah.
615440	615840	No.
615840	616480	Where is it?
616480	617600	That's how I got in here.
618160	619520	So we're in your bag?
620880	626160	Maybe we gotta find another bag or a hole in the ceiling.
626880	628320	Where the bag opens up.
628320	632000	Yeah, but I got here because I got eaten by a fucking lake monster.
632000	633040	Which lake?
633040	634080	Lake Comb.
634080	635840	At Comb Comfy Campground.
635840	637440	Oh, I thought you said comb.
637440	639600	Like, you gotta talk better, man.
640160	643920	Now if you just listen better, you can understand my friend Jack Russell here.
643920	644560	That's right.
644560	646880	Should we walk across that bridge?
646880	652400	Jack Russell starts moving all the junk that's in the way on that wall that's adjacent to
652400	654480	where you just walked into this room.
655440	657840	He clears this wall, there's no hatch.
657840	664560	Leo, did you see where, where'd, uh, where'd, uh, my friends go?
665120	666160	Did you forget their names?
666160	667040	Clark and John.
668240	669200	Jesus Christ.
669200	671200	I had a total brain fart there.
674320	675200	How do you not know?
675200	678960	Clark and John went through that hatch and he points to the other hatch.
678960	684080	I look at Jack and Don and kind of point at that hatch.
684640	687280	You guys, well, after you, I guess.
687280	688480	Lead the way, Jack.
688480	690960	All right, I guess, well, yeah, we'll all just go in here.
690960	693200	I mean, what, you got any other ideas?
693200	694800	Oh, no, I guess not.
694800	698880	And he slams open the lever of the hatch and opens up the door.
698880	699680	What do I see?
700320	707840	Clark and John, their backs as they are standing in a empty room that does not have a ceiling
707840	709600	on it, or maybe it does.
709600	712640	It's all just this, I found the top of the bag.
712640	720960	And they are talking to Dr. Marie Jacobs and Doug Jacobs who are laying on the ground.
720960	722160	Dr. Marie Jacobs.
722160	725200	When was the last time I saw them?
725200	729680	Oh, the last time you saw them was on a security camera because they weren't in their cell
729680	730640	anymore.
730640	734640	And you looked at the security footage and saw them being picked up and slammed into
734640	735840	the ground repeatedly.
735840	738400	And then they disappeared as if you had never seen them.
738400	741680	Yeah, and then that just didn't stick in my mind, apparently.
741680	743600	That was just normal goings on.
744400	750880	Clark Bishop and John Lee, Kevin Moore III, you feel the hatch behind you open.
751840	758960	And as you turn around, you see that Keith Vigna, Keith Beans, has arrived into this
758960	767520	room along with Don D. Pettymore and this man wearing the beanie and the overalls that
767520	769280	are made of corduroy.
769280	773440	Before you ask anything, we've got the cat fucking all out of control.
774160	775040	Or under control.
775040	775440	What?
775440	777360	Cat fucking is under control.
777360	779120	It's not out of control, it's under control.
779120	781520	Now what the hell are you boys doing under your boat?
781520	784400	I thought that was the boat that would take us out of here eventually.
784400	785520	Oh, we tied it up.
785520	786160	All right, all right.
786160	792800	As I'm now closer and I'm realizing that my eyes weren't paying tricks on me, Don D.
792800	801200	is kind of frozen a little bit, seeing what appears to be his brother, but with kind of
801200	802720	a different sounding voice.
803360	809280	Also, as you look at him, you know how you've been in here for a while and you've kind of
809280	815680	gotten used to seeing that everything's made out of this inky black substance that is also
815680	822800	super colorful and is also the sky, but also like objects are kind of that color or texture
822800	823520	too.
823520	832240	That same substance is pouring out of John Lee, Pettymore the Third's bodies, eye sockets
832240	834960	and nose and mouth and ears.
835600	836960	Are you okay, John?
836960	838160	Ever been better, Keith?
838160	840320	You look crazy right now.
840560	846240	Do you not see what's happened to touch your face?
846240	846960	Can you feel it?
847600	849920	I mean, no, you can't feel it.
849920	851280	It does look cool.
851280	858960	Brother, I don't want to alarm you, but you got oozed, oozing out your orifices.
858960	859520	That's right.
860080	860640	That's right.
861200	863120	I'm the ghost of your brother.
863120	863440	Boo!
867040	868240	Stupid piece of shit.
868800	870400	I'm your brother, asshole.
872560	874000	Yeah, I'm your brother.
874000	875040	What's going on?
875040	876560	How you doing, bro?
877600	879200	Something seems off about him.
879200	881760	Can I roll like a human or something?
881760	882560	Yeah, yeah.
882560	884640	Go ahead and roll persuade against him, Thomas.
887520	888320	I rolled a two.
891120	892560	Tension building.
892560	895040	Sorry, my other D10 fell on the floor.
899200	902160	Oh, yeah.
902160	902640	All right.
902640	905280	That's a 22 on a 60 crit success.
905280	906160	Hell yeah.
906160	907360	All right, nice.
907360	908640	So this is your brother.
908640	911040	It's been a while since you've seen him, huh?
911040	916880	So I mean, God, it's been years and then it's been however long you've been in here.
916880	921440	John, how did you get down here?
921520	929360	John really exaggeratedly rolls his eyes to the side at Keith and Clark.
930560	933200	I need to talk to you for a second.
934320	936400	Violently stabbing his eyes to the side.
936400	937840	Hold on one minute.
937840	939840	Big brother, little brother.
944880	946080	I think I'm your big brother.
946080	947520	Am I your big brother?
947520	948880	And you used to call me little brother.
948880	949840	That's why I said that.
949840	954240	Big brother, I'll be gone for just a second to talk to these fellows,
954240	957680	but I do need to confer with my associates for just a second.
957680	959200	But then we'll catch up.
959200	960160	Clark, Keith.
961440	964160	And then he's really stabbing his eyes to the side.
964160	969120	Hey, if you guys need to talk for a second, we will stay in here with the cat lady
969120	971120	and you can go back in through this hatch.
971120	973840	And he kind of opens up the hatch that's open.
973840	977600	Oh, he opens it more back into the Leo piston bunker junkyard.
977600	978320	All right.
979200	981120	Nobody asked you, British guy.
981120	983920	But while y'all are in here, do not fuck that cat.
983920	984640	We'll be right back.
985680	986400	Puts out his hand.
987440	990080	John reluctantly shakes it as he's trying to walk back.
990080	991920	And he's like, again, no one asked.
991920	993200	We will be right back.
993200	994400	This won't take long.
994400	998080	As Clark walks past Jack, he shakes his hand too.
998080	998880	Like the dog.
998880	999280	Huh.
999280	1000960	And then keeps following into the next room.
1000960	1003120	Okay, I guess, Justin, take off your headphones
1003120	1004480	because Thomas doesn't want you here.
1005280	1008480	Goodbye.
1008480	1011680	Justin, the person knows exactly what this conversation is about.
1012800	1014880	He just failed the persuade role about it.
1014880	1021040	So he can be here, but this, this huddle is literally just John saying,
1022560	1028560	all right, now you might not have quite picked up on what was going on in there.
1029120	1030800	Might've been a little too subtle.
1030800	1032400	I never knew you had a brother, John.
1032400	1033200	That's just the thing.
1033200	1036160	I don't my pappy did because I'm in the body of my pappy.
1036160	1036960	That's my uncle.
1036960	1037680	Right, right.
1039200	1045280	So why are you, do you just not want to frighten him by telling him who you are?
1045280	1046800	I just, we don't know.
1046800	1048640	We don't know who we can trust Keith.
1048640	1051200	We don't know what is going on in this world.
1051200	1057040	Is that my uncle or is that the goo manifest in some kind of trader could be either way.
1057040	1060720	It might behoove us to have some kind of advantage over him.
1060720	1062880	Like, you know, the hidden identity.
1062880	1065360	John, what was your relationship with this guy?
1065360	1066640	Is he a, is he a good uncle?
1066640	1068400	Is he, was it a strained relationship?
1068400	1070240	Did you, did you know him very well or?
1070240	1073360	Now by many more standards, he was a pretty good uncle.
1073360	1079920	Like about half the time he'd take you on into the bar instead of you having to sit
1079920	1080800	out in the hard car.
1080800	1081920	That's nice of him.
1081920	1085920	That puts him in the top quarter for sure of my uncles.
1085920	1088880	But at the same time, he's a vicious criminal.
1089440	1095360	Uh, he's a mean son of a bitch and I don't really recall all my past lives, but I believe
1095360	1096160	I owe him money.
1096160	1097840	Is this the one you were telling us about?
1097840	1098960	Yeah, it is.
1098960	1101520	And he always just seemed to take a shot into my daddy.
1101520	1106800	So it, I just, perhaps while I have this physical form, I'm my daddy.
1106800	1108560	That's my only strategy here.
1108560	1113040	I don't have steps ahead to this thing that it just felt it's an instinctual move.
1114080	1114320	Yeah.
1114320	1118800	Support that or we just, do we eliminate the last 20 minutes of this podcast and just go
1118800	1120080	in there and tell him who I am?
1125520	1127120	No, I got your back.
1127120	1131520	I think playing our cards close to the vest at this point is the best idea if we got the
1131520	1132640	leg up on them already.
1132640	1134560	Open up your heart, Jon.
1134560	1135440	Shut up, Leo.
1136400	1137840	Yeah, shut the fuck up, Leo.
1138640	1139600	I'm still here.
1140720	1143040	You better not tell him who we is.
1143040	1144400	You're not a part of this.
1144400	1146320	So don't try to be part of the cool.
1146560	1149520	You're not part of the quick, but solving the mystery.
1149520	1150240	Yeah, we know.
1152960	1154320	Cope, Leo Cope.
1154320	1156880	We got to go talk to important people in that other room.
1156880	1160800	Just fucking try not to make too much noise while you're in here.
1162000	1163120	God damn.
1163120	1169600	I was, I was thinking you guys remember those pictures that the camera took of the people
1169600	1173600	and the, it was basically just complete blackness.
1174800	1176080	What if that's that room?
1176560	1178320	Or all around us, right?
1178320	1183920	And it, in the kind of the, the state of being we, we, we, or, or, yeah, just this place.
1184720	1191280	I wonder if what, you know, if that's the thing and what it means, but what, what does
1191280	1191520	it mean?
1191520	1192400	Where the hell are we?
1192400	1193840	Where the hell are we?
