start	end	text
0	1920	Happy Friday, babies!
1920	5300	It's December 6th in PTBP time,
5300	8460	but it's Friday time in yo' time.
8460	10920	My producer wanted to let y'all know
10920	14220	that we are on a Friday release schedule now.
14220	16220	I'm sure it's so they can get up
16220	19220	to all sorts of debauchery on the weekends
19220	23680	without having to worry about producing this fine program,
23680	26060	or something like that.
26060	29320	I don't know, the producer never speaks to me anymore.
29340	32300	They just kind of ominously glare at me
32300	36140	while emitting white noise frequencies to frighten me.
36140	38440	Last week was regrettable.
38440	40100	I ate so much chowder
40100	43640	that I vomited continuously for a week straight.
43640	47560	I was empty, so very empty.
47560	50040	My stomach became an endless void
50040	53280	devoid of all hope and sustenance.
53280	55280	But y'all know what that means.
55280	58080	Just more room for clam gravy.
58080	61460	This week's Howlin' with Wolf is from Lady Betavir,
61460	64840	who tweeted about the show and tagged that pretending pod.
64840	65960	She writes,
65960	70420	"'Dear Wolf, as my favorite time-traveling pirate radio host,
70420	72340	"'I was hoping that you could settle a debate
72340	74640	"'I've been having with some of my friends.
74640	77800	"'Recently, we got into a highly theoretical
77800	80020	"'and not at all realistic discussion
80020	81440	"'of whether it was impolite
81440	84020	"'to decline food offered to you on a visit,
84020	87280	"'particularly when your host was an elderly man
87300	90640	"'who may or may not be involved in a grisly murder,
90640	92020	"'and the food is a bladder
92020	94460	"'of incredibly questionable cold cuts,
94460	97420	"'olives, and warm baby vegetables.
97420	100200	"'My friend Ellery and I both agreed
100200	102300	"'that it was better not to eat anything
102300	105040	"'than to risk vomiting in front of your host,
105040	107160	"'but our friend Brew insisted
107160	109500	"'that it would be too rude to decline,
109500	112200	"'even if the olives seem to be looking at you
112200	114460	"'and the carrots have fingernails,
114460	116940	"'so we could just not all agree.
117480	119380	"'Now, I usually ask my handler,
119380	122680	"'er, my good fishing buddy, Lord Bonk,
122680	124360	"'about this kind of etiquette,
124360	125420	"'but when I brought it up,
125420	127440	"'he began mumbling under his breath
127440	131100	"'in some language with too many damn consonants,
131100	132620	"'like Welsh, maybe,
132620	135420	"'and rolling his eyes into the back of his head,
135420	138420	"'so I suspect he's not entirely sure either.
138420	140360	"'Do you have any insight to share
140360	143340	"'on the proper behavior for this oddly specific
143340	145640	"'and completely made-up scenario
145660	148160	"'that certainly has not happened to any of us?
148160	151760	"'Thanks from another loyal listener, Lady Bettevere.
151760	154180	"'P.S., if you ever get a hold of anyone
154180	156780	"'from the contention police department again,
156780	159200	"'please give them our kind regards.
159200	160560	"'We'd love to bring them
160560	163400	"'some completely unquestionable cookies,
163400	166660	"'but we haven't seen anyone at the station for two days,
166660	168300	"'or six months.
168300	169960	"'I'm actually not sure which it is,
169960	172160	"'but we miss them all the same.
172160	175200	"'Greetings, loyal listener Lady Bettevere.
175640	179840	"'In this house, we always eat whatever is given to us,
179840	183440	"'for the meat of man is still meat nonetheless,
183440	186040	"'and all meat is good.
186040	189400	"'And though you might vomit, worry not, children,
189400	193140	"'as that is but a sign of respect in the House of Wolf.
193140	195680	"'So I'm on Baby Brew's side,
195680	197120	"'and ask your old fishing buddy
197120	199420	"'to quit being a fucking weirdo.
199420	203820	"'Also, drop them unquestionable cookies off at my address.
203840	208000	"'Just smell around, I'm sure you'll find my abode.
208000	211820	"'To grow this show, send a memo to all that you know,
211820	215720	"'even your foe, to say hello to our fine audio.
215720	218380	"'And if you got dough, a Patreon subscription
218380	220400	"'would blow Wolf to and fro,
220400	224640	"'hitting falsetto while dancing flamenco on a rainbow.
224640	227680	"'From high in the sky to low and slow,
227680	232060	"'I'm on a booze cruise to soothe the news.
232080	234640	"'On the last episode, holiday hijinks
234640	237140	"'led Clark Bishop and Leon Simpson,
237140	240460	"'along with their new friend, Donovan something,
240460	243740	"'to the dorm room of Harriet Marks and Amelia Locke,
243740	247980	"'where Keith had information and John had changed.
247980	249760	"'In the room across the hall,
249760	252660	"'the group banged out the melody of Jingle Bells,
252660	256000	"'turned and saw the bell tower in the middle of the campus,
256000	257880	"'dressed in lights, wreaths,
257880	261000	"'and topped with a giant minion inflatable.
261020	264380	"'Just a reminder that it is December 6th here in the city,
264380	267600	"'so the whole holiday cheer thing is appropriate.
267600	269340	"'Kazoo with no backbone.'"
269340	290600	["The
292000	294860	And we're back in the groove, boys."
294860	296220	Ready to click record.
