start	end	text
0	12000	This is weird. Can y'all hear me? Because all I'm doin' right now is thinkin' real hard towards y'all soft gooey brains.
12000	17000	Ha ha ha ha. My powers are weird and ever-changin'.
17000	26000	I am telepathin' live from 694.2 PTBP straight into your mind cavity.
26000	32000	It's your Espa that's the besta. Wolf the dog. I wanna give a resoundin'
32000	36000	awwwwwwwwwww
36000	45000	to all of you who donated to the bail project. Y'all raised $6,654.
45000	48000	And I got one final winner to announce.
48000	58000	The fifth person to receive an official PTBP t-shirt is Roxy from Hamburg, Germany.
58000	64000	Congratulations, Roxy. Damn, I wish I coulda won one of them shirts.
64000	72000	I kept mailin' that Zach idiot all kinds of dumpster treasure that was worth at least $5.
72000	79000	Anywho, yesterday I was dippin' into a bucket of applesauce and it was somethin' special.
79000	83000	You probably wanna know how ol' Wolfie makes his special sauce.
83000	89000	Applesauce is when I let all the apples I steal from dumpsters around town
89000	97000	sit in a bucket until they change from a solid to a sort of delicious slurry of a sauce.
97000	104000	You can dip all kinds of shit in it. Other less liquid apples, baby carrots,
104000	112000	tortilla chips, or like your whole body before goin' out on the town to find a new honey to love on.
112000	118000	But I digress so that I may digest the news.
118000	123000	Last time, our three mentally exhausted anti-heroes?
123000	130000	Not quite heroes, though. Not yet fully villains, though either, I suppose.
130000	136000	Our broken protagonists raced through the tunnels under the town of contention.
136000	142000	When they popped out at Bean's Pond, they saw a different reality than the real one.
142000	151000	Asher and Avery Little gave it the best shot, but they were unable to grasp retribution for the missing children.
151000	160000	And with that, these boys erased the final two pieces in the Little family puzzle from this plane of existence.
160000	166000	The veil was lifted. Bishop, Pettymore, and Vigna saw the truth of their situation.
166000	171000	Casey Kristoff is holding Carrie Page's body at gunpoint.
171000	179000	Pastor Adam Kane is on the four-wheeler gunnin' it down into the former pond toward Keith with the helmet on.
179000	185000	And a hell-bent black cat on the back atop the radio with its green light lit.
185000	192000	And I have been given the green light to drop this brand new track on y'all's here in contention.
192000	198000	Get ready to add this smash of a banger to your apocalypse playlist.
198000	203000	It's kudzu with no backbone.
209000	225000	Hello, everyone. Welcome to Pretending to be People.
225000	230000	My name is Zach, and I am your handler, or your gum, as some might say.
230000	232000	Who says gum? Nobody.
232000	235000	Guys, why don't you do the intro we do?
235000	240000	I've always called you my handsome-ler, so I don't know what your gum thing is about.
240000	244000	That's very sweet, but why aren't you guys doing the intro?
244000	247000	This is the 85th episode. We've done the same intro every time.
247000	257000	No, no, no. The intro of this show is that Chris the cat introduces a cool new song every once in a while when he feels like it.
257000	258000	Not every time.
258000	261000	Is it Chris? Is it Chris the cat?
261000	262000	Frank the parrot.
262000	263000	That doesn't sound right.
263000	265000	I think it's Pete the parrot.
265000	267000	Craig the cow.
267000	270000	Craig the cow, that's right. That's it.
270000	273000	I can't believe we all forgot that.
273000	276000	Hey, guys, why didn't you think anything about Casey Kristoff?
276000	283000	We just improved a lot of work for Justin.
283000	292000	I tried to think about Casey Kristoff, but we kept talking to other people in the room, and then we had to leave.
292000	302000	I heard Craig's snarky little comment about how we just ignored him, but personally, I never noticed him in the first place.
302000	310000	I internalized that he was not paying attention to the book he was reading, so I knew he was overhearing us as we spoke.
310000	318000	I just thought that it was going to turn out that he had a bunch more information to give us, and then we never got to talk to him about it.
318000	327000	I'm so mad at the people playing real playing games when I'm listening to their podcasts all in a row.
327000	335000	I'm sorry, the dog. Cut this whole part out. The dog. Anyway, Craig the cow.
335000	343000	Do you know what the best song of 2018 was? It's Again and Again by the Dave Matthews Band.
343000	344000	What's your source on that?
344000	347000	Ultimateclassicrock.com.
347000	352000	Shouldn't they not keep us updated on current music?
352000	362000	Guys, I was at the grocery store today, and I saw this dude in his mid-40s rocking a Dave Matthews Band O2 tour shirt.
362000	367000	I've just never been more proud of somebody for being themselves.
368000	374000	I got a minor in possession charge outside of a Dave Matthews Band show when I was 18 years old.
374000	377000	Who hasn't?
377000	384000	All of us except for Zach. This is the dog corner I was talking about. I'm sorry.
384000	390000	Our audio is still far better than many other quarantine podcasts, so it should be fine.
390000	394000	Throw your dick down, babe. Go!
394000	398000	I put in work to make sure that that's true, motherfucker.
398000	400000	Hell yeah.
400000	405000	Luke, any issue with Casey Kristoff before you dive into another song from another list on the internet?
405000	412000	What do you mean, any issue? Fuck that guy. I have all issues with him. What do you mean, though?
412000	418000	Nobody did anything about what was clearly a character who was eavesdropping.
418000	423000	I think if you go back two episodes, maybe, I said something like,
423000	427000	I want to talk to Kristoff, but if we're still talking to this girl, let's finish that up.
427000	430000	I think those exact words came out of my mouth.
430000	434000	I don't think we were going to just completely dismiss him, but, you know, things happen.
434000	440000	People explode a little bit and beat up an old lady. It happens.
440000	446000	Something fell out of Mildred Mitchell's pocket. A piece of paper fell out of Mildred Mitchell's pocket.
446000	450000	Did I pick it up? And it had some writing on it. You just looked at it. You didn't pick it up.
450000	453000	Did I read it? You did. What did it say again?
453000	456000	It says, Iyinaha fersat sayiya.
456000	461000	Oh yeah, because I wanted to make the joke of the time that I wanted to punch you saying that,
461000	466000	and then I remembered that it was just your DM voice saying it. It wasn't a character saying it out loud.
468000	472000	I punch. I punch. I immediately punch. Throat punch.
472000	475000	And thankfully we're not in the same room, so. You would have had a smack coming.
475000	479000	Punch me through the phone. How about best lists of all time?
482000	487000	Top dryers, go. Okay. I like a Kenmore, I like a Whirlpool.
487000	491000	Air. Most used dryer of all time.
491000	497000	Best dryers of all time. Let's see.
497000	504000	Well, if we go under the assumption that they get better every year, then the best dryer of all time.
504000	507000	There's literally no way that appliances get better every year.
507000	511000	Yeah, I was about to say that's kind of the antithesis of appliances these days.
511000	515000	But let's just go under the assumption that that is true.
517000	523000	And the answer is the GE GTD84ECPNDG.
523000	526000	What does that stand for? General Electric.
526000	536000	Go to do 84 entire clothings pending not dry goods.
536000	539000	They put that at number two?
543000	549000	I'm personally fond of the LGDLE7300WE.
549000	553000	I mean, if you like new ones, it's fine. It's all electric.
554000	557000	I like my gas powered dryer.
558000	562000	Dude, speaking of lists, that made me think...
562000	565000	No, no, no. Let's hang out on this dryer humid for a while.
567000	571000	The dog break is longer than I thought it was going to be.
571000	573000	Yeah.
573000	578000	Should we stop recording this particular segment?
578000	582000	Well, I mean, I don't even think I'll have to edit anything we've done so far.
582000	584000	It's so fucking funny.
585000	587000	Yeah, sure.
587000	588000	Hi.
588000	589000	Hey.
589000	590000	Okay, I'm going to go pee real quick.
590000	593000	So Murphy has a diarrhea or something. I'm really sorry.
593000	594000	Bummer.
594000	595000	Oh, I straight up thought that was a joke.
595000	596000	I do too.
596000	597000	The diarrhea?
597000	602000	No, the Luke leaving to go pee like right when you came back.
602000	604000	Oh boy.
605000	607000	We're doing it, man. 730.
607000	608000	On the dot.
608000	610000	I'm going to go pee.
613000	614000	You burned it.
615000	618000	I'm about to take a quiz. Which Queer Eye cast member are you?
618000	621000	While driving late one night, you hit a deer with your car.
621000	624000	By the way, it is lying broken and bloody on the pavement.
624000	626000	You can tell it is not going to live for long.
626000	628000	The dying deer looks you in the eyes and yells,
628000	630000	I'm you. How would you kill the deer?
630000	633000	I would get back in my car and run it over to finish the job.
633000	635000	I would snap the deer's neck.
635000	637000	I would tape the deer to the hood of my car,
637000	640000	drag it into my house and put its head in my microwave.
640000	644000	I would make a sign that says I deserve this because I shoplifted
644000	646000	and I would hang it around the deer's neck.
646000	649000	Then I would drive away and leave the deer to die in agony.
649000	652000	Do the microwave one so you get Anthony.
652000	653000	Okay.
654000	657000	Did I tell you guys I got addicted for a day or two
657000	662000	watching YouTube videos of flight towers talking inexperienced pilots
662000	664000	how to land a plane in emergencies?
664000	666000	That sounds awesome.
666000	668000	That sounds so good.
668000	670000	It was wildly fascinating.
671000	672000	Oh no.
672000	674000	Oh, I actually am still recording.
674000	675000	Good.
675000	679000	Everybody who role plays knows that sometimes you get everybody together
679000	680000	and then you don't role play.
680000	683000	Okay, should we just keep recording on this and start?
684000	685000	Yeah.
685000	686000	Okay.
686000	688000	I'm keeping all the below deck shit.
688000	691000	Good. Arguably the thing I know the most about right now.
692000	696000	Mine is Crusader Kings, Below Deck, and The Sopranos.
699000	701000	I'm rewatching Lost.
701000	702000	I never started it.
702000	705000	I mean, Lost famously sucks at the end.
705000	707000	Yeah, but I'm not there yet.
707000	709000	It's not Michael Bay, is it?
709000	711000	Is it J.J. Abrams that did that?
711000	713000	No, it's Michael Bay.
715000	717000	What did Michael Bay do? Is he Transformers?
717000	719000	No, he did Super 8.
721000	724000	So last time, Clark Bishop, Keith Vigna, and John Lee Pettymore,
724000	726000	you guys won your power contest
726000	731000	and you felt like the external forces grip on your perception was loosening.
731000	736000	And the scene as you knew it in a single blink changed completely.
736000	740000	Immediately, Bean's Pond was surrounded by this floating moat
740000	743000	that you saw the first time when you arrived in contention
743000	747000	and it was completely encircling the church.
747000	749000	The church? Yes, the campus there.
749000	752000	However, now it is surrounding you.
752000	755000	And John and Clark, you guys are right next to it.
755000	757000	It's like right behind you.
757000	763000	And Keith, I believe you have been shot in the ribs and shot in the hip.
763000	764000	Correct.
764000	769000	And you are trying to make your way down the basin,
769000	772000	this muddy, muddy basin where there used to be a pond.
772000	773000	Still no water in it.
773000	776000	That wasn't a gag on your mind space.
776000	777000	Am I not in it already?
777000	779000	I think I made it down already.
779000	780000	Oh, you made your way down.
780000	784000	You've yet to roll a dexterity check to not fall on your way down there.
784000	785000	Okay.
785000	787000	I think we'll start off with that.
787000	792000	Okay, I was going down to check and see if it actually said about me, about Bean.
792000	793000	That's right.
793000	796000	So hold on to that roll for me as you roll it
796000	799000	and I will continue to explain that you saw...
799000	800000	Fuck!
805000	806000	What was it?
806000	807000	77.
807000	810000	Oh, no!
810000	812000	I should have lied, but...
812000	814000	Oh, I'm super glad you didn't.
814000	815000	Don't ever lie.
815000	817000	There's no point.
817000	820000	The game lives and dies on us being truthful.
820000	822000	77 on a 60.
822000	824000	Holy shit.
824000	825000	Okay, beautiful.
825000	832000	So Keith is sliding face first down the side of the mud basin.
833000	838000	You guys look up and you see Casey Kristoff, Van Halen t-shirt,
838000	841000	cut off jeans, mullet, pencil-thin mustache.
841000	846000	He's holding a pistol to the back of Kerry Page's head.
846000	848000	The body thereof.
848000	850000	The body thereof.
850000	853000	And then right next to them, we've got Pastor Adam Kane,
853000	858000	Daddy Kane, wearing the strange-looking motorcycle helmet with all the tubes.
858000	861000	The red light is lit and he's driving a four-wheeler.
861000	862000	Yeah.
862000	865000	That's the part that hurt the most.
865000	868000	That's the fucking part that hurt the most.
868000	872000	When you last episode were like, THE four-wheeler.
872000	874000	THE four-wheeler.
874000	875000	Damn it.
875000	881000	And strapped to the back of this four-wheeler, you see the radio.
881000	886000	Its green light is lit and holding on for dear life on top of this radio
886000	891000	is an extremely determined black cat that you recognize.
891000	892000	Yes.
892000	893000	It's the agent.
893000	895000	Agent Trent Chad is in that cat's body.
895000	900000	That's the guy who showed up to the Contention PD with Red Bulls piled in his car
900000	903000	and sunglasses on the back of his head.
903000	907000	And I think he was just coming down to investigate how we had fucked up so bad.
907000	909000	Yeah.
909000	912000	So what was the timeline of the cat?
912000	913000	The cat was a cat.
913000	915000	Then the cat and Doug Jacobs switched.
915000	921000	And then Doug Jacobs and the cat's body got switched with Agent Trent Chad.
921000	926000	Yeah, I believe that was your guys' doing in the police station inventory room.
926000	933000	Well, Agent Trent Chad shouldn't have showed up with such mysterious motives and purposes.
933000	934000	Yeah.
934000	935000	He deserved it.
935000	937000	If he had told us what the fuck they were doing there.
937000	943000	Well, also Clark had just come back from a little visit out of town with some darts.
943000	947000	I was able to make him do what I wanted and that was my goal.
947000	948000	Oh, no.
948000	949000	I know that.
949000	955000	I just mean we might have done it to somebody else if he hadn't gotten all in our business
955000	958000	for no goddamn good reason.
958000	959000	Yeah.
959000	960000	Yeah.
960000	961000	No reason whatsoever.
961000	964000	You mentioned something about ice crystals forming on the water wall.
964000	965000	Can you elaborate on that?
965000	966000	Yeah.
966000	967000	It's really fucking cold outside.
967000	969000	But they're not like impenetrable or anything like that.
969000	970000	It's just frosty out.
970000	971000	No, no.
971000	972000	That is just some flavor.
972000	973000	Gotcha.
973000	975000	Just a reminder that it's December 6th.
975000	978000	Is the wall moving or is it just stationary water?
978000	982000	The wall is not like encroaching or growing away from you.
982000	984000	However, the water is flowing.
984000	985000	That's kind of what I meant.
985000	986000	Yeah.
986000	988000	So is it like spinning around the circle?
988000	989000	Yes, it is.
989000	990000	Gotcha.
990000	991000	And there are fish in it?
991000	992000	There are shitloads of fish in it.
992000	994000	And it smells vile.
994000	999000	You remember the smell when John stuck his head in the back of the truck?
999000	1001000	I remember that this thing smells.
1001000	1002000	I just want to...
1002000	1004000	I'm looking, Zach, what does this smell like?
1004000	1005000	Oh, okay.
1005000	1006000	Yeah.
1006000	1014000	So when I was in seventh grade...
1014000	1019000	My brother shed on my face and gave me pink eye.
1019000	1020000	How did you...
1020000	1021000	No.
1021000	1023000	Tell this story every podcast.
1024000	1027000	And then I edit it out because you guys don't laugh hard enough.
1027000	1031000	I should just edit the laughter in.
1031000	1032000	Ooh.
1032000	1034000	That's a good idea.
1036000	1037000	I'll use that.
1037000	1038000	That was genuine.
1038000	1039000	Yeah.
1039000	1040000	We're going to get a good take.
1040000	1041000	Good cats.
1046000	1048000	So my brother got fish food.
1048000	1051000	Do you know like the wet fish food?
1051000	1060000	And he put it in the air ventilating system of our youth minister's truck.
1060000	1063000	That wasn't very Christ-like of him.
1065000	1067000	Jesus made a bunch of fish, so it's kind of...
1067000	1070000	Must have been a shitty youth minister.
1078000	1080000	What does the wall smell like?
1080000	1081000	Oh, yeah.
1081000	1087000	So when I was in seventh grade, it was a hot summer day, but bright and early in the morning
1087000	1094000	before the sun was out, my brother took that wet fish food and he put it in the air ventilation
1094000	1096000	system of our youth minister's truck.
1096000	1101000	And then the truck just sat outside and baked in the heat all day.
1101000	1102000	Yeah.
1102000	1106000	And I was running an errand with him later in the day and we got in there and he turned
1106000	1111000	the air conditioning all the way up and we both just like...
