start	end	text
0	3040	Hello, my little weirdos.
3040	5920	It's your giant father, Wolf the Dog.
5920	9680	And I'm here to embrace you freaky little dudes.
9680	15440	Society may reject you, but your great mother wolf never shall.
15440	21120	You provide your ears, your minds, your energies.
21120	26240	And I provide you with the greatest radio show this side of the Polaris.
26240	33840	And I am shipping out auditory waves live from 694.2 PTBP.
33840	38720	The only radio station that lets little weirdos like you
38720	43360	write in things that I am contractually obligated to read.
43360	48240	Speaking of, this edition of Howlin' with Wolf comes from Liddy in the City,
48240	52160	who tweeted about the show and tagged at Pretending Pod.
52160	56000	The third best thing you can do with them thumbs.
56000	58160	Liddy in the City writes,
58160	61680	Hey Wolf, thanks for all the rippin' songs.
61680	65840	Altagirl is keepin' my grip strong as I move along.
65840	68240	Swiftly through this shitty city.
68240	70320	But I long to be strong.
70320	73680	To no longer be a pawn who keeps calm.
73680	75600	I want the full throttle.
75600	78960	No doddle logical like Aristotle.
78960	81040	Light the rag in this bottle.
81040	82400	Fuck Fred Godel.
83440	85760	Well, thanks, Liddy in the City.
85760	89840	There was an awful lot of rhymin' in this Howlin' with Wolf.
89840	94800	Is this that slam poetry I've heard so much about?
94800	97680	Now you did a good job, Liddy in the City.
97680	100960	I would snap my fingers in appreciation.
100960	108240	But unfortunately, the grease prevents any friction between any of my body parts.
108240	112080	If you want to write up something for your loving wolf to howl,
112080	115280	tag at Pretending Pod on your social media accounts
115360	119120	and let your friends know that you're an absolute weirdo.
119120	122880	If they're your friends, they're probably pretty strange too.
122880	126240	And if you want to have that sort of conversation in public,
126240	128400	go to PretendingPod.shop
128400	131440	and grab a hat that says PTBP
131440	134080	or a super rad fanny pack
134080	139360	with a four-panel cartoon of What Went Down at Splashylvania on it.
139360	143520	You'll have a new group of freaks to hang out with in no time.
143520	144640	Don't go out?
144640	148000	You can take this game to a high score situation
148000	152880	by posting pics of your hot new PTBP merch online
152880	157040	from the comfort and safety of your mobile device.
157040	159040	The options are endless.
159040	162000	And the links are in the show notes.
162720	164800	S-E-G-U-E
164800	166720	S-E-G-U-E
166720	168480	S-E-G-U-E
168480	170640	And yes, this is a segue.
170640	172320	It's time for the news.
172320	173520	Last time,
173520	176160	Julius ran back into Grover's Gorge
176160	178800	to get away from the wet energy
178800	181920	that erupted out of Chuck Bidwell's body
181920	184800	when it landed in the unnatural chasm,
184800	188240	exploded through the stained glass of the church
188240	191760	that stuck upside down in the smooth crevasse,
191760	194960	and everyone else was knocked unconscious.
194960	199360	The conscious can field producer found Fox Gottel
199360	203280	and brought him back to the rest of the can crew with a plan.
203280	206640	As they came to, Julius asked Stevie,
206640	209280	as the eldest Gottel in the area,
209280	213040	to declare Fox the new mayor of Grover's Gorge.
213040	215440	No one expected it to work,
215440	218880	but that sloppy god came bursting back out
218880	221040	through the colorful church windows
221040	226160	and launched Fox Gottel into the air like a video game KO.
226160	229360	Let's have a toon take us to the action.
229360	231840	Here's an oldie, but a goodie.
231840	237520	It's Alter Girl with My Life is Great and It's All My Fault.
261840	274560	High School Musical.
274560	274800	Yeah.
274800	276560	High School Musical 2.
277440	278640	Is there a second one?
278640	280480	Oh, aren't there like five or six?
280480	281920	What would the second one be called?
281920	282960	College Musical.
282960	283280	College.
