start	end	text
0	5760	Greetings, greetings, my fellow canines, my pups, my pack.
5760	14720	You are listening to 694.2 PTBP, Contentions best radio show hosted by Wolf the dog.
14720	15720	That's me baby.
15720	21560	I'd like to introduce a brand new segment today, and we're gonna call it Howlin' with
21560	22600	Wolf.
22600	26360	If you listeners out there would like any of your announcements read on air each week
26360	31820	by yours truly, I had to read anything these people send me.
31820	35400	Apparently yes, it can be anything.
35400	40440	Tell me your thoughts about what them boys are up to, promote your new business, tell
40440	45840	your best friend Becky that she's really been nailing it lately, or just go ahead and say
45840	48560	hi to your best pal Wolf.
48560	52960	Okay well, then you can enter up to four times by doing one of the following.
52960	57800	One, leave us a five star review on your podcast platform of choice.
57800	65800	Two, three, and four, make a post and tag us on Instagram, Facebook, or Twitter.
65800	71800	You can find us on Instagram and Twitter at pretending pod or look up pretending to be
71800	74540	people on Facebook.
74540	76800	Eat my ass Mark Zuckerberg.
76800	81220	Nah, each time you do one of these we'll put your name in a bowl.
81220	85780	Each week me or one of my minions will draw a name and that person will be able to write
85780	91900	an announcement to be read by your local canine DJ Wolf the dog.
91900	96660	Now I'm just gonna let y'all know my producer told me to read all that, but what the fuck
96660	98560	is a podcast?
98560	105920	Now for a little news, says right here them boys done fucked up.
105920	109300	Now speaking of fucked up, we got a banger for y'all today.
109300	113100	It's kazoo with no backbone.
139300	167300	Oh, come on, it's all about the build up.
167300	172380	Wow, enough of that.
172380	187780	So that song plays over the drone shot of you all of us crying and then we would see
187780	196220	one police cruiser and a raggedy four wheeler come pulling back into the contention police
196220	203300	department parking lot and the three of you go inside.
203300	207100	Well we're back in the police station.
207100	212340	Can I first aid myself to see if I can set my foot back in and strap that boot back on
212340	213620	and just leave it be?
213620	215860	Let's drop you off at the hospital.
215860	217300	Let's get professional medical attention.
217300	219980	I kind of like the idea of me doing it.
219980	220980	What do you want to do Keith?
220980	225940	I want to just see if I can't set it back in where I think it might be and then wrap
225940	229540	it up and then put my boot back on and then just go from there.
229540	232700	Go ahead and roll a first aid for me.
232700	233700	That's a nine.
233700	234780	You nailed it.
234780	242100	With an actual first aid kit handy and perhaps a leather strap to bite down on, you set your
242100	245380	ankle back into place and get your boot back on.
245380	248020	I think Clark is real disturbed.
248020	250020	We would have just taken you to the hospital man.
250020	251020	We don't have time.
251020	252700	Let's get, let's do some more investigating.
252700	253700	Oh, all right.
253700	255340	I have to prove myself dude.
255340	256900	Is he losing hit points or anything?
256900	258380	I gain hit points from that probably.
258380	260980	Yeah, you do actually roll a D4 for me.
260980	261980	Oh yeah.
261980	262980	Come on baby.
262980	263980	Two.
263980	266260	Yeah, go ahead and grab two hit points.
266260	267460	What is your first aid Luke?
267460	268460	60.
268460	269640	Oh nice.
269640	270640	He said 60.
270640	273060	It's qualified.
273060	279900	And as you guys are sitting around, Drew says, oh, by the way, I meant to tell you guys,
279900	287660	I called in and checked with the city PD about the death of Jim Cook, Maggie's dad.
287660	291220	It's pretty brutal actually.
291220	297020	He was murdered in an alleyway the night of December 1st.
297020	300980	He was strangled and died of asphyxiation.
300980	303740	Didn't you say you had a dream about an alleyway?
303740	305580	As a matter of fact, I did.
305580	308780	And you had a dream about an old woman strangling people?
308780	310020	No, not an old woman.
310020	314660	She was an old timey lady throwing me through the floor.
314660	316180	Even spookier.
316180	322860	And did I see you guys pull up in that four wheeler, but did someone wreck the four wheeler?
322860	324180	Yeah, I did.
324180	326260	Yeah, I wrecked it.
326260	328340	It was bad ass though.
328340	332100	Right guys?
332100	333620	Just could you take a look at that?
333620	334620	Yeah.
334620	335620	You know mechanical stuff, right?
335620	336620	Yeah, absolutely.
336620	337620	I'll take a look at it.
337620	343220	And then now that Julie Maxwell is definitely not at her apartment, maybe we should go take
