start	end	text
0	4760	Rub, rub, rub, rub that magic lamp, baby.
4760	7360	Rub it up real nice.
7360	10080	Oh shit, I'm coming on out.
10080	12480	It's your gin who's hooked on gin
12480	15160	as long as it's made in a bathtub.
15160	18460	I'm your fermented genie wolf the dog.
18460	20280	And I'm granting you three wishes
20280	24360	as long as they're all about me and giving me cool stuff.
24360	26760	I'm getting rubbed on live here
26760	31760	over on 694.2 PTBP, my babies.
32000	37000	Do y'all think if you fed a cow enough paromchaun cheese
37360	39840	it would make some kind of Alfredo
39840	44480	come out those long milk skin tubes it's got on its tummy?
44480	46620	If you can help, please send answers
46620	49080	to this very serious inquiry
49080	51680	to at pretending pod on Twitter
51680	55080	or at pretending pod on Instagram
55080	58760	or tag us on Facebook as pretending to be people.
58760	63760	We here at 694.2 PTBP love getting to know our wolf pups
64400	65800	on the old internet.
65800	70120	So throw us a follow, a like, a retweet, a doggy treat,
70120	73240	and then join us in the subreddit r slash pretending
73240	76120	to be people and hop on into the discord
76120	80040	to hang, talk theories, and play games with other listeners.
80040	82800	It's a fucking sweetheart of a community.
82800	85640	There's links to all this shit in the show notes
85640	88880	and you know what would just be the swellest.
88880	93880	Swing on into Apple Podcasts and write up a five star review.
94120	98360	If it's truly spicy, your Wolfie might read it here on air.
98360	102120	Like I'm reading this one here from Ford Beeblebrox
102120	104820	titled You Should Probably Seek Therapy.
104820	108880	They write, the game is Delta Green, mostly.
108880	111600	The cast are humans, mostly.
111600	114320	The jokes are funny, five out of five.
114320	117120	After listening to this show, I'm not entirely certain
117120	119120	that I'm sane anymore though.
119120	121720	Do I need to talk to my dog more often?
121720	123800	Have I been to this bar before?
123800	126220	Is one of my eyeballs made of metal?
126220	129360	I don't wanna poke myself in the eye to find out,
129360	132120	but well, sanity has its limits.
132120	134900	Kind of a one way street, that one.
134900	138120	Anyway, if you want a story that is stupidly hilarious
138120	143120	while still being spooky, this is the one.
144040	149040	Start at episode one and just go forward, but seek therapy.
149240	151240	Ha ha ha ha ha.
151240	153560	Thank you, Ford Beeblebrox.
153560	156880	Don't panic, but make sure y'all always remember
156880	161200	to bring a towel because this show is very messy.
161200	166200	I give the review a 42 out of 42 stars, my babies.
167200	170480	For those insatiable garbage hounds out there
170480	173960	with the delicious luxury of financial stability,
173960	178560	you can support the show on patreon.com slash pretendinpod
178560	182640	and instantly access 11 bonus episodes,
182640	185400	the most recent of which is part one
185400	188640	of our playthrough of Lover in the Ice,
188640	193440	a legitimately nasty scenario for Delta Green.
193440	196040	Even I think that shit's nasty.
196800	198520	You know who I am.
198520	201500	This scenario was chosen by popular vote
201500	204080	in a poll exclusive to our patrons,
204080	206800	wherein y'all pups proved the filthy apple
206800	210480	doesn't fall too far from this fucking obscene tree.
210480	212280	Remember, y'all, hit up our Twitch
212280	215080	for some good video game and chill times.
215080	217080	I don't know what a video game is,
217080	219160	but I hear they're pretty fun.
219160	222560	Apparently, Justin has been doing some prime hang time
222560	226360	with the community there Tuesday and Thursday evenings,
226360	228280	chatting with y'all and such,
228280	232560	twitch.tv slash pretendinpodstreams.
232560	235240	Now, put your stress in suspension.
235240	237480	Give in to the ooze.
237480	242200	Decompress and contention and embrace the news.
242200	246040	The town of contention is very, very different.
246040	248140	There was a roadblock at the exit.
248140	251360	There are man-made puddles all over the place.
251360	253600	The town is quiet.
253600	256120	A massive wall of water filled with fish
256120	259620	surrounds the campus of the First Church of Contention.
259620	262640	In response, John Lee Bettymore the Thirth
262640	265460	just repeatedly slapped Keith's dad's watch
265460	267800	on wrist after wrist in an attempt
267800	270560	to gain as much information as possible.
270560	273220	One of those visions brought the name Silas Cole
273220	274780	back into the story.
274780	278660	Silas Cole was one of the founders of contention.
278660	281200	In his speech at his daughter's funeral,
281920	283640	Stan Manstein claimed.
283640	288640	My daughter was kind, hardworking, and good every time.
289960	292920	She was those things when she was a police officer.
292920	295720	She was those things when she was a school teacher.
295720	298920	She was those things when she was a historian.
298920	303000	You see, one long time ago when this land was stolen
303000	305320	and pioneer towns began to form,
305320	308400	Silas Cole was a miner in the mine
308400	312080	that employed the town nearby of contention.
312080	314040	While down in the mines,
314040	317720	Silas Cole came upon an odd black substance
317720	320700	and he became obsessed with studying it.
320700	324480	The substance was invisible to others, but not to Cole.
324480	327560	Exploiting the substance's wrong qualities,
327560	330280	he became an inventor and made so much money
330280	333400	off of his inventions that he bought the mine.
333400	335400	He built an office on the top floor
335400	337840	of the tall, skinny mining company building
338120	340640	that sat right above the mine itself.
340640	342840	He began to harvest the residue
342840	346400	and acquired a much firmer grasp on its tendencies.
346400	349120	He invented wild, magical things.
349120	352040	Each new invention brought him wealth and power,
352040	356680	but also released more of this inky substance into the town.
356680	358960	To divert his raising paranoia,
358960	361120	he began looking for a partner.
361120	363440	He found a similarly intelligent engineer
363440	367000	in his wife, Mary Cole, who could also see the substance
367000	369200	as they began calling residue.
369200	371920	But Silas Cole was scared of their inventions.
371920	375000	He became paranoid that other people could see the residue
375000	377520	that was loose all over the town.
377520	380560	Consumed, he believed the town was plotting against him,
380560	384820	so he began kidnapping people he suspected knew too much.
385840	388700	The town was suspicious of the disappearances,
388700	391920	but most of the ones gone were bad people.
391920	394720	The whole saloon staff, the bartender, Miss Kitty,
394720	396820	the piano player, there's a few gamblers,
397660	399420	the town drunk, so they kept their heads down
399420	401220	and went about their business.
401220	403180	But then some good people disappeared,
403180	406460	a professor, a circuit judge, a rancher, a homesteader,
406460	410100	the homesteader's wife, then the preacher disappeared.
410100	412900	The town freaked out and they hired a roaming cowboy
412900	415180	named Cornelius Beans to kill
415180	418540	their weird, paranoid figurehead.
418540	421820	Silas and Mary Cole were never seen again.
421820	424500	Neither was Cornelius Beans.
424500	428300	That was the history of contention,
428300	432580	when my daughter's name was Mia or Leah or Micah or Ben,
432580	435380	but her name is Ari forever now,
435380	437820	and our history is different.
437820	440660	Mine is now definite.
440660	444540	Before they could continue binge-watching,
444540	446940	Keith heard the voice of Terrence Licker
446940	449380	threateningly holler at Randy Anx
449380	452100	from an idling truck about a block away.
452100	453860	Keith has beef.
453860	457540	Tea Licker owes him three fucking dollars.
