start	end	text
0	6160	Long time no see, my pack of pups, it's friend of all canines, Wolf the dog, howling at y'all
6160	13720	from 694.2 PTBP, voted contention's number one radio show that you leave on so your dogs
13720	16920	won't feel lonely while you're at work.
16920	21200	Now y'all know we got some words from our listeners who have taken the time to shout
21200	23560	us out on social media.
23560	26960	It's time for Howlin' with Wolf.
26960	33160	Wolf, I'd like to shout out to the lovely police force that we have here in contention.
33160	37920	I appreciate the stellar job they doin' in keeping us, the citizens, safe.
37920	43600	Why, if they weren't such good officers we might have things like busloads of transients
43600	49440	or people dying of blunt force trauma, hell yeah, or even dangerous men on the streets
49440	51520	disguised as police.
51520	56280	I sure am glad that we don't have to worry about anything like that here in contention
56280	59720	because of the work those fine officers put in.
59720	62480	From Kennedy.
62480	68160	Thanks Kennedy for believin' in our local police heroes without even the slightest awareness
68160	69920	of your own surroundings.
69920	76440	Now quick, turn the radio off now before you learn a thing or two, it's time for the news.
76440	82600	The officers implemented an actually decent plan for a sting operation but the FBI was
82600	85800	watching and steppin' in on the whole thing.
85800	92080	Agents Kennedy and McKinley are in town lookin' for a black Nike bag with nothin' in it.
92080	96880	The federal agents have agreed to meet the contention squad tomorrow mornin' December
96880	100120	4th at the police department.
100120	104920	When the party met up at the station to figure out what to do with their illegal seizures,
104920	110360	Drew was uncommonly not at his desk, replaced instead by a note telling them that he went
110360	113440	to the chief's house.
113440	117400	Officers Bishop and Bettymore hauled off the undocumented loot to their individual
117400	123080	residences while Keith went to the chief's house to check on ol' Drew.
123080	128240	Officers Bishop and Bettymore were soon called to the chief's house after it had exploded
128240	134720	leaving the unconscious officer Vigna and Drew Andrews in the cold yard.
134720	140520	That explosion also left behind the burnt bodies of Harold Dorsey, Chief Maggie Cook
140520	147720	and an unkempt man with a bullet hole in his head and his face in a pile of foot meat.
147720	152920	Foot meat, good feet, could eat, would eat.
152920	159560	Sorry my dearest, I just done broke but puttin' me back together is kudzu with no backbone.
170520	197440	I get my hot cocoa and I walk over to my fellow officers, okay guys, can we walk away from
197440	198440	Drew?
198440	199440	Yeah I think we should.
200360	204080	I wanted to talk to like one of the firefighters, was anybody in there, did anybody in there
204080	205080	make it?
205080	206080	No!
206080	207080	That's what I figured.
207080	208440	Keith who was in there besides the chief?
208440	212840	So I knocked on the door and the door just kinda opened up by itself and it wasn't on
212840	213840	fire at this point?
213840	219320	No but I walked in and it smelled like gasoline and the gas from like a stove.
219320	224920	So I walked in and I immediately saw Drew and some guy, whatever that, whoever's ID
224920	227520	I showed you, they were just laying on the ground.
227520	229280	That fake newsman from the city.
229920	234640	And then I looked over and I walked in a little more and I saw Maggie just, her face was all
234640	240880	slashed up and her left foot was missing and I walked in because I could smell the gas
240880	244840	so I walked into the kitchen to turn the burners off before there was an explosion or anything
244840	249360	but as soon as I turned the corner I saw another guy slumped over on the kitchen table with
249360	255040	a fork in his hand and his left foot was missing too and all four burners were on the stove
255120	260800	and there were two feet in a skillet and all the meat had been picked off of them and as
260800	264960	soon as I went off, went over to turn them off I just felt dizzy and I threw up and I
264960	270440	kind of, I like had to fall down and I hit something with my hand and as soon as I hit
270440	275440	something with my hand, something ticked at the front of the house and a flame just started
275440	280480	coming from the line of gasoline and I grabbed the fire extinguisher and I tried to put it
280480	284160	out as best I could but I slipped and fell in my own vomit.
286000	289120	I'm sorry to laugh, it's a difficult time.
289120	295440	I fell in my own vomit and I got up and I was spraying the fire extinguisher and I kind
295440	300680	of had to jump over the bodies to keep spraying the fire and I realized that I didn't know
300680	304600	how much of use that was so I turned around and I knew I couldn't get both the guys so
304600	311120	I grabbed Drew and I just hauled out of there and I think as soon as we got out of the front
311120	316280	the door had exploded and just threw us back and then I was unconscious after that.
316280	319200	When you said you heard a click and then there was fire?
319200	324280	Yeah, when I fell down I hit something with my hand like a wire or a trap or something
324280	325480	to start the fire.
