start	end	text
0	6320	Hello my students, it's your professor Wolf the Dog and I'm here to teach you all about
6320	14720	what's synthesizing here on 694.2 PTBP, Contentions only form of education.
14720	22440	This week's Howlin' with Wolf comes from AtKCruise36 on Twitter who tagged at PretendingPod, an
22440	25440	A plus thing to do my students.
26440	32120	The people of contention are fed up with our incompetent gun-crazy police force.
32120	38440	We the committee to unite the nearby townsfolk refuse to let good, hard-working folks be
38440	43780	terrorized by the likes of a petty more firing wildly into the sky.
43780	48860	The good lord knows we've suffered enough and the overflow in the offering plate shows
48860	50360	this to be true.
50400	56200	Head on down to the first church of contention to salve your soul and enjoy some casserole
56200	59360	prepared by our lady's auxiliary.
59360	63880	Coffee is always hot and so, so black y'all.
63880	68100	Speaking of the first church of contention, go ahead and send thoughts and prayers to
68100	69880	Pastor Adam Cain.
69880	73000	We all know he's going through hell today.
73000	77060	However, Professor Wolf is here to talk facts with y'all.
77060	79560	It's time for the news my babies.
79760	84920	Earlier this evening, the officers cleaned themselves up after fighting a large robot
84920	87520	man with feelings, perhaps.
87520	90120	Is it a robot if it has feelings?
90120	93280	What are the rules here, I don't know.
93280	98480	Keith Wigner found a single piece of music called The Rise of the End in the bench of
98480	100280	the stringless piano.
100280	105020	If that's true and I'm sober, that's high strangeness.
105140	111520	Clark Bishop found, in the flipped over coffee table, blueprints for calm, comfy campground.
111520	117980	A suspiciously planned out set of seven buildings, six encircling a large one in the center that
117980	120020	sits on Lake Combe.
120020	125020	A similar design was found drawn on a piece of paper in the pocket of one of those two
125020	130380	corpses they found in the pit under the trap door that Bishop fell into.
130380	134860	Then in James the Millworker's house, the officers remembered that he died in Chief
134860	139900	Maggie Cook's house with a bullet in his head, face down and a plate of foot meat.
139900	144300	They also remember the contents of the present that she received from an unknown source the
144300	145900	night she took off.
145900	152180	A red rose, a white hot hat, and a black silk bow tie.
152180	157360	All of which were present in this home in a painting on a suit of armor and worn by
157360	160720	statue respectively.
160720	165800	After undressing the bottom half of the still standing robot man, the gang finds a logo
165800	168680	on the smooth pelvic area.
168680	172440	It is an M made out of four double helices.
172440	177020	They voted and decided to store the legs in Keith's cruiser's trunk.
177020	182000	Is it just me or is life getting stranger and stranger around here?
183000	188400	An educator of the masses, Wolf, had another scary dream.
188400	195360	Today on December 4th, during a nap, I was eating a glass of water and began bleeding
195360	196840	all over the floor.
196840	200640	I looked down and my dog Wolf was lapping up the blood.
200640	205820	So then he looks up at me and he has a fish in his mouth and it's flopping around.
205820	211760	The blood from my mouth pours all over my wolf and then my dog's face is the face of
211760	218480	that fish and in the fish's mouth is my face.
218480	225080	Now class, find a partner for this next assignment or work in a group or fly solo.
225080	230200	It's your life and it also cuts you with no back bone.
241760	251880	Alright, maybe, maybe we should just get a good night's sleep and check out the mill
251880	252880	in the morning.
252880	254240	Because nobody's going to be at the mill right now.
254240	257480	Yeah, it'd be a good time for snooping but not a great time for investing.
257480	261080	I think it's a better time for snoozing than snooping.
261080	262680	That's the second smartest thing you've ever said.
262680	265320	I could get a few winks in, that's for sure.
265320	270440	Okay, hey John, do you want to just crash at my place because I think, I mean it's closer
270440	272400	than going all the way out to your house.
272400	275880	Keith, man, you know that's nice but hotel rooms just depress me and I'm really looking
275880	280040	forward to getting back to my home, just how I like it, you know.
280040	284440	Maybe we should all stay, maybe we should all stay at Clark's house so that we're together
284440	286720	just in case something dangerous happens.
286720	287720	I got plenty of beds.
287720	288720	Yeah, he does, he has plenty of beds.
288720	291880	I know we're just not a giant robot but are you a little, maybe you should go sleep with
291880	296120	Clark buddy, that's fine, there's no shame in a grown man being afraid after a robot
296120	297120	encounter.
297120	299640	No, I'm not afraid, I'm just thinking that we should probably all stick together at this
299640	300640	point.
300640	301640	You know, some weird shit's going on.
301640	302640	No man, I like-
302640	306880	What if the ooze, what if the, what's the closest waterway to you, you know?
306880	310640	Well there's actually, there's a beautiful little creek that runs right through my property.
310640	311640	Okay, well-
311640	314160	You guys can come, do you want to come stay out there, Keith?
314160	315480	No, not really.
315480	316480	Okay.
316480	321880	Oh actually, yeah, I forgot, I kind of have, well I'm going to call up this girl later
321880	322880	so.
322880	323880	Okay, well-
323880	325880	I'm pretty excited to show her my-
326040	327040	Also-
327040	328040	Zeke's a Hazard DVDs.
328040	329040	You guys have your-
329040	330040	And Smokey and the Bandit.
330040	331760	You guys have your cars at the police station?
331760	332760	Well-
332760	334120	I don't think we have cars in, I think-
