start	end	text
0	9000	Hey folks, I'm Zach, the producer, whoever that asshole is, totally fucked up.
9000	21000	They forgot to remind Wolf the Dog that the Den of Sin will be live this upcoming Tuesday, the 28th of July, for an extremely special stream.
21000	24000	Luke is running a homebrew.
24000	35000	This is the first time any of these players have run a DG scenario, and I consider myself blessed as fuck to get to join the rank of the PCs for this one shot.
35000	48000	I have so much respect for Luke as a player, and so much love for this dude as a human, and I cannot wait to play in a game at which he is at the helm.
48000	63000	And for all of you at the Splashylvania Fastpass holders at the $5 and up level, I will have part 3, the conclusion of our playthrough of Lover in the Ice, edited and uploaded in this coming week.
63000	72000	So be on the lookout for that, and if you are not a patron of this fine podcast you've listened to a stupid amount of, don't worry.
73000	77000	You can easily join us over at patreon.com slash pretending pod.
77000	86000	The higher that number grows, the less stupid I feel about spending so much time working on this super fun and silly show.
86000	95000	You'll immediately have access to 12 bonus episodes, as well as the ability to vote in polls that decide which scenarios I run for the boys.
95000	103000	Seriously, I did a quick skim, my fault, and I ended up running Lover in the Ice, my fault.
103000	106000	It did win the poll, that's why I ran it, my fault.
106000	118000	So, if you want access to this monthly bonus content and a say in what that content consists of, join us, please, over at patreon.com slash pretending pod.
118000	126000	The link is in the show notes, but it's easy as fuck to type into your browser. It's so easy, you just type it in.
126000	130000	It's patreon.com slash pretending pod.
130000	143000	On a real human note, I seriously, I spend a dumb amount of time making this podcast, and I'm dumbfounded and humbled by the responses we've received.
143000	148000	When we were about to start, we talked about our pipe dreams for the show, right?
148000	159000	Mine was fan art. I said, if someone makes fan art for our show, this will all have been worth it, and holy shit, I had no idea what was coming.
159000	164000	You guys have made some of the dopest, ugh, it just, it's so heartening.
164000	171000	I had no idea how invested we'd all be in putting out this show every week for thousands of people.
171000	183000	That seems silly, even as I say it, but I just want you all to know, we really appreciate having you all along for this ride, this fucking wild-ass ride we're all on.
183000	195000	And if any of you can help continue to create this kind of content with your finances, please join us. Get a Splashylvania Fastpass over at patreon.com slash pretending pod.
195000	206000	If you're dealing with instability right now due to COVID or being a poor college student, or legitimately just because capitalism fucking blows, do not worry. Fret not.
206000	213000	We completely understand. Keep listening to the show. Tell your friends about it. If you could, just blow up the internet.
213000	226000	Hit those RPG subreddits hard with recommendations. Tell your friends about the show. Just anything you can do helps, and it makes me smile, and it makes me hard.
227000	237000	I know Wolf has joked about taking other people's iPhones and reviewing our show on Apple Podcasts. That, that wasn't a joke.
237000	248000	That would help us tremendously. We really don't want to put ads on this show. We really like it the way it is, and we really hope you do too.
248000	255000	Fuck, I've been going on way too long. Let me send it over to my luff in the fog, Wolf the dog.
256000	264000	Aw yes, my children's children. It's good that you came to visit your old canine granddad, Wolf the dog.
264000	280000	Come sit on Pop Pop's lap while he regales you with the weird stuff that happened and will happen in this shithole of a town and multiple other realities, live from 694.2 PTBP.
280000	289000	This week's Howlin' with Wolf is from Roxy, who tagged that pretending part in an Instagram story. They write,
289000	301000	Greetings listeners of 694.2 PTBP in whatever you call the present, from about 25 episodes, I mean a few days in the past.
301000	313000	The opportunity arose to send this message to the future via radio broadcast technology operated by the exceptionally smooth radio presenter Wolf the dog.
313000	322000	So I decided to let my beloved Andy know that his cute little butt is the cutest in the whole universe. I mean universes.
322000	333000	Also, my contention uniform just arrived from the future, although I'm not sure what the meaning behind the pink square with skeletons dressed as the village people actually is.
334000	344000	Agent Roxy from the European Bureau of Chronologics in Athens, Greece. Oh Roxy, you know how to butter up a wolf's ears and soul, that's for sure.
344000	355000	But I will not accept you talking of others' meat buns on this here show. The only thick ham hawks I want people admiring are mine.
355000	364000	Damn, now I want to eat some hawks of ham. Time to fuse some clues. The truths get me loose like an amuse-bouche, it's the news.
364000	376000	Last time, Drew Carey, Pages, Andrews reunited with John before taking off on the four-wheeler with Agent Trent Catt and the odd-looking Broken Tubed Radio,
376000	385000	heading to Clinkers to find the hidden underground location of Gary, Harry, Mildred, Clara, and Drew's body.
385000	397000	The wall of water fell, crashing into and filling back up Bean's pond. Clark swam to safety, and John was lifted out of the water by a chanting and love.
397000	402000	The two of them then walked across the water to Clark on the shore.
402000	416000	Down in his secret underground laboratory, Keith Beans found the super unnaturally fucked up Tilly B. Mitchell behind the blast door, screeching and roaring like some sort of wild creature.
416000	428000	Falling back, he stumbled upon a hidden compartment in the uneven concrete floor, revealing an odd-looking old revolver with glass tubes and a green light lit.
428000	440000	Looking for other buried treasure, Keith found another small metal sphere, or ball, if you will. I'm honestly so shocked he didn't just grab this ball, y'all. I was so proud.
440000	451000	But then, this dumb motherfucker starts chanting the spell he remembered was on the paper that fell out of Mildred Mitchell's pocket when he straight up NFL blitzed this old-ass lady.
451000	461000	So Keith's body split open, discarding his metal bits before his human anatomy reformed inside and zipped itself back up.
461000	479000	And with that, Keith Vigna Beans lost his goddamn mind. He walked over to the strange, old-timey revolver, found a massive, dusty cartridge in the cylinder, and pulled the trigger, triggering a blinding flash of light.
479000	499000	Keith Beans came to the Old West. Contention in 1880-something. He saw the original Silas Cole walking down the dusty path towards town, chased him down, snapped his neck, and took his wrongful place as the founder of our beautiful, quiet little town here.
499000	511000	If you love contention, then this is your commission. The admission of our religion to all that we can condition, which consists of listening to Cuz You With No Backbone.
529000	547000	Alright, do you guys have anything interesting to say, or should we dive right into episode 88 of this podcast here that we make together?
547000	552000	If you put zeroes between the eights, it says boobs.
552000	558000	The wall of water and fish previously surrounding Beansburg.
558000	568000	You are just going to blast past Joe's amazing revelation like that, Zach?
568000	570000	I have never thought about it.
570000	573000	If you put zeroes in between it...
573000	577000	Hang on, let me pull up my calculator so I can show you.
577000	579000	Oh, he did it.
579000	589000	Well guys, if you guys don't, I'm gonna leave real quick, but I'll be back in five minutes?
589000	592000	Okay.
592000	595000	Is that because you were so turned on by the number boob?
595000	605000	If you think that's enough time to get your little dick done.
605000	613000	It's so small that it takes forever. This is great. This is grade A content.
613000	624000	I've idly wondered almost every time if showing you guys my dick would be a crime. Like, literally.
624000	629000	I think probably, which is why I haven't done it, but I'm surprised Luke has it.
629000	637000	Yeah, it's pretty wild. We're Luke-less right now, at the top of this episode here. Nope, we're not Luke-less.
637000	642000	I just don't want that I think about showing you guys my dick every episode part in...
642000	645000	Oh, too bad.
645000	648000	Okay.
648000	656000	I thought you were saying that we shouldn't say that Luke's not here, that way we could all react to him showing us his dick right now.
656000	658000	Wow!
658000	661000	It's weird.
661000	670000	The wall of water and fish previously surrounding Bean's pond has now filled up the entirety of the previously dehydrated bowl.
670000	681000	There's plenty of this water teeming with fish left over, and now the streets are gushing with a fair amount flowing down into the storm drains.
681000	685000	Clark, you were able to swim to the shallow shore safely.
685000	696000	John, your partially metal skeleton weighing you down combined with a failed swim check led to your needing to be saved by the very woman you claim to not trust at all.
696000	706000	Ann Love pulled you up out of the water, chanting, and she lifted you on top of the surface where the two of you walked, Jesus-style, over to Clark.
706000	713000	I need you both to roll Sanity for witnessing this unnatural ability.
713000	716000	Fail. 45 on a 20.
716000	719000	I also fail a 48 on a 9.
719000	721000	Go ahead and lose 1d4 Sanity.
721000	723000	Oh no. A 1.
723000	725000	Oh, nice.
725000	727000	Is it a 1 of those 1 plus?
727000	735000	It was not a 1d4 plus 1, because if you would have succeeded, you would have only lost a 0, and you would have gotten to roll another check that I would have asked for.
735000	743000	But since neither one of you did succeed, you both just lose 1d4, which for Clark was 1 Sanity, for John is 2 Sanity.
743000	747000	So I'm at 16. I was wrong. I was at 18, not 20.
747000	752000	Oh, even worse. Or better. Worse. Better? 1 or 2?
753000	755000	I never know.
755000	757000	Can I see 3 again?
757000	763000	And Anne kind of walks you over to- that was so stupid. Anne walks you over to-
763000	768000	I just had an eye appointment the other day, so it's on my mind.
768000	784000	And she looks into both of your eyes. She's just cackling with laughter as she realizes how freaked the fuck out both of you are that-
784000	788000	Yeah, yeah, yeah. I know, right? I can do that.
788000	791000	You made him walk on water. He was walking on water.
791000	797000	I mean, it was mostly me, but, you know, I can let him, if you will. And I will.
797000	799000	Can you show us how to let people?
799000	800000	Sure.
800000	803000	Oh, shit. Do you guys want to get into this?
803000	806000	Yeah. Yeah, sure.
806000	810000	If it allows us to walk on water, that seems helpful.
810000	817000	Yeah, I mean, no. This spell is good for anything. You can walk on water, you can put people into walls. Like, you can do all sorts of stuff. It's so dope.
817000	819000	Could you put yourself on the other side of a door?
819000	824000	Clark's heart sinks when she mentions the put people into walls thing.
825000	826000	His face falls.
826000	828000	Clark did what?
828000	830000	I don't want to learn it. I don't want to learn it.
830000	834000	Yeah, I guess you could walk through doors, for sure.
834000	836000	What's it called?
836000	846000	For the first time, you probably won't be able to just say it. You'll need to, like, read it off a paper. So, do any of you have- Oh, everything's all wet.
846000	851000	I guess we'd need to find something to write it on first off.
851000	853000	I'd like to search the area for-
853000	855000	Yeah, I think that's a good call.
855000	856000	Ready, utensils?
856000	858000	Go ahead and roll search.
858000	861000	I got a 73 on a 50.
861000	871000	Well, I mean, just like I did- Okay, so, we can figure this out later, but why do you want to be able to walk through a door? Is the book on the other side of a door?
871000	873000	Maybe, actually.
873000	877000	Wait, for real? Do you know where the book is?
877000	885000	Hold on, man. I've got to take this.
885000	893000	He's just going to- He didn't take the call. He just told me he's going to take it. Now he's just texting?
893000	895000	Continue.
895000	900000	We're talking about the book that you killed my parents for, is that right?
900000	901000	Yeah.
901000	904000	What made you decide to come and get it now? They've been dead for years.
904000	916000	Well, it's kind of the end, if you will, if we don't solve it. And I personally, and Maggie as well, of course, really thinks that the book could solve it.
916000	922000	And if not, we're banking on this other guy to take care of things if he shows up.
922000	923000	Who's that?
923000	927000	The Overseer. It'd be really cool if the Overseer showed up, but-
927000	931000	I elbow Clark really hard in the ribs.
931000	939000	Oh, yeah. Hey, we don't know who that would be, right?
939000	941000	Right. That's right.
941000	948000	Because we don't want to just go blabbing out. What is the Overseer supposed to do?
948000	955000	It's not really known too much, but basically like the revelation of the Overseer was that Jim was going to die.
955000	961000	And now that he's dead, it kind of seems like it is only through death that he may live.
961000	969000	And so this guy is this like rogue dude with, he's got some sort of light in his mouth or something like that.
969000	979000	And I don't know how, I don't know how, but when you look at it, you could just feel the power, right?
979000	983000	And it's this idea that like he started the circle of knowledge.
983000	987000	And so therefore at the end, you know, he'll be able to come back and save us.
987000	989000	And you haven't seen him.
989000	992000	No, God, no. Wait, have you?
992000	996000	No. Clark looks at his feet.
996000	1002000	Roll. Persuade.
1002000	1008000	I pass. Yes, I pass. A 40 on a 40. That passes, right? You can meet it?
1008000	1011000	It does indeed. It was a contested roll.
1011000	1013000	Oh, so I kicked ass, right?
1013000	1019000	Oh, okay. Yeah, no, none of us have seen it. I mean, that would be wild.
1019000	1030000	And, you know, there's this overseer thing. There's the beans thing on the door.
1030000	1039000	You're not aware of like a third thing, like a third prophecy or thing and a third special thing for another special person who might.
1039000	1044000	Nope. Probably no other special people.
1044000	1047000	Right, right. Probably not. Yeah.
1047000	1048000	Who are you thinking of?
1048000	1051000	No, nobody. Nobody in particular.
1051000	1053000	Like me?
1053000	1059000	I guess it could be anybody.
1059000	1064000	But yeah, if you guys need to get through a door to find the book, then we can make that happen.
1064000	1067000	Oh, yeah, our friend Keith had the book.
1067000	1071000	Roll Persuade, because add a negative 20, please.
1071000	1075000	You don't need to apply the negative modifier.
1075000	1077000	Because I already failed.
1077000	1080000	Why are you okay?
1080000	1083000	He didn't have the book. I lied.
1083000	1086000	Did you just want me to take you to a...
1086000	1092000	Yeah, if you could magic us through the door, we really miss our friend Keith, and he would really come in handy at calm, comfy campgrounds.
1092000	1096000	The little fellow who went through with the guy with the helmet on his head?
1096000	1099000	I know. I know he doesn't look like much, but he's scrappy.
1099000	1104000	Not to mention whatever's down there seemed important to that guy and might help us in our journey.
1104000	1108000	That guy with the helmet would almost certainly know where the book is.
1108000	1109000	How?
1109000	1112000	He's just really familiar with all of this shit.
1112000	1114000	Kind of like you. He just knows the whole hell.
1114000	1118000	You guys should probably have a beer or something, maybe, and talk about this all.
1118000	1121000	He's real dangerous, too. He was the one doing all the fish magic.
1121000	1128000	And he wants to kill a bunch of people to go back in time and stop all of this, which might put a kibosh on whatever you're working on.
1128000	1133000	He was trying to go back in time to do what?
1133000	1137000	I don't rightly know. Become Silas Cole or something?
1137000	1140000	Huh. Hey, John, right?
1140000	1141000	Ann.
1141000	1143000	Yeah, did you use the radio?
1143000	1144000	Today.
1144000	1146000	Ever?
1146000	1148000	Ann, I don't rightly remember.
1153000	1155000	I've been a lot of things in the past few days.
1155000	1157000	What do you mean by that?
1157000	1161000	He just kind of points at his Kevin face.
1161000	1164000	Right, right. So you weren't always...
1164000	1165000	No, ma'am.
1165000	1169000	Okay. Quick question, then. Who the fuck are you?
1169000	1173000	And why were you acting like you were my partner? I...
1173000	1175000	Ann, I'm your son.
1180000	1183000	I don't see how that would remotely be possible.
1184000	1189000	Well, it was kind of a big leap, but I am Kevin's son.
1190000	1194000	Wait, so you're not the Kevin that I knew at all.
1194000	1197000	You're just the body, but you didn't use the radio?
1197000	1200000	Oh, no. I'm ball.
1200000	1202000	It's this whole other deal.
1203000	1206000	Clark's eyes are wide, staring at John.
