start	end	text
0	2840	Welcome, my sour-creamy children.
2840	5840	It's your yogurt craftsman, Wolf the Dog,
5840	10640	and I'm here to leave out all the cream until it becomes art.
10640	16320	Then I shall venture to the farmer's market to sell my wares by the barrel.
16320	21960	I'm about to flood this farmer's market with that thick, nasty artisanal cream.
21960	28240	I'm warming up all the sour milk live from 694.2 PTBP,
28240	34840	the only yogurt creamery and, uh, radio station, I think.
34840	39320	Speaking of that good cream, we got a new Howlin' with Wolf.
39320	44160	This week's Howlin' with Wolf comes from Van Gogh's ear in Alberta, Canada,
44160	47800	who tweeted about the show and tagged that pretending pod,
47800	53680	which is one of the ways you can be chosen to write up a Howlin' with Wolf for this old wolf to howl.
53680	55160	He writes,
55160	58080	No ooze is good ooze.
58080	60320	All cops are bastards.
60320	63120	And all dogs go to heaven.
63120	64520	Things fell apart.
64520	66200	The sinner couldn't hold.
66200	69840	The Stygian tide is loosed and everywhere.
69840	73280	The ceremony of innocence is overcome.
73280	75320	And what eldritch beast?
75320	77920	It's our come round at last.
77920	81240	Slouches toward contention to be born?
81280	86600	Shout out to Irish Chris and Elena the Good Witch of the Midwest.
86600	89960	Season one has been squamously good.
89960	91840	We can't wait for season two.
91840	95560	Thanks for all the creepin' terror, PTB crew.
95560	97520	Damn Van Gogh's ear.
97520	103440	I didn't know ears knew such fancy words and could compose poems or whatever.
103440	105880	That's awesome for you, I bet.
105880	109480	One time, I wrote a poem for a past lover.
109520	115040	It was mainly just the letter E, but they got what I was puttin' down.
115040	120560	It, uh, it was sexy talk is what I was puttin' down.
120560	125120	And I just wanna let y'all know, not all dogs get into heaven.
125120	128880	Only a very small percentage of them actually do.
128880	130440	Weird, right?
130440	134000	If you wanna write up somethin' like Van Gogh's ear here,
134000	136720	then listen to me very carefully.
136760	142320	Write a five-star review for this five-star show on Apple Podcasts.
142320	148480	Then y'all should go and tag at Pretendin' Pod on all them damn social media things.
148480	152880	Then come on down to the subreddit and Discord too, why don't ya?
152880	154880	Two more cool things.
154880	160720	First, my producer released a trailer for season one of Pretending to be People.
160720	164360	If I had a YouTube, I'd definitely look at it.
164360	171080	So what I need y'all to do is to look at it and then share it with all your internet buddies.
171080	180440	Next up, the 24th bonus episode over on Patreon is comin' out sooner than my cream starts curdlin' on a hot summer's day.
180440	183800	After y'all caught up with the creature crew,
183800	190880	join them PTBP friends Tuesday night at 9 p.m. Central Time in the Den of Sin.
190920	195240	For the conclusion of the mission in Moja.
195240	199040	Apparently that's a place where spooky things can happen,
199040	202480	but y'all gotta check the Patreon to find that out.
202480	205320	Are there links for all that sloppin' more?
205320	206640	Why, yes.
206640	207840	Where are they?
207840	209600	They're in the show notes.
209600	213520	Just click on the thingy that shows you them damn show notes.
213520	215600	Do it for Wolfie, my babies.
215600	218720	I'm makin' puppy dog eyes at ya.
218720	221960	And now I'm doin' this for y'all.
221960	224800	It's the gosh dang news.
224800	229520	Last time, I gave over the power, relinquished the duty,
229520	233480	forwent the honor of presenting the news.
233480	236720	But this time, you know what's goin' on.
236720	244280	Planet Juggernaut just crushed all of the Giganticumbic Hyrthpicithis' hopes and dreams with the fastball.
244280	249400	Took out the horde of incoming goo-drenched snatchy skeletons,
249400	254360	and turned it into a curveball-gotcha-tongue situation.
254360	259480	You're sweet and sourly mistaken if you're lookin' for Dragon in 2.
259480	264120	This is Dragon in 3 with What Kind of World Are You Livin' In?
274280	278280	Mary and Caroline, I'm on the borderline,
