start	end	text
0	8000	Welcome one and all to Contentions best radio station that is currently hijacking the radio waves of the city.
8000	14000	And now I am hearing that we are also the city's best radio station as well.
14000	16500	Well would you look at that y'all.
16500	20500	This is your radio pirate ship captain Wolf the dog.
20500	28000	And I'm here to steer all y'all's doubloons so I can buy myself a mini fridge for my new apartment here in the city.
28000	32000	This week's Howlin' with Wolf comes from NZO.
32000	39000	Remember, if you want to write up something for your wolf to howl, tag at PretendingPod on Instagram or Twitter,
39000	47500	tag PretendingToBePeople on Facebook, or write a 5 star review and email us at PretendingPod at gmail dot com.
47500	50000	NZO writes,
50000	53000	Hey Mr. Dog, how you doin'?
53000	55000	I feel like nobody asks you that.
55000	60000	I would like to send a shout out to my lovely second half, Ryanna.
60000	67000	She really isn't big into tabletop games, but the moment she heard this gem of a show, she was all ears.
67000	70000	And she thinks everyone is doing a terrific job.
70000	77000	Just wanted to tell her thanks for being my number one, even when I can be a real number two.
77000	79000	I guess that's really it.
79000	83000	So I will re-ask my initial question. How you doin'?
83000	86000	You know, I've been alright, can't complain.
86000	92000	Rent here in the city is a little nuts compared to the old basement back in contention.
92000	95000	But otherwise, everything has been okay, I guess.
95000	99000	I do miss the rats back in the basement sometimes.
99000	105000	Those tasty, delicious little morsels of meat.
105000	107000	Mmmm.
107000	115000	Anyway, as I've been getting settled into my new place here in the city, I have fallen behind on the latest happenings.
115000	119000	So here is an exceptionally intimate version of the news.
119000	123000	The other day, I was walking my dog, Wolf.
123000	130000	And we ran into a little old homeless lady pup getting a nice little snack at a dumpster that I frequent.
130000	135000	Now this little old lady dog took a liking to my dog, Wolf.
135000	140000	And y'all, it looks like my little old boy has fallen for a city girl.
140000	147000	Or it could have been the fact that she was covered in ranch dressin' that was getting my boy all riled up for love.
147000	148000	Who can say?
148000	153000	Please remember, my friends, we got ourselves a Patreon now.
153000	155000	The link is in the show notes.
155000	160000	And if you can't support us financially, please tell a friend about the show.
160000	164000	And if you don't have any friends, please write a review on iTunes.
164000	168000	And if you can't use iTunes, post about the show on Reddit.
168000	174000	But no matter who you are, turn up the volume and clap on the three and four.
174000	179000	It's kudzu with no backbone.
194000	208000	Oh boy, oh boy, oh boy, oh boy, oh boy.
208000	209000	It's been a while.
209000	210000	It's been a while.
210000	211000	Been a while.
211000	214000	But it has been a while since I've said sorry.
214000	215000	I'm realizing now.
215000	217000	You can say it to me now if you want.
217000	218000	Okay.
218000	219000	Clark.
219000	220000	Oh, fuck.
220000	221000	I mean, Joe.
221000	223000	See, I'm already here.
223000	224000	I'm already ready to go.
224000	225000	Already there.
225000	227000	I'm already rearing to go, baby.
227000	229000	In situ.
229000	234000	We have another special guest with us this week, and it is Taylor.
234000	235000	Hi.
235000	236000	You've met me.
236000	237000	I'm Taylor.
237000	239000	Taylor, are you having a summer?
239000	241000	Oh, you know I'm having a summer.
241000	245000	If you haven't seen that video, go watch Have a Summer by...
245000	247000	Howard Kramer.
247000	249000	Do he and Kulop still do that one podcast they did?
249000	250000	He still does it.
250000	252000	I think it's called Who Charted.
252000	253000	Yeah, that's it.
253000	254000	But she's not on it anymore.
254000	255000	Gotcha.
255000	256000	She got busy.
256000	258000	She started writing and producing and all that.
258000	259000	Yeah.
259000	260000	Taylor, do you have anything to plug this week?
260000	263000	I'd like to plug my career.
263000	266000	Go be a teacher and mold young minds.
266000	267000	Do the teach.
267000	268000	It's the only way we move forward.
268000	272000	Do you like the smell of pubic hair and having your eyes rolled?
272000	275000	Wait, what?
275000	279000	The smell of pubic hair?
279000	280000	Yeah.
281000	282000	Wait, what?
282000	283000	Armpit hair.
283000	288000	She is currently lifting up her arm and pointing at her armpit.
288000	289000	Your pubic hair.
289000	292000	I can't wait for this to be cut later.
292000	294000	There's not a chance this will be cut.
294000	295000	No, I don't.
295000	297000	This is absolutely staying in.
297000	300000	I think there's a rule against me talking about my students' pubic hair.
300000	303000	Yeah, I was about to say, we might be in legal territory at that point.
303000	305000	I really like my job.
305000	307000	Well, at least you've been armpit hair.
307000	308000	Let's jump.
308000	309000	I love that.
309000	310000	You should be a teacher.
310000	313000	If you like the smell of pubic hair, you should be a teacher.
313000	314000	And don't we all?
314000	316000	Take a look deep within yourselves.
