start	end	text
0	3340	What is boiling, my dumplings?
3340	6900	It's your chef de cuisine, Wolf the dog.
6900	10480	And I am pinching dough like a mad dog
10480	15300	so I can provide sustenance to all my glorious fans.
15300	20100	Hope y'all like that boiled dough with some mayonnaise inside.
20100	25100	And I am cooking it up live from 694.2 PTBP,
25140	30140	the only radio station to win a Michelin star by force.
30460	34920	This episode's Howlin' with Wolf is from at Sis Fordman
34920	37520	from Maryland, who tweeted about the show
37520	39420	and tagged that pretending pod,
39420	43020	the sixth best thing you can do with your fingers.
43020	46780	They write, the network has been compromised,
46780	49180	root access granted.
49180	53580	The reality we know or knew is DDoSed
53580	55780	and held by dark matter.
55780	59300	All bow, the new pseudo is here.
59300	62420	This exploit is sticking around.
62420	65420	Patch Tuesday, kernel panic.
65420	69460	Your disk is spinning fast and you can't dump the RAM.
69460	71780	Unplug yourself and pray.
71780	75040	Silas Cole is here to fuck up your day.
76020	79780	Sis admin, what the fuck did you just make me read?
79780	81460	If this is about computers again,
81460	84300	I'm going to be so fucking pissed off.
84300	86340	Remember, if you want to write up something
86340	89160	for your cream filled doughy wolf to how,
89160	91700	tag at pretending pod on the internet
91700	96300	or write a five star review on Apple podcasts, please.
96300	99240	If you're one of the blessed angels or demons
99240	102420	who make a post, forget the om,
102420	106600	I just want to say T Hanks, thanks.
106600	111600	I don't want to be cast away in a green mile of thick woods
111640	115200	solely-ing the forest with my gump.
115200	117140	I want to be big.
117140	120120	Now onto the next thing I do.
120120	124640	It's time for the news of the world.
124640	128300	Last time, Don D. Pettymore was confronted
128300	132160	with the fact that his nephew is a non-human being
132160	135480	that currently resides inside its own daddy,
135480	136920	Don's brother.
136920	140000	This was after John, as always, forgot
140000	144640	that not everyone already understands his current condition.
144640	146960	Jack explained, he was searching
146960	149060	for the door out of this place.
149060	151600	Keith promised Leo they'd come back for him
151600	154920	to take him away from this existence.
154920	159040	Don admitted he came to this plane through his Nike bag,
159040	162140	the same one he used as Agent Victor
162140	165680	to dispose of an unnatural rotary phone
165680	169460	that supposedly healed anyone of anything.
169460	172560	John gained a new understanding of his abilities
172560	175640	in this setting, and he dissipated an opening
175640	177480	into the wall of this junk room
177480	180680	where Keith claimed a rope bridge connected
180680	183960	and led to a second stilted bunker.
183960	187440	The group decided to call the number of the rotary phone,
187440	189800	and they heard a ring from across the oily,
189800	193880	colorful bridge inside this duplicate fort.
193880	196760	The entire party witnessed a dreadful sight
196760	200360	as Keith, Don, and Jack all walked out
200360	202920	onto the Bridge of Spies.
202920	206640	Boom, another Tom Hanks reference at the buzzer.
206640	208120	Now listen here.
208120	211360	No, closer, closer.
211360	216360	Get incredibly close so this one is extremely loud.
216600	219840	This track is in a league of its own.
219840	224040	It's Dragon in Three with What Kind of World Are You Livin' In?
224040	229040	["What Kind of World Are You Livin' In?" by Dragon in Three plays in the background.]
229840	233960	Bad girls on top of the water
233960	238160	Mary and Caroline, I'm on the borderline
238160	242240	Leaving my mind at your altar
242240	245900	Crossing the double line, doing it every time
245900	250900	Tell me what kind of world are you livin' in?
254700	259700	What kind of world are you livin' in?
263060	266900	Hello, everybody out there pretending to be listening.
266900	268580	We're pretending to be people,
268580	273580	and you are getting ready for another crazy episode.
