start	end	text
0	7000	Welcome, my slimy babies, to the greasiest radio show ever howled out of jowls.
7000	12500	It's your big-time, crime-loving, slime-daddy wolf, the dog.
12500	22000	I like to cover myself in my own saliva constantly to protect myself from the powers of other dimensional beings.
22000	25300	And cause I think it smells just right,
25300	42800	I am slipping and sliding at you live from 694.2 PTBP, the slimiest, grimiest, bad-rimeiest radio station this side of the Great Atlantic Salt Lake.
42800	47800	Did y'all know that there's a thing this old wolfie would love for you to do right now?
47800	53300	Well, there is. Write a five-star review of this show on Apple Podcasts.
53300	57300	Ah, are you on a computer or an an-deroid?
57300	62800	Before you boo-hoo, look around you. Someone is using an iPhone.
62800	67800	Ask if you can review the show on their phone, if they ask why I tell them.
67800	76300	And maybe I'll read your review, like I'm about to read this one here from D-Town Pods entitled, only about halfway through.
76300	78300	D-Town Pods writes,
107300	112800	The only phone I know how to operate is the old-timey rotary ones.
112800	116800	I like sticking my finger in them and never pulling out.
116800	119300	Hard to reach folks that way, though.
119300	124800	I just rely on the way that my voice can penetrate all dimensions and times.
124800	126800	Can't everyone do that, too?
126800	129800	But, uh, thanks for the compliment, D-Town.
129800	135800	But I'd appreciate it if more of these reviews talked a little bit more about little old me.
135800	138300	I'm starting to feel unloved.
138300	141300	Well, there's time for love-making.
141300	143300	Then there's time for news-making.
143300	145300	It is the news right now.
145300	154800	Last time, Pastor Adam Kane showed up on the four-wheeler with the radio and Agent Trent Chad in the body of Salem the Cat.
154800	157300	Fucking sick, am I right?
157300	166800	Also, Casey Kristoff was, and still is, holding Carrie Page's hostage with a pistol aimed at the back of her head.
166800	168300	She hollered out,
168300	175300	Bubblegum tree to the boys, confirming their identity as the beautiful soul of Drew Andrews.
175300	184300	Unfortunately for these boys, though, Keith Vigna tripped and slid face-first down into the muddy basin that was once Bean's Pond.
184300	190800	Though he did pop up in time to shatter one of the glass tubes on the odd-looking radio.
190800	200300	However, that was the last move taken before Pastor Adam Kane smashed a residue-filled fish onto his strange helmet.
200300	207300	Greenlighting the greenlight and sending the three PCs into a reality of their deepest regrets.
207300	216300	When they came to, Agent Trent Cat had disarmed John Lee Pettymore, Clark Bishop was about to trip into the mud bowl,
216300	224300	and Keith Vigna was being dragged by Daddy Kane toward the impassable metal plate, which began to slide open.
224300	232300	I swear to me, we better find out what's behind this fucking door before I premiere next week's brand new track,
232300	238300	which most assuredly will not be Kudzu With No Backbone.
262300	276300	Luke's internet sucks, the world sucks, the world's always sucks, but what doesn't sucks, what doesn't sucks is hanging out with my friends and playing like we're other people.
276300	277300	It doesn't sucks.
277300	278300	It's nice, actually.
278300	281300	Let's get right into it. Clark Bishop, it's your turn, what do you do?
