start	end	text
0	4600	It's your Dimension Super Heavyweight Champion, Wolf the Dog.
4600	12680	And I'm here to do some big punches live from 694.2 PTBP.
12680	19800	Prepare your skulls to be pummeled by my beautiful voice and maybe my nasty fists.
19800	22440	If you start acting up, that is.
22440	26640	Now, I ain't pulling no punches here with this week's Howlin' with Wolf.
26680	30240	It's from AtAlchemistBBQ on Twitter.
30240	31320	They write,
31320	37720	Hey PTBP crew, thank you for inspiring me to run my own Delta Green game.
37720	44440	Whether dealing with aliens, time travel, yeetin' babies, or stealing microwaves,
44440	48680	there's not been a dull moment while handling the bastard's crew.
48680	54480	I look forward to the next arc post-contention for more inspiration.
54520	59120	Just sure hope that all these games aren't secretly a summonin' ritual,
59120	64880	allowin' the tendrils of the crawlin' chaos to manifest in our world.
64880	66840	What are the odds of that?
67720	69440	What the fuck is a yeet?
70080	73800	Thanks for writin', AlchemicalBBQ pitmaster.
73800	80200	I still don't know what you people all mean by these games that people are runnin'.
80200	84280	I only report on what is happenin' in real life.
84280	86360	The great IRL.
86360	91720	Now, if you wanna write up something for your heavyweight champion Wolf to Hal,
91720	96520	please send your messages as a five-star review on Apple Podcasts.
96520	100920	And I'll read it here on 694.2 PTBP,
100920	107760	the newest and only radio station wherever I happen to be next.
107760	111400	And speaking of next, here's an announcement.
111440	115520	Whoa, this here is the finale of Control Copy.
115520	119960	So strap in for safety, my restrained pups, and hold on tight.
119960	121520	We're gonna take a week off.
121520	126280	If all goes as planned, we'll be back on Friday, January 28th,
126280	129400	with the kickoff of a brand new short story.
129400	131520	I'm sure you have questions.
131520	133120	Will it be Delta Green?
133120	134000	Yes.
134000	136480	Will it be written and handled by Zack?
136480	137600	Yes, again.
137600	141280	Will it have an entirely new set of players?
141280	144480	Whoa, yes, yes.
144480	148000	Allie, Lindsey, and Taylor will be back,
148000	152120	returning after their acclaimed run in the woods of contention.
152120	155760	And they will be joined by a secret special guest.
155760	157800	And if you can guess who it is,
157800	161560	I'll say your internet name live on air.
161560	163440	All right, that's enough news.
163440	165360	It's time for the news.
165360	171000	Just now, a corpse washed up on 34th Street Beach in Ocean City.
171000	175440	The body is horribly disfigured and the eye sockets are empty.
175440	177840	The skin has mostly sloughed off,
177840	181440	but witnesses at the scene say the corpse has a long,
181440	185320	knotted scar up the right side of its face.
185320	188000	Hmm, who else have I heard of recently
188000	190160	that had a scar like that?
190160	191280	Oh, that's right.
191280	196160	It was Arvin Chilton's landlord, Alexander Duchesne.
196160	200600	But if this waterlogged carcass is Duchesne,
200600	204600	then who or what is in Duchesne's apartment?
204600	208480	Now, for the last and most on-the-nose time,
208480	213280	give it up for Brian Bulger with Bad in a Good Way.
213280	220080	Feels like I'm on the last bend of the deep end
