start	end	text
0	5600	Mike Smith here. Thank you again for joining us during our pledge drive this week.
5600	14320	You've just heard Under the Mulberry Tree with Mary Ann Kellans and we're about to get into
14320	23280	into a classic episode of our Smash It! Surprise, surprise Smash It!
24240	31620	Not everyone around here was rooting for this show but by god it's it's really
31620	41240	taken off. It's of course pretending to be people. An unlikely hit for 694.2
41240	51360	but but a hit nonetheless. I'm joined here today by Nyle Leota who...
51360	58680	Nyle Leota Oda. Nyle Leota I'm not gonna say the last that can't be your... Nyle Leota
58680	68320	Oda who who has come here and joined her. As you know me Mike Smith I've been at
68320	73680	this station for 35 years ever since I graduated from community college here in
73680	82360	contention and you know for a long time things were kind of done Mike's way but
82360	88960	Nyle has come in with with his uh you know his big city ideas. Listeners may
88960	96040	remember me from my show with my ex-wife over on KITI in the city. No one
96040	103200	listens to city radio. And I'm back here in contention under some interesting
103200	107360	circumstances but I've got a lot of great ideas to shake up the way things
107360	115760	we do here at 694.2 PTBP. Now you're from here right Nyle? I am yes. And you were you had a
115760	121640	you had a I understand a successful public radio career in the city. I did
121640	129640	indeed. Until you were... until I came back to contention to bring my fantastic pieces to
129640	135440	694.2 PTBP. You didn't you didn't have a successful marriage advice show with
135440	139800	your wife and then you got divorced. And then let's talk about how our listeners
139800	147560	can support us during this pledge drive week Mike. As as you know Nyle has
147560	153200	brought pretending to be people to our to our station and he's brought with it
153200	161120	a something called a Patreon. Patreon.com slash pretending pod. Thanks Nyle. You're
161120	169280	welcome Mike. You know Nyle public radio to me is it's responsible reporting
169280	173800	twice a day you've got your morning edition and you're all things considered
173800	180320	and then in between you know in a small town you got a lot of time for a
180400	186960	traditional Celtic music for bluegrass for jazz we didn't have a lot of you
186960	194880	know fancy gunplay cop shows going on in this town before you got here but then
194880	198120	you brought us a little something called pretending to be people and people just
198120	204760	love it. Yes Mike. Don't they Mike? I believe that grass should be green like the color of money
204760	209480	speaking of which we've got a patreon at patreon.com slash pretending pod now I
209560	214080	want to say some new things to bring to that patreon don't you I do there's
214080	219720	currently a five dollar tier there and we've got some fantastic supporters at
219720	224560	that five dollar tier currently called honorary police officers I'd like to
224560	228520	give a quick shout out to three of those honorary police officers right now
228520	235760	Sasha S Brian C and Jasmine J thank you all so much for listening and
235760	243360	contributing to making sure that we can keep making PTBP at 694.2 with
243360	248200	pretending to be people thank you very much to everyone who has supported the
248200	252080	station and will continue to support it throughout this pledge drive so the
