start	end	text
0	5000	Welcome, my children, to the family reunion that is PTBP.
5860	9140	It's your Auntie Wolf here to talk your ear off
9140	13340	while feeding you some room temp potato salad.
13340	17380	If your potato salad ain't wet and milky,
17380	19300	you're making it wrong.
19300	23300	I'm feeding you live from 694.2.
23300	27080	I think maybe from Ocean City still.
27080	29860	I don't know, man, I ain't looked outside in a minute.
29860	33660	This week's Howlin' with Wolf is from Rob in Atlanta.
33660	34700	Rob writes,
34700	39000	"'Mornin', Wolf, big fan Rob callin' in from the city.
39000	42580	"'In my last year of law school, I gotta tell you,
42580	45200	"'it's wild how often local officers
45200	47440	"'ignore all kinds of laws.
47440	52040	"'Hell, most forensic evidence is based on experience
52040	54720	"'rather than scientific method.
54720	57640	"'Shout out to my good buddy, Sudek,
57680	60420	"'who told me about y'all in the first place.
60420	62320	"'I was hopin' you could play a song
62320	64920	"'I hear people mutter around campus.
64920	69920	"'It goes Shaka, Mr. T, Felicia, all over the sea, yeah.
71660	73860	"'Real ear worm, Wolf.
73860	75920	"'I think it's by the police.
75920	79420	"'Well, hello, big fan Rob from the city.
79420	84260	"'I wonder if you know small fan Rob from contention.
84280	88440	"'I bet y'all would get along together real nice.
88440	92480	"'I have no idea what this song is you speak of,
92480	94840	"'and I know so many songs.
94840	97840	"'I have played so many different tracks,
97840	100600	"'I can hardly keep track of them all.
100600	104380	"'If you wanna write up somethin' for your Aunt Wolf to Hal,
104380	106220	"'please submit your memorandum
106220	109320	"'as a five-star review on Apple Podcasts,
109340	114340	"'and I'll read it here on 694.2 PTBP,
114540	117260	"'Ocean City, New Jersey's wettiest
117260	121340	"'and sweatiest radio station.
121340	125920	"'Ooh, I've got a bad case of the oohs.
125920	129840	"'Doctor, doctor, give me the news.
129840	132860	"'There are two pieces of evidence in this case
132860	137360	"'against Arvin Chilton that just don't add up to this Wolf.
137380	141260	"'First off, Eileen McCarty, the ex-wife
141260	145140	"'who was brutally chopped to pieces on March 21st,
145140	149120	"'was seen by multiple witnesses at a gas station
149120	154120	"'in Upstate New York two days later on March 23rd.
154940	159940	"'And later that same day at that same Shell gas station,
160540	165540	"'the clerk, a 59-year-old man named Quentin Harris,
165820	169840	"'was stabbed repeatedly and disemboweled on camera
169840	173080	"'and very clearly by Arvin Chilton.
173080	175680	"'If that wasn't bizarre enough,
175680	178200	"'this bloody and horrific scene took place
178200	181920	"'out in the parking lot by the gas pumps.
181920	186040	"'During the savage murder, a car pulled in to refuel
186040	189620	"'and did so, all with Chilton and the dying clerk,
189620	192660	"'Quentin Harris, within five feet of him,
192660	195520	"'despite looking around several times,
195520	200320	"'somehow seemingly straight at the seriously shocking scene,
200320	204380	"'the gasoline purchaser got back in their vehicle
204380	208420	"'and drove off as if nothing was amiss.
208420	211740	"'I tell you what, Wolf here might have just done
211740	214900	"'the same thing to avoid having to talk to the cops,
214900	217700	"'but damn, it ain't right.
217700	221960	"'However, it's okay to be wrong every now and then,
221980	225140	"'proving my point with his pleasing pipes.
225140	230140	"'It's Brian Bulger with Bad in a Good Way.'"
230900	233060	["Bad in a Good Way"]
233060	237800	Feels like I'm on the last bend of the deep end,
237800	241640	but the drowning's been just fine.
241640	245960	And when my ears pop and the shell shock
245960	249960	of this pit stop frees my mind,
249960	253920	I'll be all right, I can go there,
253920	258080	now that I've stared death in the face.
258080	262080	I'll be all right, I can go there,
262080	265800	now that I've stared death in the face.
265800	269240	["Bad in a Good Way"]
269240	272960	Bing bong, roly jays, do bing bong, roly jays.
272960	273800	Hey, hey!
273800	277560	Bing bong, roly jays, do bing bong, roly jays.
277560	278400	Hey, hey!
278440	282360	Bing bong, roly jays, bing bong, roly jays.
282360	287360	Everybody now, bing bong, roly jays, bing bong, roly jays.
287480	289480	So do you guys remember back in,
289480	291520	oh gosh, how long ago was this?
291520	294080	There was a few years ago where suddenly
294080	296520	everyone that Taylor and I knew from college,
296520	297680	Taylor being my wife,
297680	299280	for those of you who are new to listening,
299280	301040	you can see her guest appearing
301040	302960	in certain parts of the podcast
302960	305300	in season one and pretending to be b-ball.
305940	307300	Uh, but-
307300	308740	Was that a reference to season one?
308740	309580	God, no!
309580	310900	You said no references.
310900	312940	Ah, no references to season one.
312940	315020	So when Taylor and I were younger,
315980	319440	we're 29 now, when we were probably 25,
319440	321580	a lot of people here that we knew from college
321580	324000	in Springfield, Missouri started getting married,
324000	327300	and I was supposed to dress for weddings,
327300	329620	and I didn't have any fucking money at all,
329620	333820	and so I was like, basically what would happen
