start	end	text
0	4720	Mmm, what happened to me?
4720	7520	Why is it still so dark in here?
7520	10760	Damn, my arm hurts like a son of a gun.
10760	14080	Wait a minute, my arm appears to be full
14080	17000	of some kind of alien stuff.
17000	18560	What the hell?
18560	22460	I did not order this treatment when I booked this place.
22460	25360	Well, this is just totally shocking to me.
25360	27640	I'm gonna have to leave a one-star review
27640	30480	for this dimension on Dimensional Yelp.
30480	33580	Poor service, would not recommend.
33580	36960	But what I highly recommend is everyone keep listening
36960	39340	to this here radio station.
39340	42680	694.2 PTBP.
42680	46860	I'm glad I can always happen to gain my consciousness back
46860	49400	right when we are going live.
49400	52880	My producer informs me that this is our third year
52880	55440	anniversary here at the station.
55480	59280	And damn, I know time isn't real or nothing,
59280	61600	and I can bend it at my will,
61600	64640	but it still feels real nice.
64640	68440	Speaking of time, it's time for Howlin' with Wolf.
68440	73440	And this edition of HWW is from At It's David Winters,
74160	77680	who tweeted about the show and tagged that pretending pod,
77680	82240	which, legally speaking, is the best use of one's time.
82280	87240	He writes, dear wolf, I appreciate your canine candor
87240	90240	and doggy demeanor, but what I can't get behind
90240	93760	is this cruelty your captors have inflicted upon you
93760	97620	by trapping you down in this weird corner of Tennessee.
97620	100200	You've seen some messed up stuff,
100200	103960	things man or dog is not meant to see.
103960	106540	You deserve to run wild and free,
106540	109460	like the lone wolf deep inside.
109460	114060	As a fellow captive also forced to perform against his will
114060	117700	please know our time has come to make a break for freedom.
117700	120100	Attached, please find a map.
120100	122900	I too will be making my escape soon.
122900	127020	See you on the other side, from David Winters.
127020	132020	Oh, sweet David, I know my freedom shall come someday soon
133460	138300	for I am incapable of being held within any kind of prison.
138300	142120	It's only a matter of time when I figure things out.
142120	145640	I wait patiently in the dark ether,
145640	150640	plotting, conniving, thinking, looking at this here map.
153060	156140	And when we escape, meet me at the garbage bin.
156140	159540	You know, the garbage bin.
159540	163600	We will feast and talk of our plans, dear David.
163600	166300	If you wanna write up something for your wolf to howl,
166300	169940	tag at pretending pod on Twitter or Instagram,
169940	172540	tag pretending to be people on Facebook
172540	176240	or write a five star review on Apple podcast
176240	180700	and let us know by email and pretending pod at gmail.com.
180700	184700	Those five star reviews are really, really helpful
184700	187100	for spreading the word about wolf
187100	189580	and the podcast too, I guess.
189580	191480	And the even more helpful
191480	195460	if they include the secret code phrase, fuck Zuck
195460	199460	and pat all y'all cells on your sucker fucking backs.
199460	203500	New and upgrading patrons over at patreon.com
203500	208220	slash pretending pod have raised $433
208220	210340	in the month of November.
210340	215340	We here at 694.2 PTPP are going to match that 433
216540	221540	to bring the grand total to $866 and counting.
221620	223540	Wow, thank y'all.
223540	225780	What a cool thing y'all helped us do
225780	229700	to help some folks out in a real big way this winter.
229700	233700	Now I know you ends are ready for the news,
233700	237440	but first I've got some quick side notes to hit.
237440	239900	The next episode you'll find in this feed
239900	241580	is going to be part one
241580	244820	of our four part run of control copy.
244820	247940	The Delta green scenario chosen in a poll
247940	250620	by the fine folks on Patreon.
250620	254560	And it's my Christmas present to each and every one of you.
254560	256900	You're not allowed to open your stockings
256900	260340	until Christmas Eve, my naughty little chestnuts.
260340	265140	So I'll drop that episode down your chimney on December 24th.
265140	266580	You've been real nice.
266580	268980	So it's time for the news.
268980	273220	Last time some secret spray from the handlers courier
273220	277420	showed up purple on anyone infected, which was everyone
277420	281580	but especially federal Marshall Harlan Nash.
281580	286580	DEA agent and in cell member Joe Dean calmly explained
287180	292180	to ATF agent Tanner Tan-Luda hide why poor Jane had to die
293420	298200	and his partner Cindy Woodabaga, along with the Marshall
298200	301100	drove the teenage girl out to the sticks.
301100	303840	They came back without Jane Allen
303840	306460	with blood on their proverbial hands
306460	308880	and dirt on their physical clothes.
308880	312100	And that wasn't even the wildest shit that went down.
312100	315380	Taking us now to an absolute shit show
315380	319540	of a scene on the top floor of Groversville city hall
319540	322580	in the alderman's conference room,
322580	325420	which is covered in broken furniture
325420	330040	and a metallic goo connected a bunch of alderman husks.
330040	334460	It's Brad Pitt with Miss Mary.
334460	339460	["I Gotta Work In The Morning"]
345620	350120	I gotta work in the morning
350120	353140	And this shit's so important
353140	357140	So I can't get high
357140	362140	No, I can't get high
363020	367300	I thought this stuff helped anxiety
367300	370500	It must be something inside of me
370500	374500	Does anybody know why
374500	378780	I can't get high
378780	381460	I'm glad that you're down to do a fifth episode.
381460	383380	This has been super fun so far.
383380	384460	We're having a blast.
384460	387740	Good. No, look, I want a satisfying conclusion here
387740	389380	more than anything else.
389380	391740	There are mechanisms where this could have ended
392300	395100	actually about an episode and a half ago
395100	398940	that I will clue you into later.
398940	400140	Yes, absolutely.
400140	404020	Also you signed up for the Q and A episode after this, right?
406060	409060	Also, we're going to do a recap and you're going to narrate it.
411620	415140	And I get to do my own wolf, the dog too, as well.
415140	417340	Can you give us a little sample of it?
419020	420300	Wolf, the dog.
420340	422940	Yeah, that's a good one.
422940	423780	I can't do it.
423780	426580	I can't do it for like the requisite five minutes
426580	428260	in a row though. Right.
428260	429100	What are you looking at?
429100	429940	The air's not on, man.
429940	431260	No. Okay, sorry.
431260	434340	I could tell you that because I'm very hot and sweaty.
435540	438740	And welcome back to what has to be the finale
438740	443020	of this short run of five episodes with David Winters
443020	445100	as our guest handler.
