start	end	text
0	16400	Thanks. Thanks for that fridge. It was like the grudge sound. Sounds like clinking bones.
16400	19640	My fridge used to make that noise and I thought it was mice for the longest time. It's just
19640	22760	the ice machine, right? It's the ice maker, right? I don't have an ice maker. It was something
22760	28380	that went back in the fridge. There was a mouse in the fridge? No man, it was the ghost
28380	35340	of his old fridge. I used to think it was mice and it was. What's up everybody? I'm
35340	40740	Zach. Welcome to season two of Pretending to be People. First off, Joe, do you need
40740	44700	to listen to season one of Pretending to be People? Hell no. But should you listen to
44700	48680	season one of Pretending to be People, Luke? Hell yeah. And what did you think about season
48680	51740	one of Pretending to be People, Thomas? I thought we could do better. That's why we're
51740	59220	here. The whole gang is back together for another quick and simple role playing campaign.
59220	63900	In and out, 20 minute campaign. Justin is also back with us as both Wolf the dog, the
63900	69640	AM radio DJ, who will continue to introduce each episode. And he's also returning as our
69640	75260	in-house composer. Justin actually messaged me and said, hey Zach. That's how he messages
75260	81980	me, or at least the time. Oh, he's got to relate. Parentheses, sultry, sexy. Hey Zach,
81980	91100	I created all new music for season two. What the fuck? We're so fucking excited to have
91100	96420	Justin back in-house composing for season two. Very excited. I hope it's good. Oh, I
96420	103700	listened to it. We'll see. Now we are here because what do we do? We play a role playing
103700	111180	game. We play a tabletop role playing game. That stands for TTRPG. That's right. And
111180	115820	what are TTRPGs, Thomas? Well, that's where you get your best friends around a table or
115820	121140	whatever you have, but we have a table. I thought you meant like best friends or whoever
121140	125300	you have around. Right. Which is also true. We lucked into our role playing group, but
125300	130300	I understand that that is a very common phenomenon. Yes. Fortunately, we are best friends who
130300	134860	role play together. So we get around our table, our tabletop, and we roll some dice
134860	138980	and pretend to be people. And we tell stories together. He said the name. He said the name.
138980	143380	He did it. I got that in there. Hell yeah. So last season we played an amalgamation of
143380	148060	a game called Delta Green, the role playing game and a game called Pulp Cthulhu. This
148060	152480	season we are maybe going to utilize a lot of those same rules, but we're really focusing
152480	157860	in on just using a stripped down version of the original Delta Green rules. Which is a
157860	163020	what offshoot of Call of Cthulhu. It is an offshoot of the game by Chaosium, Call of
163020	167820	Cthulhu. I should mention here Delta Green is published by Arc Dream Publishing. Shout
167820	173220	out to them for creating an absolutely phenomenal game that we can't remember all the rules
173220	182460	to. So we play our own version of it. That's what we mean by stripped down. Complete. Whose
182460	190980	green is it anyway? We should also mention that we play what's called a closed game.
190980	195220	What does that mean? Oh, that just means that when your characters choose to go off on their
195220	203300	own or split the party, then we actually split up our in real life party here and have the
203300	208180	people whose characters are not in the room go into a different physical room. Dude, I
208180	212580	must have not been paying attention like the last season because I legit thought that you
212580	218300	would just like get mad at us and like randomly be like, get the fuck out of this. And I was
218300	222740	like, it's confusing. And then, but you know, sometimes it's like a long time out. Sometimes
222740	227020	it's just like 30 seconds. So, but that makes so much more sense. Luke was getting confused
227020	232700	because we do send them on time outs. Those are different than the closed game. Yeah.
