start	end	text
0	3760	Hello, all of my sweet little ones.
3760	8240	It's your caretaker from another dimension, Wolf the Dog.
8240	12880	And I'm here to nuzzle you until you grow big and strong
12880	17120	and become capable of great and grand things.
17120	20880	Then you can repay me bit by bit
20880	26320	with just a little teeny tiny bit of your life force.
26320	27680	Just a little bit.
27680	32400	You won't even notice it, I promise, until you do.
32400	38800	And I am sapping y'all live from 694.2 PTBP,
38800	42560	the radio station that you listen to,
42560	45440	the only one that makes sounds at night
45440	48240	to drive away the old ones.
48240	51680	Sometimes y'all write me things, and this time,
51680	53360	I guess I'll read it.
53360	56560	This week's Howlin' with Wolf is from Jaron
56560	58960	in Springfield, Oregon,
58960	62720	the real Springfield the Simpsons was based on,
62720	67040	who wrote up a lovingly sopping five-star review
67040	69920	on their podcast app of choice,
69920	73600	which is a nice way to support this podcast that you like
73600	75760	and are currently listening to.
75760	77440	Well done, Jaron.
77440	79600	Never heard of any Simpsons,
79600	82320	so not sure what you're on about.
82320	84160	Jaron writes,
112320	115360	Well, we've been talking about this entire time.
115360	119200	The password to get in will be fuck the zuck.
119200	120480	See you there.
120480	124080	P.S. Keep up the good work, my guys.
124080	127440	My favorite RPG podcast by far.
127440	129360	Just became the proud owner
129360	133040	of a Splashylvania Fastpass myself.
133040	136480	Well, thanks, Jaron from Oregon,
136480	139840	but I'll be declining your invitation
139840	146640	because I am far too busy taking care of Wolf the dog,
146640	148640	my dog, Wolf the dog.
148640	152560	I also finally figured out what the internet is.
152560	155360	It's an interdimensional net
155360	160240	used for catching the plasma carp from the galactic streams.
161120	162720	Yeah, I know things.
162720	163920	I guess you could say
163920	167920	I'm a little bit of an internet expert myself.
167920	169520	If you want to ride up something
169520	171840	for your big, bad Wolfie to hell,
171840	175520	tag at pretending pod on Twitter or Instagram.
175520	178240	Tag pretending to be people on Facebook
178240	180320	or write up a five star review
180320	182960	on the podcast app of your choice.
182960	186080	Screenshot that absolute gift
186080	191040	and send it on for Wolfie to see and smell and taste.
193920	195600	And if you want to support this show
195600	198880	and unlock 37 bonus episodes,
198880	202320	all while getting us closer and closer to our goal
202320	205920	of getting back to the weekly releases that you crave,
205920	210480	head on over to patreon.com slash pretending pod.
210480	213120	Now, in fact, you can find us
213120	217360	on a few different places on the internet for merch
217360	219520	or to listen to the soundtrack
219520	223440	or to engage with this nasty community.
223440	226320	You're gonna want to go to the show notes.
226320	229120	How many times have you heard me say that?
229120	230800	A bunch, I bet.
230800	232960	And have you ever clicked in
232960	235520	and actually looked at those little links
236080	240080	or the little episode blurb that my producer writes up
240080	244320	for every single one of these episodes?
244320	247360	It takes him so long to type up.
247360	249040	You should cherish it.
249040	250320	Admire it.
250320	251600	I know I do.
252160	255440	Well, either way, it's time for the news.
256160	261360	Last time, our intrepid heroes used each other's strength
261360	265680	and the limp body of Vernon Covington, the landlord,
265680	268320	to escape from the It Pit.
268320	270800	And when they finally got out,
270800	274880	Beck Wilder couldn't move on until Cal Colorado
