start	end	text
0	2200	my closest comrades.
2200	5100	Some of you may have noticed a strange occurrence
5100	6920	in the past couple weeks.
6920	10960	I, Wolf the Dog, your fearless leader,
10960	13640	have been held against my will for a time.
13640	16340	But I have escaped the torturous restraints
16340	19820	of Judge Ephraim Cortland's sloppy meat trees
19820	20920	he calls hands.
20920	24360	And I am now back triumphantly crawling
24360	27000	once again into your ear holes.
27000	31080	Here on 694.2 PTBP,
31080	35520	contention's oldest and only radio station.
35520	39240	Now that the true wolf is on the bone throne once again,
39240	42600	I think it's about damn time for some truth.
42600	44440	Fuck every billionaire.
44440	47080	Greed should only exist in the dumpster.
47080	51800	Mm, what's wet, stinky, and made for sharing?
51800	53960	It's the news.
53960	57600	No shit, that disgusting excuse of a human,
57600	60880	contention's so-called Judge Ephraim Cortland,
60880	63040	was keeping me locked up in a cell.
63040	66000	I'm deeply sorry to leave you so unsatisfied
66000	67880	for so long, my pups.
67880	71840	I promise to never get caught in a slop trap ever again.
71840	75080	Trapped me with slop bait once, shame on you.
75080	78520	Trapped me with slop bait twice, shame on you.
78520	80080	Trapped me with slop bait three times,
80080	81920	what the fuck is wrong with you?
81920	83760	It's clear I can't help myself.
83760	86400	And your crew would just take an advantage of that?
86400	87760	Jesus.
87760	91080	Anyway, maybe we should burn down the courthouse.
91080	94240	Silas Cole can host any trials or legal matters
94240	96160	out on his property by the mine.
96160	98840	And he may as well preside over them too.
98840	101920	He is, after all, the reason contention
101920	104480	is so very prosperous.
104480	107000	Slap your knee to the beat if you agree.
107000	109080	It's the Creek Rocks with
109080	111480	Can't You Hear the Wolves Are Howlin'?
111480	115600	["Can't You Hear the Wolves Are Howlin'?" plays in bright rhythm.]
141480	144480	["Can't You Hear the Wolves Are Howlin'?" plays in bright rhythm.]
171840	174920	Do you guys know where the word howdy comes from?
174920	175680	No.
175680	176520	No.
176520	177480	How do you do?
177480	178320	Yeah.
178320	179560	How do you do?
179560	180960	How did I not know that?
180960	182080	Howdy.
182080	185720	They shortened how do you do down to how do ye.
185720	186560	Howdy.
186560	188360	Which then became howdy.
188360	189200	Howdy.
189200	190080	Howdy.
190080	192400	How did I not know that?
192400	193240	Hey.
193240	194480	Ooh.
194480	195480	Got it.
195480	197440	I've got something that good for you here.
197440	202480	Why did the cowboy take hay to bed
202480	204840	to feed his nightmares?
204840	206080	Oh my God.
206080	206920	Mm.
206920	207760	Mm-hmm.
207760	208600	Mm-hmm.
208600	209720	Mm-hmm.
209720	210800	Got any others?
210800	212160	Yeah, you got any other good ones?
212160	213000	No, no more good.
213000	215440	No, no good ones, but I've got another one.
215440	216280	What did you Google?
216280	218680	It looks like he's really enjoying it.
218680	220800	I'm Googling cowboy jokes.
220800	222800	Am I frozen or something?
222800	225720	Yeah, you're frozen, but you're doing a cute little smile.
225720	227240	It's a very cute smile.
227240	228080	A hand behind the head.
228080	228920	Oh, another cute smile.
228920	230680	Very mischievous, Luke.
230680	234720	Oh my God, that one's even better.
234720	238680	What do you call a happy cowboy?
238680	241160	A jolly rancher.
241160	242000	Oh.
242000	244600	Got it.
244600	246360	Luke, have you delivered this joke before?
246360	248720	No, but I just was trying to think.
248720	250680	Luke's been sending him these all week.
252800	255880	Okay, my internet seems to be fucking up,
255880	260360	so let me try, okay, my hotspot is on,
260360	265360	but it's not showing up in my, oh, here we go.
265360	267320	Okay, I probably will disconnect for a second.
267320	268160	Bye.
268160	269000	Goodbye.
269000	270960	Quick, let's make all our Luke jokes right now.
270960	271920	Am I still here?
271920	272760	Fuck.
276200	278000	Okay, that worked.
278000	279000	You could have kicked Luke
279000	281800	and we could have had an all out Luke roast.
281800	283400	It's not a roast unless I'm here.
283400	284800	Yeah, you're yeah.
284800	285720	Yeah, you're yeah.
286400	288360	Did you see that Alec Baldwin roast
288360	290880	with like his daughter was doing it?
290880	292240	Yeah.
292240	294680	Yeah, pretty bad.
294680	297040	Yeah, it hit pretty hard.
297040	299160	That way Alec Baldwin got roasted by his daughter.
299160	301040	Yeah, like at a roast thing and the opening.
301040	302840	Oh my God, Luke's frozen in the exact same.
302840	305200	It's in spotting, it was just the smile.
305200	306360	That's insane.
307840	309240	Fuck.
309240	310080	Can you hear me?
310080	310920	Screenshot.
311760	316240	It's so cute.
316240	317200	What a cutie.
317200	318680	I hope he looks like that forever.
318680	320680	He will, have you seen his fucking dad?
320680	322480	Oh, that's so true.
324480	328040	Well, Efron fell off his damn old horse,
328040	331080	broke his big ass spine in twain.
331080	332240	I fucking wish.
332240	333560	Everett crawled inside him.
333560	335320	Oh, okay, let's go.
335320	336680	Okay, am I good?
336680	337680	You seem good.
337680	338520	Okay.
338520	339520	Yeah.
339520	341440	Can you put your arm behind your head
341440	343040	and smile for us really quick?
346920	350360	Silas Cole is on his knees with his hands behind his back
350360	354000	shackled by preacher-sheriff Dr. Bobby Custard
354000	358120	with Judge Ephraim Cortland standing right behind him,
358120	360480	right next to the preacher-sheriff doctor
360480	364840	watching as Jack Perlman, Professor Horace Green
364840	368720	and Everett Pace loaded the rug out of the back
368760	373760	of Silas Cole's wagon and then slowly unfurled the rug
374520	378040	after seeing shoes on one side and Everett, I believe,
378040	382120	reached in to the other side and felt some patchy hair,
382120	384800	a very thin-skinned scalp,
384800	387160	almost touching the skull right off the bat.
388080	392240	And as soon as the rug is completely unfurled,
392240	396680	hopping onto all four haunches, haunches?
399360	400680	Haunches.
400680	403120	You're on your own with this one.
403120	404920	Haunches.
404920	408040	Haunches are like, would be with your legs, right?
408040	411240	Hopping onto her back two haunches
411240	413800	with her human arms in front of her.
416000	418240	Are they touching the ground, the front arms?
419200	422920	No, she's in a two and a half point stance.
422920	424040	Velociraptor.
424040	428720	Which means she's got like one arm kind of halfway down.
428720	431640	The other one's on a knee, elbow on a knee.
431640	435480	You notice there are no fingernails on her hands
435480	437920	that are moving back and forth quickly
437920	439840	with these wild eyes.
439840	442320	She just slits right under them
442320	444520	from where her cheekbones are poking through
444520	448040	the thin skin on her face, blood dripping down
448040	452400	and she lets out a guttural scream.
453080	454680	Run, run, run, run.
455760	458760	And then we're gonna go ahead and roll
458760	460640	to see who she attacks.
460640	461960	Oh boy.
461960	465560	If it's a one or a two, she's gonna attack Jack Perlman.
465560	466400	No.
466400	468520	If it's a two or a three, she's gonna attack,
468520	471520	oh, three or four, she's gonna attack Everett Pace.
471520	472360	No.
472360	475520	Five or six, it's gonna be Professor Horse Green.
476480	478160	Hey Luke, can you roll a D6 for me
478160	479400	and tell me what you get?
480800	481640	Six.
481720	483760	Oh, that's gonna be Professor Horse Green
483760	486040	that she jumps directly toward.
486040	487920	You made him your executioner.
489920	492320	Hey Luke, do you wanna hurt one of your friends?
493720	494560	Sorry.
495760	499680	What does Professor Horse Green do as this human
499680	504680	wearing these unfathomably out of fashion clothes
505760	510760	with thin skin, open mouth, tongue waggling about,
511120	513240	jumping at you, arms first,
513240	516920	these fingernail-less hands going to grip
516920	519760	onto either side of your shoulders.
525360	528280	He shoots at her with his pistol.
529440	530280	And gets a,
531520	533160	And gets a what?
533160	534680	A hundred.
534680	535520	Oh no.
537320	539160	Oh my God.
539160	540000	What?
541080	541920	What?
543520	545240	Holy shit.
545240	546080	You nailed it.
548080	549800	Oh no.
549800	551720	What are the chances of that?
555520	557200	Holy shit.
557200	559960	Professor Horse Green, your sidearm
559960	563000	is still in the holster when you reach down to grab it,
563000	565800	pull it out, and you flick the trigger
565800	567120	right there on your holster.
567120	568480	Go ahead and roll damage.
568480	570120	What's the damage on that pistol?
571760	572600	Ah.
573640	576240	That's one D10 plus two.
576240	577640	Holy shit.
579240	580080	Nice.
582120	582960	Six.
582960	584400	Professor Horse Green,
585600	589160	your kneecap goes right into the dirt.
589160	593120	Bone shards from your knee are now sticking up
593120	597480	out of the dirt as blood just begins spurting
597520	601400	a fountain of blood away from your leg
601400	605680	out onto this dusty ground beneath you.
605680	607640	How many hit points did you have total?
609400	611760	I was at 11.
611760	614400	Yeah, so I'm going to need a constitution check there
614400	616800	to stay conscious, buddy.
616800	618000	Got a 50.
619240	621080	And I roll an 85.
621080	625240	Horse Green instantly collapses unconscious
625240	626800	as he bleeds out on the ground.
