start	end	text
0	6280	What's good my spawn? It's your mom Wolf the dog, and I am here to provide
6840	11400	Sustenance in the form of a radio show. Will it nurture your organs?
12520	19800	Maybe. Will it feed your brain? It better. Will it deliver you all unto the great void?
20680	22680	I actually do not know
22680	24680	I
29320	31480	Hello one hello all
32160	37000	Hello, y'all. It's your best friend with the trash-eating problem wolf the dog
37000	41160	It is December 6th, and the time is five o'clock y'all
41800	45620	Sounds like it's about garbage been o'clock for your wolfy boy
45620	49580	Now speaking of trash earlier
49580	55760	I took my dog wolf the dog to go find him something to fill his big old belly up with
55980	62980	But upon venturing outside the sky suddenly darkened all around us for a little bit y'all ever seen an eclipse
63180	65180	it was like that but uh
65820	71240	Different it was real spooky y'all wolf nearly shit his big-ass britches
71360	77320	Which wolf did that I'll let y'all figure that one out when I came back down to the studio
77320	81520	I found a note attached with a thumb tacked to the inside of my door
81560	86880	It is emblazoned with a solid green triangle and says for wolf at the top
86880	93800	I guess it's this week's howlin with wolf it comes from user chuckling boy over on the subreddit
93800	95040	He's an Android user
95040	102200	But logged on to iTunes on his computer to leave a review this boy sure knows how to make old wolfy blush
102760	108260	Chuckling boy writes the cowboy years introduced a turn of phrase for dealing with a shitstorm
108600	113760	We called it a night at the Opera you boys have taken care of a few off-screen
113760	117740	But damned if your debut isn't like the Mets own debut Faust
118480	123900	Somewhat fitting isn't that and remember the mission is over when the world ends
124140	128620	For all of you out there listening be sure to stop by the subreddit
128620	136000	We are starting to see more discussion around the greater Delta green cannon as well as game running tips and general show
136000	138000	stuff see y'all there
138260	140340	Wolf bless you chuckling boy
140340	146140	I think you're smooth like butter like a criminal undercover hot like summer
146380	151420	y'all make me sweat like that when you tag us on Instagram or Twitter at
151900	157080	Pretending pod all right a five-star review on Apple podcast that's good, too
157420	162500	Fuck a whole lot of people, but especially those with influence who propagate
163180	168660	Anti-science rhetoric it's time for the news a tall gaunt
169220	171220	humanoid figure
174140	177620	Where an older version of himself just stood
178260	182780	None of that made a lick of sense to me, but that doesn't mean I'm not hungry
183660	188100	Filling me up always is kudzu with no backbone
207620	209620	You
217100	221020	All see yourselves existing in this infinite
221620	229420	Darkness and you feel eyes on you all over you and out of your own bodies floating in this vast
230060	232060	nothingness in this endless void
232620	234420	You see a hand
234420	241780	stretching out of darkness and in the palm of this hand a small metal sphere a ball
242380	247300	Suddenly long and wiry metal tendrils begin shooting from this round
247660	255100	Shape the wires wrap their way around this hand holding the silver object and begin tightening the grasp
256100	261140	Constricting until the skin on this hand peels open at each strip of wire
261760	264860	Bleeding out into the nothing and this hand
265460	268860	unable to hold the ball any longer falls and
269580	275780	disappears and with no platform no support the silver sphere to begins falling a
276220	279780	line of bodies forms in its downward
280260	287060	Trajectory hoping to slow its descent the bodies are human men women children and their fashion
287420	295220	Follows a distinct pattern the first bodies are dressed like pioneers in the Old West you recognize one as
295500	297540	the founder of contentions wife
298020	299340	Mary Cole
299340	307020	the next looks to be from the turn of the century then the roaring 20s the Great Depression then looks from the
307220	311060	Mid-century and eventually you see modern clothing as you know
311060	315980	It far down at the end of this line and this small metal sphere this ball
316380	321300	Cannot be held for long on top of each of these bodies before its wire arms
321520	325900	Decimate the skin until there's no more blood left to drain from this
326220	332020	Biological shell or the round object simply blasts its way through its short-lived host
332660	336740	Either way the blood from previous bodies above
337460	339460	trickles at the start
339700	347240	Eventually pouring down onto those below before the subject of this story even makes it to them and finally
347700	349700	the lowest body a
350080	351980	young girl
351980	354660	Receives this hellish gift
355540	363460	The ball buries itself into her forehead and the vast nothingness is blown away by a new
363580	367380	Setting this girl is running through the woods. It's raining
367380	369740	She seems to be chasing a teenage boy
369740	377240	The girl lifts a machete that flickers in the glint of the moonlight and the boy turns around just in time to watch as
377240	379240	She brings the sharp blade down
379540	381540	over her head
381540	382900	But
382900	389540	She trips and she drops the machete which plunges perfectly into a crack between two stones
389640	393460	Blade facing up and this young girl falls face first
394060	396060	splitting open her skull
396300	400380	revealing a small metal sphere sitting inside
401220	408140	The scene changes again and the only image that remains is the cleft head of this young girl
408300	413940	Now sitting in a storage tub atop a folded bloody suit
413940	419560	But time has not treated this head. Well, it has been removed from her body
420380	422380	the skin decayed and
423420	426460	slumping over the bones in her face completely
428060	435100	Unrecognizable and we see John Lee Pettymore the fourth who's plucked the silver ball out of this corpses dome
435540	437540	And he pops it in his pocket
438260	440420	And your vision fills with water
441140	449080	Sitting on top of all this water is a desk and sitting on top of this desk is the small metal sphere as well
449080	456380	As an odd-looking old-timey revolver with glass tubes on the cylinder and a green light lit in front of the desk
457260	461800	Rosemary dives for the gun and snatches it behind the desk
462020	466520	Marvin Glass reaches out one of his spindly arms and with the flick of his
467040	470140	Translucent hand he flings the ball at her
470640	477060	Suddenly multiple shiny limbs extend from the small metal sphere and slam into the body of its target
478060	484000	Rosemary one of its appendages slices into the soft tissue on the back of Rosemary's neck
484120	490200	Another snaps her head forward and you hear the fracture as a third metal tendril reaches in
490560	496000	Gripping the top of Rosemary's spine where it meets her head and it rips her entire
496400	502560	Spinal cord out of her body in one swift motion promptly forcing itself into the now
502980	505940	vacant spinal column of this human being
506800	514660	The new Rosemary standing before you has a crazed look in her eyes as she blows her nose
515560	517160	into her hand
517160	520440	Slams the mucus black shiny
521240	528040	Fiscus into the empty chamber and squeezes the trigger on this odd-looking revolver
528600	535640	There's an almost blinding flash of light that illuminates your entire field of vision and then
536120	540400	Covering the spot where Rosemary just stood this black
541040	542360	shiny
542360	544360	Fiscus sludge
545360	547080	Oozes and
547080	553560	Seemingly inside this muck is the placid body of Rosemary
554400	557160	she is lying peacefully as
558240	561840	Her limbs seem to fold into this ooze
562960	567640	becoming one with the sentient mass of goop and
568480	570200	then
570200	571880	You all
571880	573880	Wake up
574360	581040	You've felt this feeling before the shock your stomach feels weird and content your ears are
582000	584120	Ringing it's dark. It's cold
585160	592640	And it smells like burned flesh which immediately brings you back as your eyes begin to adjust
593880	599560	there's a pool of blood on the floor and next to it is a coffin on the ground an
600200	604480	Ari Manstein's mausoleum where you've woken up before you look at each other
604520	610480	there's blood splatter speckled on each of you John Lee Kevin Lee Pettymore the thirth and
611240	619200	All-black tactical gear Keith Vigna in his brightly colored polo and boat shoes Clark Bishop and an old
619640	623520	contention PD uniform currently holding a thick
624080	627920	Black cloak and the shock begins to wear off
628760	634280	You feel the searing pain on your chest on your back
634800	636960	on the bottom of your left foot and
637520	640040	inside your dominant palm
642320	648160	Welcome back to contingent boys or rather the city cemetery
649360	651360	Holy shit
652000	654000	I'm getting sick of this shit
654880	656880	Uh
657720	665160	Clark is looking bewildered at everybody. Are we back? What's the last thing you guys remember?
666600	668600	John and I know we
670360	673640	We found we found my parents old book you
674640	681400	Where it was right under my nose the whole time. Is it it's in my house. Well, what's in it? I
682400	684400	Mean I
686480	688480	Power I guess
690080	692080	It lets you it lets you do things it's
692720	695680	What's what's your last memory Keith? What happened when you?
696280	700040	Crossed through the door. Oh my god. I I have vivid
700840	702840	vivid memory of
703200	705200	falling through the door
705280	707740	landed on the pastor I went
708340	713260	through some of those doors down there and went down an elevator and I
715140	717540	Got to our room doors in an elevator
718180	722860	Opened a few doors and what I got I got into a room and found
724100	726100	Well, I found
726820	735040	Some papers and I found the gun and I saw Tilly B, but she was
735040	737040	Very
737080	739080	Much worse for wear
739080	740560	how so
740560	743280	well, she just her hair was falling out and her
744000	748560	skin looked thin and almost translucent and just
749280	751800	she didn't have any fingernails and oh
752720	754720	man, I I
754760	756440	found a
756440	758080	spell on
758080	763920	One of those papers and I I said it and my my fingernails popped off
765080	772200	And I checked my hand real quick and you have fingernails. Thank God. Wait was was Tilly be alive. She was alive
772200	774200	She was acting like a monster
774240	775680	or
775680	777560	like a caged-up
777560	779480	animal she was
779480	785680	Behind a door like a blast door, but I didn't open it up. She was screaming and making crazy noises and
786680	788680	after I cast that first spell I
789560	791560	figured it worked and
791680	799380	Figured you know magic works. So I I cast this cast a spell that that Mildred Mitchell had on her and
800600	802600	my god my I
803240	805240	Feel I want to feel my arm
805640	807640	You can feel the metal
807800	811200	underneath where muscle should be when I cast that
812360	820040	My arm and chest and face ripped open and all the metal that was in me popped out and I pre grew my bones
821040	823040	They just popped back in
824120	829240	At that point I kind of lost it and I pulled the trigger on that gun and
832040	835040	Guys I was Silas Cole. I
836600	842320	I found it contention. I own them. I own the mine and I
845320	847920	I'm made I made Mary
847920	852740	Mary's a ball you made Mary Cole
854040	860120	Mary I think it gets real fuzzy after I pull that trigger, but I
861840	864040	Don't know if there is a Mary Cole
865040	869560	Mary is is ma are why she's a ball
870480	872480	She's one of those silver balls
873060	875920	Why did you what do you ma are? Why what I?
876680	878680	Well, I
879240	884500	It's fuzzy and it's not at the same time when before I pulled that trigger. I found paper
886000	888000	with the
888960	893840	It had a through X of what looked like failed attempts of making something and
895020	897020	the last one was
897320	901600	looked like a success and it was M a are why
901600	903600	Like
904320	910920	You ain't got no alibi you're Mary what what you're Mary I
912840	914840	Had to off the dog make that same
917680	920480	Really yep, damn it I
923680	929060	Made him do it. I made him. I made him make Justin
929940	933420	Every once in a while put in a joke that I'm like hi you motherfucker
934380	941880	Hey Luke, are you using your internet from your house or your hotspot my hotspot? Is it bad? Yeah, maybe use the other one
942020	947460	Okay, I will until your robot voicing hard which made that agonizing and wonderful
950780	952580	Okay
952580	955160	I'm on regular internet now, so
955920	961280	Fingers crossed it stays on so did you get most of that or should I go over it?
962000	964320	Just with you guys I got the gist of it
964320	966020	There was one thing that you cut out for that
966020	970240	I was here Oh your but did you say your your metal popped out and something about your bones?
970440	976040	My bones grew back grew back. Oh shit. I thought you said everything popped out
978180	980280	Metal and bones but your grunts, okay
980280	984960	It feels like I'm still got metal in me now, so there might be there might be a way back
987000	989000	Yeah, I mean to what we were
989600	995120	Yeah, I wouldn't I don't know if I'd recommend going through that again, but let me see that watch you son of a bitch
995560	1000320	Thankfully, he doesn't wake up with the watch you had to go get it in contention. Thank God
1003560	1006700	But yeah after I pull that trigger I have vague memories of
1007380	1010060	Starting the town and having the mine and
1010980	1013900	making stuff that helps people and you know
1014720	1021860	Wow, you didn't go all evil anything. Did you I don't know it just gets up to a certain point and then it's nothing
1021860	1027220	I can't remember probably not you probably just did good. How do you know how to make stuff? You know how to make stuff?
1027860	1033020	Now yeah, like I said, I've been secretly competent this whole time like I said the
1033540	1037600	Once I've pulled that trigger it all gets super fuzzy. I just
1038300	1042660	Make us all right now. It's almost like I wasn't doing it. It's like I have the memory of
1043740	1046420	Like somebody else, but I know it was me
1047100	1049140	Cuz I felt going back in time
1049140	1055340	I've felt it but are you sorry saying that you didn't have the capability to to change anything. I
1056020	1058940	Don't know what apparently not I've you know
1058940	1063500	I was feeling a little crazy when I pulled that trigger
1064380	1068860	Like if I had a meter of sanity, there was nothing else to lose in it
1070380	1076420	Almost as if my decisions were not my own but a higher beings. I know that feeling sure sure. Yeah
1081060	1085740	You're talking about the the gun with the tubes on it, is that what you're saying that was the one yeah
1086140	1089900	But at the same one, I don't know if it it's either the same one or
1090580	1097100	Or it's gotta be it's gotta be a replica. But I mean, I think that room I was in down there. It was some sort of like
1098420	1102420	Science lab for Silas Cole, which was me
1103140	1106940	But I didn't know it until I became Silas Cole
1107540	1115300	but then I must have remembered the diagrams and made them from what I remembered again and then
1115740	1117740	It's a made more of them
1119740	1123180	Is one of them dang old bootstrap paradoxes it sounds like
1125420	1127420	It does sound like that Keith
1129500	1131580	Shit I haven't gone by Keith in a while
1132420	1134100	That's weird
1134100	1136300	and he just looks off into the distance like
1137140	1138940	way deep in thought
1138940	1142340	So do you reckon that Adams Cain Adam Cain's?
1142340	1144340	I
1146900	1153420	Reckon Adams Cain got him through all this. Yeah, I was thinking Adams Cain like there's multiple of them and that's what you say
1155540	1157540	Like courts martial
1159580	1165060	You you reckon then that Adam Cain's whole plan would it would have been destined to fail if
1165560	1168360	He wouldn't have been able to change anything in the past. It sounds like
1169080	1172940	You guys think that that was a viable option maybe everything is
1174120	1176120	Predetermined I thought of
1176960	1182760	Science experiments and stuff not philosophy. So the gun is behind the door
1183280	1185800	that's right, and I think that watch opened it up because
1186440	1193360	Right when I got down there the other door open when my watch was close to it and I told you John and Adam Cain
1193360	1197840	Has the radio and the helmet right now? I guess he does
1197840	1201920	He's probably I bet he did that earlier than just right now
1202520	1206560	Seemed like by the time we got back there. He'd been consolidating all this shit for a few days
1206560	1209960	He really yeah made hay while we were away, you know
1209960	1215600	Once you time travel this much it's real hard just to determine where you are when you are
1215880	1222040	Speaking of and I look at my watch. What time is it in the mausoleum now 5 p.m. Yeah. Sorry
1222080	1226960	Do you want to guess 5 p.m. I bet it's about 5 p.m. Oh my god. Yep. That's it
1227040	1232320	So in the past we've woken up at 3 and 1 and 11. Yeah. Yeah as a number 4, baby
1232360	1234360	So it's 5 o'clock
1234400	1238200	What do you reckon? We're doing right now like not us but
1239080	1242940	Us God are there are there three other us is running around?
1243840	1250000	As we speak that's kind of been our operating theory so far. Yeah, maybe we're the ones who just let ball
1250000	1252240	Take care of everything. Look at your body. Look at your body
1252240	1256220	Do we have anything crossed out this time and I'm looking at all the yeah names
1256600	1263420	Before you had seen that Marvin on each of your chests were crossed out and you confirm that
1264340	1269240	You saw that Maggie on the bottom of your left feet were crossed out
1269400	1276360	Which you also confirm and Clark you again see the eaten away logo for the circle of knowledge
1277280	1280100	On your back was drew
1280780	1284680	Which you all see is crossed out when you check each other's backs
1285500	1290380	Check for ticks too and inside the dominant palm of each of your hands
1291220	1294580	It says Tildy and that is also
1295220	1298340	Crossed out. Oh shit. That last one was a twofer
1301060	1305300	Well, this this it kind of seems like we got a freebie boys to just tie this all up
1305300	1310340	Well, so Drew's crossed out what what ended up happening with Drew? Oh, yeah
1310340	1313260	You don't even know what happened after you went down in the hole. No
1314340	1318340	The pastor might yeah. Well, that's in the future past
1322480	1328760	Wait, what about the pastor's future past? Well, I left him down there with two bullet holes in his feet, but I propped him up
1331860	1333860	You kind of glossed over that
1334820	1338660	Remember you said to shoot him so he didn't follow me and I did and then you said
1340340	1341700	Literally, yeah
1341700	1346420	Yeah, was he ever he was he was still knocked out unconscious the last time you saw him
1346420	1353460	Yeah, and I reckon if I went back in time and all that probably nobody else got there that got down there to him. So
1354820	1356820	oops
1357020	1359020	But yeah withdrew what happened withdrew
1359300	1365640	What happened what happened with everything after I went down there when when's last you saw drew was he still under gunpoint?
1366020	1367740	well, he was
1367740	1369380	drew
1369380	1372700	Carries or what? However, we're saying he was good
1372700	1379140	I'm the last thing I remember pretty much was him in her body and not really much else had happened
1380220	1385980	Well, I took a shot at Adam as you guys were heading down into that hole and that prompted
1386980	1390420	Kristoff fuck. What was his name? Yeah, the janitor. Yeah
1391420	1395600	We thought we thought drew was a goner because we heard a gunshot ring out right then
1396220	1403980	Turned out we had a little Savior in the in our midst. Yeah, who shot Kristoff's hand off. It was a
1405260	1409060	Her name's and loved you. Do you know her? No
1409060	1410980	She
1410980	1415740	Killed my parents. She killed your parents and love killed my parents
1416620	1423220	To have you always known that or I mean, I've known it as much as I've known things since these things started. Oh
1424220	1429100	What she killed your parents? Why is she trying to get you and mister?
1429500	1435700	Here's the thing is that and I've known this for a while and that's been eating me up. She she works for the circle
1435700	1437700	She's a circle of knowledge member
1438020	1443500	She was also in case L with Kevin with dad you and
1447420	1453340	Daddy me. Yeah. Well, what was she doing there? Well, I thought she was working for the circle here
1453340	1458540	Here's the mind blower. You ready for this get you might sit down. Are you seated? Well, you know it can't yeah
1458580	1464100	sure, Jim Cook was her handler in some kind of covert operation to
1465060	1467060	Do stuff
1467420	1469420	Secret
1470860	1472860	Interest can you believe that?
1482220	1484220	You know what Keith
1485140	1487140	Thanks, something's up
1487300	1489700	Got a firm grasp on how all this works
1491580	1493740	Jim was her hands. So you're telling me
1494740	1498340	Jim cook was an loves handler to do something secret
1498380	1506060	So they were he was the handler of case L it turned out but then he had some kind of some kind of a splintering
1506420	1512100	So you remember we saw those notes about how Maggie heard that Jim Cook was worried about Maggie and all that
1512100	1516620	there was some kind of yeah some kind of strife within the circle itself and
1517540	1518540	And
1518540	1523980	Was was working for Jim in particular. So that's why she killed my parents Jim sent her off to get a book
1524580	1530940	You remember that book we found in Jim's house. Yeah. Yeah. Hey, that's one. He like homemade so it didn't work too. Well
1531780	1535840	Okay, so you got the real book at your house turns out
1536460	1539300	John can actually fill you in on how we figure that now. I
1539940	1541940	Had a vision. Oh
1542180	1547880	Without the watch yes, but that though that's my own thing god damn it. Oh, okay. I believe you
1547900	1549900	Everybody's doing their part to save the world
1552860	1554860	I was Silas Cole guy
1559620	1562660	Tell me what happened what about it? What about the book?
1562900	1566340	It's a grimoire and wanted us to get it real bad
1566340	1569100	And then we were gonna go over to calm comfy campground
1569100	1572340	But then she did some shit that we didn't take too kindly to
1573060	1575060	namely killing John I
1575260	1577820	Thought John she killed you well nearly
1578660	1584940	Stabbed a knife through his head good ass. I got I got pretty lucky though without provocation or I
1586180	1588180	wouldn't exactly say
1590180	1592180	Without provocation, but
1592300	1597220	while we were talking to Ann John let it slip that he was a ball and
1598100	1604500	Turns out that's kind of Ann's whole thing is to get rid of them balls. She's trying to get rid of all my kind
1605140	1608100	okay, so that makes a little more sense why I should do that, so
1609100	1614340	Did you guys save drew though? Oh, yeah, I forgot. That's what you asked about. He's fine. He went back to the tunnels
1614340	1621220	We told him to you said get on down there just scamper be safe, and then did you kill Ann yeah, I?
1622060	1624060	Got real mad at her and I killed her
1624220	1628820	And then I still was kind of curious about what the book would do now that we knew where it was cuz she was so
1628820	1630820	Hyped up on it right
1630860	1632860	went and got the book and
1635140	1637140	That's I
1637540	1639540	Yeah, they kill you
1640500	1647600	Use it no not it. It certainly didn't kill me in fact. It. Maybe did the opposite, but I it all gets fuzzy after that
1648220	1650220	huh, huh
1650880	1652880	What happened with your head wound oh
1653660	1654940	well
1654940	1656940	And magic some of it away
1657660	1659780	enough for me to help out and killing her I
1660540	1667140	Also, I gave a I gave a shot at doing the same thing. I'd just seen an do which was
1667860	1669820	Just a little just a little blood magic
1669820	1674260	She just did like a like a little magic spell with that used that used blood
1674700	1679540	like like John said that a while ago would have really freaked me out, but
1680260	1681220	It freaked me out, too
1681220	1686860	I tell you what I believe in magic it freaked me out so much that I decided to try it myself in a young girl's
1686860	1688060	heart
1688060	1690060	You believe in magic
1690580	1696140	It worked when I did it well, and what did it do held him up held him up a whole lot if I remember right?
1696940	1699380	Sorry, that's I don't know yeah, it felt real nice
1700140	1705140	So I was really filled with purpose at that point and decided to go and get the book and that's the last thing I remember
1706060	1708060	It yeah
1708300	1710700	You got I got it. I got to
1712060	1713620	you
1713620	1716260	Keith you can relate you know sometimes at the end of the day
1716980	1721620	You're crazy, and I didn't really know what I was nothing left in you yeah
1724180	1725740	You guys remember
1725740	1733340	Jim cook right remember Jim when we found out he died in a yeah in an alley right I did that
1734340	1737660	You did you did that I did that when
1738980	1743060	what I touched the book and I said a spell and I
1744420	1746300	Was suddenly in the alley with Jim
1746300	1752540	and I knew that he'd sent and loved to kill my parents and it it just got the better of me and I I
1754260	1756260	Killed him I strangled him and I killed him oh
1757500	1759820	Whoa whoa whoa whoa Clark Clark?
1761260	1763260	You're under arrest
1764340	1766340	I'm just kidding
1770860	1778480	So is that the last thing you remember is killing him in all honesty. Yeah that I got the feeling that
1779540	1785220	I'd found purpose in my life, but when did that happen that was just a couple days ago
1786660	1788860	That was five days ago five days ago
1789740	1791740	So we potentially could have
1792820	1798260	Have a few of you running around along with us a murdering one
1798260	1800980	You know the last thing I remember is watching wheel of fortune
1805460	1813180	Well boys with the fell asleep on the couch and woke up here really damn yeah, you get me right
1813180	1820020	Roll intelligence fucking one
1822820	1830020	Keith I swear to God I got him all right every one of them. Well damn what a worthless fucking one
1830020	1832020	I
1838380	1844220	Don't know what the hell we do now. I mean going to watch wheel of fortune sounds just good as anything
1844220	1847500	Hey, I John Lee petty more roll a d10 for me
1848860	1852180	Seven gain seven sanity nice I
1853060	1859540	Can't tell what's real in this world, but wheel of fortune. That's it. There is something so calming about that experience
1860060	1864140	after everything that you've been through of just sitting on the couch and
1865020	1870740	Crushing wheel of fortune boys. I'd highly recommend it. I'm right there with you. I wish I could it I
1872260	1874980	Mean what do you what what do we do now?
1874980	1881580	I mean, I've got a couple couple ideas personally it kind of depends. Oh, that's one thing Keith
1881580	1887580	I should tell you and love put a name to that creature that I saw she called it a gigantic
1888100	1894020	Permanente kiss I nailed it. Don't ask me more and she clarified and she
1896540	1901780	She she she said that that that whole thing's real that whole thing is something that the circle is is
1901980	1904300	Trying to keep out of the world Freeman Donna
1904980	1906980	That's it
1908780	1912260	That's right, that's what she said right John. Yeah, no something like that
1912980	1916980	Real hold up real quick. I gotta I gotta rewrite the end of this campaign real quick
1918580	1920580	Yeah
1921780	1924980	Yeah, so and and was telling us that the the giant
1926140	1927180	Penta kid
1927180	1933420	Perminta kiss was a was a real bad thing and that was still the goal of the circle and that's always kind of been
1933420	1941060	The thing here's here's one kind of scary thing Keith that and mentioned to us is that Maggie had some designs on the circle of knowledge
1941060	1943060	That would then
1943140	1946060	Lay in a new world order or something like that
1946380	1950460	But Ann was pretty much on our side as far as she didn't care about that
1950460	1953400	She just wanted to make sure that the creature didn't happen
1954100	1959460	Well, the is the creature related to the ball in any way, you know hell
1959460	1964020	I haven't been able to make that connection quite if I made ball then probably not
1965140	1969720	Probably not where you may. Yeah, I made ball. I
1970580	1972580	made Mary
1973140	1975140	Daddy
1976420	1981500	I'm you're my real daddy. I guess so. Holy shit
1989540	1991540	Runs out of the mausoleum
1991660	1994200	and he stumbles over one of the
1994900	1998980	broken androids who's crushed and falling on the ground and
1999860	2004920	Sitting in this dirt and this cold cold December 6th. You're looking up
2004920	2009340	The fire is almost completely out on this crawfish boil
2010340	2011780	smell
2011780	2013780	souring hits your nose
2013820	2018840	As he runs out I look at Clark and kind of like give him an elbow and go
2019380	2022540	Hey son, where are you going and then laugh to myself?
2022540	2024540	We
2026300	2028300	Probably ought to follow him out though
2028460	2033860	I'd be careful about person this one Keith. That's that's why I said it in here
2036620	2039460	Yeah, I'll start following John out just to make sure
2039980	2045380	John John don't don't get too far. We get it. We got to figure something out now. John is running
2045380	2047380	He's gonna disappear if you don't catch him
2047380	2049380	So
2050540	2053700	You just take off I look at Clark I
2054500	2056340	guess
2056340	2059780	John and I just take off after him. Oh, hey. Oh hell
2060820	2062820	Clark's gonna run to
2063220	2066260	John John come back. We're gonna need your help
2068300	2070300	Okay, yeah
2070860	2076100	For the last time you just run right by those androids don't look at them at all Clark take your headphones off
2077380	2079380	Take your headphones off as well
2081300	2084360	Joe not Clark, whatever you have one name
2091740	2093800	Thomas dr. Bradley aim
2103700	2105700	Say it
2106300	2108300	Dr. Bradley anus
2112180	2114700	We got to name ourselves in the zoom chat
2116980	2120180	Tell me petty more the third is sprinting through
2121100	2124860	Mausoleum, I need you to roll an alertness check for me
2126980	2128260	17
2128260	2133260	There are clearly the lights and sounds of an ambulance
2133820	2138700	Pulled up at the entrance of the city cemetery, which is now
2139500	2143540	Close enough that you can tell what is happening up there
2144460	2147040	Remembering back from the last time that you were here
2147300	2154220	There's a woman sitting in a wheelchair at the entrance the city cemetery who passed away
2154980	2156980	likely an hour ago
2156980	2160700	That's probably what this is. I I crossed myself and
2161700	2163700	Pay my respects to
2166540	2171300	You know this woman who we have really come to think of as a friend
2174980	2177180	And then I'm booking it for the
2178900	2183180	Marmal glasses place. Okay. I'm looking at for planet juggernaut fair enough
2183180	2185180	As
2187020	2190660	Clark Bishop and Keith vigna take off running through these above-ground
2191340	2196780	Mausoleums here in the city cemetery. I need you to roll alertness checks for me
2198220	2204900	61 on a 60. Oh shit. I thought I'd rolled a 11, but it's a 17 on a 70
2205900	2207900	Thank God
2208940	2212940	Sometimes is a handler you really really want
